T	Origin	Destination	TripTime	Distance
0	0	0	0.7373357228195938	0.25077956989247313
0	1	1	1.0839726631393298	0.11486772486772488
0	2	0	3.786972222222222	1.5212666666666665
0	2	1	1.815718157181572	0.24383130081300816
0	2	2	1.1230092592592593	0.13277777777777777
0	2	3	2.275	0.5259722222222222
0	3	0	4.334978070175438	1.7565350877192984
0	3	1	1.3519069664902998	0.2172089947089947
0	3	2	2.7819444444444446	0.6310416666666667
0	3	3	0.7277430555555555	0.09135416666666667
0	1	0	4.483166666666667	1.5521666666666667
0	0	3	5.430902777777778	1.698125
0	1	3	1.3740497076023395	0.2779824561403509
0	0	2	4.770138888888889	1.5823076923076922
0	1	2	1.655833333333333	0.23000000000000004
0	0	1	5.765534979423869	1.5562757201646091
1	3	0	4.334978070175438	1.7565350877192984
1	3	3	0.7277430555555555	0.09135416666666667
1	3	2	2.7819444444444446	0.6310416666666667
1	3	1	1.3519069664902998	0.2172089947089947
1	2	3	2.275	0.5259722222222222
1	2	2	1.1230092592592593	0.13277777777777777
1	2	1	1.815718157181572	0.24383130081300816
1	2	0	3.786972222222222	1.5212666666666665
1	1	3	1.3740497076023395	0.2779824561403509
1	1	1	1.0839726631393298	0.11486772486772488
1	1	0	4.483166666666667	1.5521666666666667
1	0	3	5.430902777777778	1.698125
1	0	2	4.770138888888889	1.5823076923076922
1	0	1	5.765534979423869	1.5562757201646091
1	0	0	0.7373357228195938	0.25077956989247313
1	1	2	1.655833333333333	0.23000000000000004
2	0	0	0.7373357228195938	0.25077956989247313
2	0	2	4.770138888888889	1.5823076923076922
2	0	3	5.430902777777778	1.698125
2	3	3	0.7277430555555555	0.09135416666666667
2	3	2	2.7819444444444446	0.6310416666666667
2	0	1	5.765534979423869	1.5562757201646091
2	3	1	1.3519069664902998	0.2172089947089947
2	3	0	4.334978070175438	1.7565350877192984
2	2	3	2.275	0.5259722222222222
2	2	2	1.1230092592592593	0.13277777777777777
2	2	1	1.815718157181572	0.24383130081300816
2	2	0	3.786972222222222	1.5212666666666665
2	1	3	1.3740497076023395	0.2779824561403509
2	1	2	1.655833333333333	0.23000000000000004
2	1	1	1.0839726631393298	0.11486772486772488
2	1	0	4.483166666666667	1.5521666666666667
3	1	2	1.655833333333333	0.23000000000000004
3	1	3	1.3740497076023395	0.2779824561403509
3	2	1	1.815718157181572	0.24383130081300816
3	2	3	2.275	0.5259722222222222
3	2	2	1.1230092592592593	0.13277777777777777
3	3	0	4.334978070175438	1.7565350877192984
3	3	3	0.7277430555555555	0.09135416666666667
3	1	1	1.0839726631393298	0.11486772486772488
3	3	2	2.7819444444444446	0.6310416666666667
3	0	0	0.7373357228195938	0.25077956989247313
3	0	3	5.430902777777778	1.698125
3	0	2	4.770138888888889	1.5823076923076922
3	1	0	4.483166666666667	1.5521666666666667
3	3	1	1.3519069664902998	0.2172089947089947
3	0	1	5.765534979423869	1.5562757201646091
3	2	0	3.786972222222222	1.5212666666666665
4	1	2	1.655833333333333	0.23000000000000004
4	3	2	2.7819444444444446	0.6310416666666667
4	3	1	1.3519069664902998	0.2172089947089947
4	3	0	4.334978070175438	1.7565350877192984
4	2	3	2.275	0.5259722222222222
4	2	2	1.1230092592592593	0.13277777777777777
4	2	1	1.815718157181572	0.24383130081300816
4	2	0	3.786972222222222	1.5212666666666665
4	1	3	1.3740497076023395	0.2779824561403509
4	1	1	1.0839726631393298	0.11486772486772488
4	1	0	4.483166666666667	1.5521666666666667
4	0	3	5.430902777777778	1.698125
4	0	2	4.770138888888889	1.5823076923076922
4	0	1	5.765534979423869	1.5562757201646091
4	0	0	0.7373357228195938	0.25077956989247313
4	3	3	0.7277430555555555	0.09135416666666667
5	1	3	1.3740497076023395	0.2779824561403509
5	2	1	1.815718157181572	0.24383130081300816
5	2	0	3.786972222222222	1.5212666666666665
5	2	3	2.275	0.5259722222222222
5	3	0	4.334978070175438	1.7565350877192984
5	1	2	1.655833333333333	0.23000000000000004
5	3	1	1.3519069664902998	0.2172089947089947
5	2	2	1.1230092592592593	0.13277777777777777
5	1	0	4.483166666666667	1.5521666666666667
5	0	3	5.430902777777778	1.698125
5	1	1	1.0839726631393298	0.11486772486772488
5	0	2	4.770138888888889	1.5823076923076922
5	3	3	0.7277430555555555	0.09135416666666667
5	0	1	5.765534979423869	1.5562757201646091
5	0	0	0.7373357228195938	0.25077956989247313
5	3	2	2.7819444444444446	0.6310416666666667
6	3	0	4.334978070175438	1.7565350877192984
6	1	2	1.655833333333333	0.23000000000000004
6	1	0	4.483166666666667	1.5521666666666667
6	3	1	1.3519069664902998	0.2172089947089947
6	1	1	1.0839726631393298	0.11486772486772488
