Day_0
0.4450000044703484
0.4690000044554472
0.4670000043511391
0.49800000369548797
0.5060000047087669
0.5210000035166741
0.5250000017881393
0.5260000032186508
0.53700000166893
0.5330000013113022
0.5270000010728836
0.509000001847744
0.52700000166893
0.5090000009536744
0.5060000003874302
0.5110000002384186
0.5059999999403954
0.5089999997615814
0.49900000005960465
0.5089999997615814
