T	Origin	Destination	Payoff	Type	Pickup	Region	Rate
43	5	0	29.098666666666666	Travel	1		
43	4	6	13.36891472868217	Travel	1		
43	8	2	25.683703703703706	Travel	1		
43	4	9	26.348064516129032	Travel	1		
43	0	9	34.803333333333335	Travel	1		
43	3	5	14.459242424242424	Travel	1		
43	2	2	9.552432432432433	Travel	1		
43	5	5	10.0903125	Travel	1		
43	0	4	18.51181818181818	Travel	1		
43	8	5	11.035428571428572	Travel	1		
43	2	3	10.977	Travel	1		
43	4	4	10.067233009708737	Travel	1		
43	6	9	23.26946153846154	Travel	1		
43	9	3	22.900823529411763	Travel	1		
43	3	4	16.61671875	Travel	1		
43	7	1	26.52047058823529	Travel	1		
43	0	8	21.43375	Travel	1		
43	7	6	13.323987341772153	Travel	1		
43	6	1	21.81135135135135	Travel	1		
44	5	6	10.86921875	Travel	1		
44	7	7	10.930240549828179	Travel	1		
44	7	5	12.168723404255319	Travel	1		
44	9	4	24.84162393162393	Travel	1		
44	3	5	14.459242424242424	Travel	1		
44	9	5	15.852742857142857	Travel	1		
44	0	9	34.803333333333335	Travel	1		
44	2	1	11.68	Travel	1		
44	9	2	28.814117647058822	Travel	1		
44	5	3	14.741052631578947	Travel	1		
44	3	4	16.61671875	Travel	1		
44	5	5	10.0903125	Travel	1		
44	9	3	22.900823529411763	Travel	1		
44	0	8	21.43375	Travel	1		
44	7	8	11.95392523364486	Travel	1		
44	9	6	22.313	Travel	1		
44	9	1	35.28622950819672	Travel	1		
44	0	7	28.778181818181817	Travel	1		
44	2	2	9.552432432432433	Travel	1		
44	7	6	13.323987341772153	Travel	1		
44	5	4	14.933703703703703	Travel	1		
44	6	6	10.613720930232558	Travel	1		
44	2	3	10.977	Travel	1		
44	6	3	10.629105691056912	Travel	1		
44	4	7	18.55090909090909	Travel	1		
44	6	9	23.26946153846154	Travel	1		
44	1	7	23.59625	Travel	1		
44	3	0	26.559322033898304	Travel	1		
44	4	1	12.848018867924528	Travel	1		
44	8	2	25.683703703703706	Travel	1		
44	8	7	12.4525625	Travel	1		
44	0	1	12.66211009174312	Travel	1		
44	2	6	18.220645161290324	Travel	1		
44	6	2	16.77	Travel	1		
44	1	3	19.338611111111113	Travel	1		
44	7	0	29.984	Travel	1		
44	4	0	23.927083333333332	Travel	1		
44	4	8	17.605555555555558	Travel	1		
44	0	0	9.512227488151659	Travel	1		
44	8	3	17.338082191780824	Travel	1		
44	4	6	13.36891472868217	Travel	1		
44	6	8	15.314033613445377	Travel	1		
44	4	4	10.067233009708737	Travel	1		
44	2	8	26.271666666666665	Travel	1		
44	1	5	22.95125	Travel	1		
44	4	3	14.524722222222222	Travel	1		
44	8	4	21.27978021978022	Travel	1		
44	8	5	11.035428571428572	Travel	1		
44	1	6	22.80090909090909	Travel	1		
44	6	1	21.81135135135135	Travel	1		
44	6	5	11.459267241379312	Travel	1		
44	4	5	12.299999999999999	Travel	1		
44	6	7	11.472650000000002	Travel	1		
44	1	4	13.514215686274511	Travel	1		
44	6	4	13.38963768115942	Travel	1		
44	2	7	18.57	Travel	1		
44	4	2	12.586739130434783	Travel	1		
44	8	6	16.452753623188407	Travel	1		
44	2	9	29.641666666666666	Travel	1		
44	0	2	20.279230769230768	Travel	1		
44	1	2	11.034328358208954	Travel	1		
44	1	8	27.695	Travel	1		
44	0	5	27.517777777777777	Travel	1		
44	5	1	24.765555555555558	Travel	1		
44	5	8	11.304901960784314	Travel	1		
44	7	4	20.00764705882353	Travel	1		
44	2	0	18.635454545454547	Travel	1		
44	7	9	18.98685	Travel	1		
44	3	7	11.263464566929134	Travel	1		
44	2	4	13.169024390243901	Travel	1		
44	9	9	11.326482617586912	Travel	1		
44	9	8	12.591083743842365	Travel	1		
44	5	2	21.366470588235295	Travel	1		
44	3	3	9.812395833333333	Travel	1		
44	5	7	12.724672897196262	Travel	1		
44	1	0	13.575858585858585	Travel	1		
44	0	6	26.007777777777775	Travel	1		
44	9	7	16.827142857142857	Travel	1		
44	9	0	38.50444444444444	Travel	1		
44	3	6	11.342096774193548	Travel	1		
44	8	9	12.301803278688524	Travel	1		
44	7	3	12.84202614379085	Travel	1		
44	7	1	26.52047058823529	Travel	1		
44	2	5	19.426111111111112	Travel	1		
44	8	1	29.262297297297295	Travel	1		
44	8	8	11.920943396226416	Travel	1		
44	3	9	24.257115384615382	Travel	1		
44	4	9	26.348064516129032	Travel	1		
44	0	3	23.44363636363636	Travel	1		
44	1	9	29.265555555555554	Travel	1		
44	7	2	20.1672	Travel	1		
44	5	0	29.098666666666666	Travel	1		
44	0	4	18.51181818181818	Travel	1		
44	8	0	35.29538461538461	Travel	1		
44	3	8	17.431	Travel	1		
44	3	2	12.084897959183673	Travel	1		
44	5	9	17.768142857142855	Travel	1		
44	1	1	9.505912240184758	Travel	1		
44	6	0	29.407647058823528	Travel	1		
44	3	1	23.04370786516854	Travel	1		
45	8	1	29.262297297297295	Travel	1		
45	6	5	11.459267241379312	Travel	1		
45	1	1	9.505912240184758	Travel	1		
45	4	7	18.55090909090909	Travel	1		
45	3	7	11.263464566929134	Travel	1		
45	1	0	13.575858585858585	Travel	1		
45	8	2	25.683703703703706	Travel	1		
45	7	1	26.52047058823529	Travel	1		
45	2	2	9.552432432432433	Travel	1		
45	0	9	34.803333333333335	Travel	1		
45	4	8	17.605555555555558	Travel	1		
45	4	9	26.348064516129032	Travel	1		
45	2	9	29.641666666666666	Travel	1		
45	2	3	10.977	Travel	1		
45	7	4	20.00764705882353	Travel	1		
45	9	8	12.591083743842365	Travel	1		
45	8	3	17.338082191780824	Travel	1		
45	0	8	21.43375	Travel	1		
45	3	6	11.342096774193548	Travel	1		
45	7	0	29.984	Travel	1		
45	5	1	24.765555555555558	Travel	1		
45	9	7	16.827142857142857	Travel	1		
45	8	8	11.920943396226416	Travel	1		
45	0	7	28.778181818181817	Travel	1		
45	5	0	29.098666666666666	Travel	1		
45	4	6	13.36891472868217	Travel	1		
45	1	2	11.034328358208954	Travel	1		
45	7	2	20.1672	Travel	1		
45	4	1	12.848018867924528	Travel	1		
45	1	9	29.265555555555554	Travel	1		
45	1	8	27.695	Travel	1		
45	9	2	28.814117647058822	Travel	1		
45	7	3	12.84202614379085	Travel	1		
45	4	2	12.586739130434783	Travel	1		
45	1	7	23.59625	Travel	1		
45	2	0	18.635454545454547	Travel	1		
45	1	6	22.80090909090909	Travel	1		
45	3	9	24.257115384615382	Travel	1		
45	4	3	14.524722222222222	Travel	1		
45	4	4	10.067233009708737	Travel	1		
45	9	0	38.50444444444444	Travel	1		
45	1	5	22.95125	Travel	1		
45	8	0	35.29538461538461	Travel	1		
45	3	8	17.431	Travel	1		
45	1	4	13.514215686274511	Travel	1		
45	4	5	12.299999999999999	Travel	1		
45	1	3	19.338611111111113	Travel	1		
45	8	9	12.301803278688524	Travel	1		
45	7	9	18.98685	Travel	1		
45	2	1	11.68	Travel	1		
45	9	9	11.326482617586912	Travel	1		
45	8	4	21.27978021978022	Travel	1		
45	0	6	26.007777777777775	Travel	1		
45	5	2	21.366470588235295	Travel	1		
45	9	3	22.900823529411763	Travel	1		
45	5	8	11.304901960784314	Travel	1		
45	3	3	9.812395833333333	Travel	1		
45	6	7	11.472650000000002	Travel	1		
45	3	2	12.084897959183673	Travel	1		
45	5	9	17.768142857142855	Travel	1		
45	2	7	18.57	Travel	1		
45	3	1	23.04370786516854	Travel	1		
45	8	6	16.452753623188407	Travel	1		
45	6	0	29.407647058823528	Travel	1		
45	9	5	15.852742857142857	Travel	1		
45	2	6	18.220645161290324	Travel	1		
45	6	1	21.81135135135135	Travel	1		
45	6	2	16.77	Travel	1		
45	8	7	12.4525625	Travel	1		
45	2	8	26.271666666666665	Travel	1		
45	6	3	10.629105691056912	Travel	1		
45	9	1	35.28622950819672	Travel	1		
45	6	6	10.613720930232558	Travel	1		
45	7	7	10.930240549828179	Travel	1		
45	6	4	13.38963768115942	Travel	1		
45	7	6	13.323987341772153	Travel	1		
45	9	4	24.84162393162393	Travel	1		
45	3	0	26.559322033898304	Travel	1		
45	0	0	9.512227488151659	Travel	1		
45	4	0	23.927083333333332	Travel	1		
45	0	1	12.66211009174312	Travel	1		
45	5	3	14.741052631578947	Travel	1		
45	2	4	13.169024390243901	Travel	1		
45	0	5	27.517777777777777	Travel	1		
45	5	4	14.933703703703703	Travel	1		
45	6	9	23.26946153846154	Travel	1		
45	3	5	14.459242424242424	Travel	1		
45	3	4	16.61671875	Travel	1		
45	5	5	10.0903125	Travel	1		
45	0	4	18.51181818181818	Travel	1		
45	6	8	15.314033613445377	Travel	1		
45	0	3	23.44363636363636	Travel	1		
45	9	6	22.313	Travel	1		
45	5	6	10.86921875	Travel	1		
45	2	5	19.426111111111112	Travel	1		
45	5	7	12.724672897196262	Travel	1		
45	7	8	11.95392523364486	Travel	1		
45	7	5	12.168723404255319	Travel	1		
45	8	5	11.035428571428572	Travel	1		
45	0	2	20.279230769230768	Travel	1		
46	2	8	26.271666666666665	Travel	1		
46	3	0	26.559322033898304	Travel	1		
46	0	1	12.66211009174312	Travel	1		
46	5	8	11.304901960784314	Travel	1		
46	6	0	29.407647058823528	Travel	1		
46	2	9	29.641666666666666	Travel	1		
46	9	8	12.591083743842365	Travel	1		
46	9	7	16.827142857142857	Travel	1		
46	9	6	22.313	Travel	1		
46	9	9	11.326482617586912	Travel	1		
46	0	2	20.279230769230768	Travel	1		
46	5	9	17.768142857142855	Travel	1		
46	3	1	23.04370786516854	Travel	1		
46	0	3	23.44363636363636	Travel	1		
46	9	5	15.852742857142857	Travel	1		
46	8	6	16.452753623188407	Travel	1		
46	9	3	22.900823529411763	Travel	1		
46	3	6	11.342096774193548	Travel	1		
46	7	8	11.95392523364486	Travel	1		
46	7	7	10.930240549828179	Travel	1		
46	6	5	11.459267241379312	Travel	1		
46	7	6	13.323987341772153	Travel	1		
46	6	6	10.613720930232558	Travel	1		
46	7	5	12.168723404255319	Travel	1		
46	7	4	20.00764705882353	Travel	1		
46	7	9	18.98685	Travel	1		
46	3	7	11.263464566929134	Travel	1		
46	7	3	12.84202614379085	Travel	1		
46	7	2	20.1672	Travel	1		
46	7	1	26.52047058823529	Travel	1		
46	6	7	11.472650000000002	Travel	1		
46	3	9	24.257115384615382	Travel	1		
46	7	0	29.984	Travel	1		
46	6	8	15.314033613445377	Travel	1		
46	6	9	23.26946153846154	Travel	1		
46	3	8	17.431	Travel	1		
46	6	4	13.38963768115942	Travel	1		
46	8	0	35.29538461538461	Travel	1		
46	8	1	29.262297297297295	Travel	1		
46	9	2	28.814117647058822	Travel	1		
46	6	1	21.81135135135135	Travel	1		
46	9	1	35.28622950819672	Travel	1		
46	9	0	38.50444444444444	Travel	1		
46	6	2	16.77	Travel	1		
46	3	2	12.084897959183673	Travel	1		
46	3	3	9.812395833333333	Travel	1		
46	8	9	12.301803278688524	Travel	1		
46	8	8	11.920943396226416	Travel	1		
46	4	1	12.848018867924528	Travel	1		
46	8	7	12.4525625	Travel	1		
46	3	4	16.61671875	Travel	1		
46	4	0	23.927083333333332	Travel	1		
46	8	5	11.035428571428572	Travel	1		
46	6	3	10.629105691056912	Travel	1		
46	3	5	14.459242424242424	Travel	1		
46	8	4	21.27978021978022	Travel	1		
46	8	3	17.338082191780824	Travel	1		
46	8	2	25.683703703703706	Travel	1		
46	9	4	24.84162393162393	Travel	1		
46	2	7	18.57	Travel	1		
46	0	0	9.512227488151659	Travel	1		
46	5	1	24.765555555555558	Travel	1		
46	2	6	18.220645161290324	Travel	1		
46	1	3	19.338611111111113	Travel	1		
46	1	8	27.695	Travel	1		
46	0	6	26.007777777777775	Travel	1		
46	4	4	10.067233009708737	Travel	1		
46	5	4	14.933703703703703	Travel	1		
46	5	3	14.741052631578947	Travel	1		
46	1	9	29.265555555555554	Travel	1		
46	0	7	28.778181818181817	Travel	1		
46	1	2	11.034328358208954	Travel	1		
46	4	8	17.605555555555558	Travel	1		
46	0	8	21.43375	Travel	1		
46	2	4	13.169024390243901	Travel	1		
46	5	2	21.366470588235295	Travel	1		
46	4	9	26.348064516129032	Travel	1		
46	2	3	10.977	Travel	1		
46	1	1	9.505912240184758	Travel	1		
46	2	2	9.552432432432433	Travel	1		
46	0	9	34.803333333333335	Travel	1		
46	4	3	14.524722222222222	Travel	1		
46	1	0	13.575858585858585	Travel	1		
46	2	1	11.68	Travel	1		
46	2	0	18.635454545454547	Travel	1		
46	0	5	27.517777777777777	Travel	1		
46	2	5	19.426111111111112	Travel	1		
46	5	0	29.098666666666666	Travel	1		
46	5	5	10.0903125	Travel	1		
46	4	6	13.36891472868217	Travel	1		
46	1	6	22.80090909090909	Travel	1		
46	4	7	18.55090909090909	Travel	1		
46	1	5	22.95125	Travel	1		
46	5	6	10.86921875	Travel	1		
46	0	4	18.51181818181818	Travel	1		
46	1	7	23.59625	Travel	1		
46	4	5	12.299999999999999	Travel	1		
46	4	2	12.586739130434783	Travel	1		
46	1	4	13.514215686274511	Travel	1		
46	5	7	12.724672897196262	Travel	1		
47	2	9	29.641666666666666	Travel	1		
47	4	4	10.067233009708737	Travel	1		
47	5	8	11.304901960784314	Travel	1		
47	2	8	26.271666666666665	Travel	1		
47	2	5	19.426111111111112	Travel	1		
47	5	0	29.098666666666666	Travel	1		
47	5	1	24.765555555555558	Travel	1		
47	2	7	18.57	Travel	1		
47	4	0	23.927083333333332	Travel	1		
47	6	1	21.81135135135135	Travel	1		
47	5	3	14.741052631578947	Travel	1		
47	9	0	38.50444444444444	Travel	1		
47	5	6	10.86921875	Travel	1		
47	8	9	12.301803278688524	Travel	1		
47	3	9	24.257115384615382	Travel	1		
47	2	6	18.220645161290324	Travel	1		
47	5	2	21.366470588235295	Travel	1		
47	8	3	17.338082191780824	Travel	1		
47	9	2	28.814117647058822	Travel	1		
47	4	8	17.605555555555558	Travel	1		
47	9	8	12.591083743842365	Travel	1		
47	3	4	16.61671875	Travel	1		
47	7	0	29.984	Travel	1		
47	3	3	9.812395833333333	Travel	1		
47	3	5	14.459242424242424	Travel	1		
47	3	2	12.084897959183673	Travel	1		
47	3	1	23.04370786516854	Travel	1		
47	8	0	35.29538461538461	Travel	1		
47	9	5	15.852742857142857	Travel	1		
47	7	2	20.1672	Travel	1		
47	8	6	16.452753623188407	Travel	1		
47	8	5	11.035428571428572	Travel	1		
47	3	6	11.342096774193548	Travel	1		
47	7	5	12.168723404255319	Travel	1		
47	6	2	16.77	Travel	1		
47	9	6	22.313	Travel	1		
47	6	6	10.613720930232558	Travel	1		
47	9	4	24.84162393162393	Travel	1		
47	3	7	11.263464566929134	Travel	1		
47	5	4	14.933703703703703	Travel	1		
47	3	0	26.559322033898304	Travel	1		
47	3	8	17.431	Travel	1		
47	7	6	13.323987341772153	Travel	1		
47	6	4	13.38963768115942	Travel	1		
47	5	5	10.0903125	Travel	1		
47	4	5	12.299999999999999	Travel	1		
47	6	9	23.26946153846154	Travel	1		
47	1	3	19.338611111111113	Travel	1		
47	1	2	11.034328358208954	Travel	1		
47	6	7	11.472650000000002	Travel	1		
47	2	4	13.169024390243901	Travel	1		
47	4	1	12.848018867924528	Travel	1		
47	8	4	21.27978021978022	Travel	1		
47	1	1	9.505912240184758	Travel	1		
47	4	2	12.586739130434783	Travel	1		
47	7	7	10.930240549828179	Travel	1		
47	1	0	13.575858585858585	Travel	1		
47	8	7	12.4525625	Travel	1		
47	6	5	11.459267241379312	Travel	1		
47	0	9	34.803333333333335	Travel	1		
47	7	1	26.52047058823529	Travel	1		
47	0	8	21.43375	Travel	1		
47	8	1	29.262297297297295	Travel	1		
47	0	0	9.512227488151659	Travel	1		
47	9	7	16.827142857142857	Travel	1		
47	5	7	12.724672897196262	Travel	1		
47	4	9	26.348064516129032	Travel	1		
47	7	8	11.95392523364486	Travel	1		
47	0	1	12.66211009174312	Travel	1		
47	0	2	20.279230769230768	Travel	1		
47	9	9	11.326482617586912	Travel	1		
47	0	3	23.44363636363636	Travel	1		
47	0	7	28.778181818181817	Travel	1		
47	0	6	26.007777777777775	Travel	1		
47	9	1	35.28622950819672	Travel	1		
47	4	3	14.524722222222222	Travel	1		
47	1	4	13.514215686274511	Travel	1		
47	1	5	22.95125	Travel	1		
47	0	4	18.51181818181818	Travel	1		
47	6	0	29.407647058823528	Travel	1		
47	6	8	15.314033613445377	Travel	1		
47	2	2	9.552432432432433	Travel	1		
47	1	9	29.265555555555554	Travel	1		
47	1	8	27.695	Travel	1		
47	9	3	22.900823529411763	Travel	1		
47	6	3	10.629105691056912	Travel	1		
47	8	2	25.683703703703706	Travel	1		
47	2	1	11.68	Travel	1		
47	7	3	12.84202614379085	Travel	1		
47	2	3	10.977	Travel	1		
47	0	5	27.517777777777777	Travel	1		
47	7	9	18.98685	Travel	1		
47	1	7	23.59625	Travel	1		
47	5	9	17.768142857142855	Travel	1		
47	4	7	18.55090909090909	Travel	1		
47	1	6	22.80090909090909	Travel	1		
47	7	4	20.00764705882353	Travel	1		
47	8	8	11.920943396226416	Travel	1		
47	4	6	13.36891472868217	Travel	1		
47	2	0	18.635454545454547	Travel	1		
48	7	3	15.088809523809525	Travel	1		
48	6	9	22.86739726027397	Travel	1		
48	8	7	15.782638888888888	Travel	1		
48	7	6	15.102275862068964	Travel	1		
48	1	8	31.262727272727272	Travel	1		
48	8	1	33.85638888888889	Travel	1		
48	1	6	24.97159420289855	Travel	1		
48	7	9	21.481503267973856	Travel	1		
48	7	7	14.217165775401071	Travel	1		
48	8	3	21.799714285714288	Travel	1		
48	7	0	36.277142857142856	Travel	1		
48	8	8	12.44125	Travel	1		
48	7	4	23.083287671232874	Travel	1		
48	8	5	13.313448275862068	Travel	1		
48	1	2	15.329736842105262	Travel	1		
48	0	6	30.24434782608696	Travel	1		
48	7	8	15.935384615384615	Travel	1		
48	7	5	14.389750000000001	Travel	1		
48	0	4	23.34357142857143	Travel	1		
48	7	1	32.28927536231884	Travel	1		
48	8	6	17.90932584269663	Travel	1		
48	7	2	22.3271875	Travel	1		
48	8	0	38.00774193548387	Travel	1		
48	8	2	32.0185	Travel	1		
48	8	4	25.559302325581395	Travel	1		
48	1	0	16.675890410958903	Travel	1		
48	3	6	15.042446808510638	Travel	1		
48	9	9	15.423003412969281	Travel	1		
48	3	7	13.232913385826771	Travel	1		
48	9	8	15.829558823529412	Travel	1		
48	3	8	19.702962962962964	Travel	1		
48	3	9	26.27682926829268	Travel	1		
48	4	0	26.92192307692308	Travel	1		
48	3	5	17.593030303030304	Travel	1		
48	4	1	14.452941176470588	Travel	1		
48	4	2	14.002083333333333	Travel	1		
48	9	7	19.584491017964073	Travel	1		
48	0	8	31.848888888888887	Travel	1		
48	4	3	16.51033333333333	Travel	1		
48	1	1	11.862543554006969	Travel	1		
48	9	6	24.93468085106383	Travel	1		
48	4	5	16.56867924528302	Travel	1		
48	0	2	21.88695652173913	Travel	1		
48	2	0	20.743243243243242	Travel	1		
48	3	4	19.691153846153846	Travel	1		
48	1	4	17.892384615384618	Travel	1		
48	2	1	13.294878048780488	Travel	1		
48	2	2	12.868461538461538	Travel	1		
48	0	0	11.192241379310346	Travel	1		
48	0	9	36.34	Travel	1		
48	2	3	16.840769230769233	Travel	1		
48	2	4	15.32090909090909	Travel	1		
48	2	5	28.8225	Travel	1		
48	2	6	19.839846153846153	Travel	1		
48	2	7	24.00153846153846	Travel	1		
48	2	8	21.666	Travel	1		
48	2	9	34.45285714285715	Travel	1		
48	0	1	14.370454545454544	Travel	1		
48	3	0	28.39111111111111	Travel	1		
48	0	5	29.484444444444446	Travel	1		
48	3	1	26.844468085106385	Travel	1		
48	3	2	16.38	Travel	1		
48	3	3	13.040677966101695	Travel	1		
48	4	6	19.5745	Travel	1		
48	4	7	21.151774193548388	Travel	1		
48	4	4	13.101006711409395	Travel	1		
48	9	1	39.54641509433962	Travel	1		
48	5	6	14.268333333333333	Travel	1		
48	1	5	27.995384615384616	Travel	1		
48	5	7	14.340578512396695	Travel	1		
48	9	0	48.06227272727272	Travel	1		
48	1	9	36.30916666666667	Travel	1		
48	6	4	15.63765625	Travel	1		
48	9	2	34.356	Travel	1		
48	5	8	13.967894736842105	Travel	1		
48	5	9	20.77692307692308	Travel	1		
48	6	0	26.537	Travel	1		
48	0	7	30.062264150943395	Travel	1		
48	6	1	24.359375	Travel	1		
48	0	3	27.9775	Travel	1		
48	6	3	12.845180722891568	Travel	1		
48	9	5	18.958144329896907	Travel	1		
48	6	2	19.09896551724138	Travel	1		
48	6	5	13.442710280373833	Travel	1		
48	1	7	27.62037037037037	Travel	1		
48	5	4	17.405555555555555	Travel	1		
48	4	8	27.662666666666667	Travel	1		
48	5	3	20.4845	Travel	1		
48	9	3	24.73516129032258	Travel	1		
48	5	2	28.231	Travel	1		
48	9	4	29.63828571428571	Travel	1		
48	6	6	12.732	Travel	1		
48	5	1	30.06	Travel	1		
48	1	3	23.46060606060606	Travel	1		
48	5	5	13.42605633802817	Travel	1		
48	6	8	17.339322033898306	Travel	1		
48	8	9	15.182462686567165	Travel	1		
48	6	7	13.05861111111111	Travel	1		
48	5	0	37.38071428571429	Travel	1		
48	4	9	30.197727272727274	Travel	1		
49	0	3	27.9775	Travel	1		
49	0	6	30.24434782608696	Travel	1		
49	0	5	29.484444444444446	Travel	1		
49	0	2	21.88695652173913	Travel	1		
49	1	8	31.262727272727272	Travel	1		
49	1	3	23.46060606060606	Travel	1		
49	0	8	31.848888888888887	Travel	1		
49	2	0	20.743243243243242	Travel	1		
49	2	1	13.294878048780488	Travel	1		
49	1	2	15.329736842105262	Travel	1		
49	1	9	36.30916666666667	Travel	1		
49	1	4	17.892384615384618	Travel	1		
49	1	1	11.862543554006969	Travel	1		
49	0	7	30.062264150943395	Travel	1		
49	1	0	16.675890410958903	Travel	1		
49	0	9	36.34	Travel	1		
49	1	6	24.97159420289855	Travel	1		
49	0	0	11.192241379310346	Travel	1		
49	0	1	14.370454545454544	Travel	1		
49	1	7	27.62037037037037	Travel	1		
49	2	2	12.868461538461538	Travel	1		
49	1	5	27.995384615384616	Travel	1		
49	8	7	15.782638888888888	Travel	1		
49	0	4	23.34357142857143	Travel	1		
49	9	8	15.829558823529412	Travel	1		
49	5	6	14.268333333333333	Travel	1		
49	2	3	16.840769230769233	Travel	1		
49	7	5	14.389750000000001	Travel	1		
49	9	6	24.93468085106383	Travel	1		
49	5	5	13.42605633802817	Travel	1		
49	7	6	15.102275862068964	Travel	1		
49	5	4	17.405555555555555	Travel	1		
49	5	7	14.340578512396695	Travel	1		
49	5	3	20.4845	Travel	1		
49	9	7	19.584491017964073	Travel	1		
49	9	0	48.06227272727272	Travel	1		
49	5	1	30.06	Travel	1		
49	5	0	37.38071428571429	Travel	1		
49	7	7	14.217165775401071	Travel	1		
49	4	9	30.197727272727274	Travel	1		
49	4	8	27.662666666666667	Travel	1		
49	5	2	28.231	Travel	1		
49	5	8	13.967894736842105	Travel	1		
49	7	4	23.083287671232874	Travel	1		
49	9	5	18.958144329896907	Travel	1		
49	9	2	34.356	Travel	1		
49	6	7	13.05861111111111	Travel	1		
49	7	0	36.277142857142856	Travel	1		
49	7	1	32.28927536231884	Travel	1		
49	6	6	12.732	Travel	1		
49	9	3	24.73516129032258	Travel	1		
49	6	5	13.442710280373833	Travel	1		
49	7	2	22.3271875	Travel	1		
49	6	4	15.63765625	Travel	1		
49	6	3	12.845180722891568	Travel	1		
49	9	1	39.54641509433962	Travel	1		
49	9	4	29.63828571428571	Travel	1		
49	6	2	19.09896551724138	Travel	1		
49	7	3	15.088809523809525	Travel	1		
49	6	1	24.359375	Travel	1		
49	6	0	26.537	Travel	1		
49	5	9	20.77692307692308	Travel	1		
49	6	8	17.339322033898306	Travel	1		
49	4	7	21.151774193548388	Travel	1		
49	6	9	22.86739726027397	Travel	1		
49	4	6	19.5745	Travel	1		
49	8	2	32.0185	Travel	1		
49	3	4	19.691153846153846	Travel	1		
49	3	3	13.040677966101695	Travel	1		
49	3	2	16.38	Travel	1		
49	8	3	21.799714285714288	Travel	1		
49	8	4	25.559302325581395	Travel	1		
49	3	1	26.844468085106385	Travel	1		
49	3	0	28.39111111111111	Travel	1		
49	2	9	34.45285714285715	Travel	1		
49	8	8	12.44125	Travel	1		
49	2	8	21.666	Travel	1		
49	2	7	24.00153846153846	Travel	1		
49	2	6	19.839846153846153	Travel	1		
49	2	5	28.8225	Travel	1		
49	8	5	13.313448275862068	Travel	1		
49	8	6	17.90932584269663	Travel	1		
49	2	4	15.32090909090909	Travel	1		
49	3	5	17.593030303030304	Travel	1		
49	3	6	15.042446808510638	Travel	1		
49	8	1	33.85638888888889	Travel	1		
49	4	1	14.452941176470588	Travel	1		
49	4	2	14.002083333333333	Travel	1		
49	7	9	21.481503267973856	Travel	1		
49	7	8	15.935384615384615	Travel	1		
49	9	9	15.423003412969281	Travel	1		
49	4	5	16.56867924528302	Travel	1		
49	4	3	16.51033333333333	Travel	1		
49	4	0	26.92192307692308	Travel	1		
49	8	9	15.182462686567165	Travel	1		
49	3	8	19.702962962962964	Travel	1		
49	8	0	38.00774193548387	Travel	1		
49	3	7	13.232913385826771	Travel	1		
49	3	9	26.27682926829268	Travel	1		
49	4	4	13.101006711409395	Travel	1		
50	3	9	26.27682926829268	Travel	1		
50	3	7	13.232913385826771	Travel	1		
50	5	9	20.77692307692308	Travel	1		
50	3	8	19.702962962962964	Travel	1		
50	3	6	15.042446808510638	Travel	1		
50	3	1	26.844468085106385	Travel	1		
50	3	3	13.040677966101695	Travel	1		
50	3	2	16.38	Travel	1		
50	3	0	28.39111111111111	Travel	1		
50	1	1	11.862543554006969	Travel	1		
50	3	5	17.593030303030304	Travel	1		
50	1	6	24.97159420289855	Travel	1		
50	1	3	23.46060606060606	Travel	1		
50	4	0	26.92192307692308	Travel	1		
50	4	8	27.662666666666667	Travel	1		
50	2	1	13.294878048780488	Travel	1		
50	4	9	30.197727272727274	Travel	1		
50	2	0	20.743243243243242	Travel	1		
50	5	5	13.42605633802817	Travel	1		
50	5	0	37.38071428571429	Travel	1		
50	2	2	12.868461538461538	Travel	1		
50	1	9	36.30916666666667	Travel	1		
50	5	1	30.06	Travel	1		
50	1	8	31.262727272727272	Travel	1		
50	5	2	28.231	Travel	1		
50	1	7	27.62037037037037	Travel	1		
50	5	4	17.405555555555555	Travel	1		
50	5	3	20.4845	Travel	1		
50	1	5	27.995384615384616	Travel	1		
50	2	9	34.45285714285715	Travel	1		
50	5	6	14.268333333333333	Travel	1		
50	2	3	16.840769230769233	Travel	1		
50	1	2	15.329736842105262	Travel	1		
50	5	8	13.967894736842105	Travel	1		
50	2	8	21.666	Travel	1		
50	4	1	14.452941176470588	Travel	1		
50	2	7	24.00153846153846	Travel	1		
50	4	2	14.002083333333333	Travel	1		
50	1	4	17.892384615384618	Travel	1		
50	2	6	19.839846153846153	Travel	1		
50	5	7	14.340578512396695	Travel	1		
50	4	4	13.101006711409395	Travel	1		
50	2	5	28.8225	Travel	1		
50	2	4	15.32090909090909	Travel	1		
50	4	5	16.56867924528302	Travel	1		
50	4	6	19.5745	Travel	1		
50	4	3	16.51033333333333	Travel	1		
50	4	7	21.151774193548388	Travel	1		
50	3	4	19.691153846153846	Travel	1		
50	8	1	33.85638888888889	Travel	1		
50	0	1	14.370454545454544	Travel	1		
50	7	4	23.083287671232874	Travel	1		
50	7	6	15.102275862068964	Travel	1		
50	9	1	39.54641509433962	Travel	1		
50	6	2	19.09896551724138	Travel	1		
50	7	0	36.277142857142856	Travel	1		
50	9	2	34.356	Travel	1		
50	9	3	24.73516129032258	Travel	1		
50	7	8	15.935384615384615	Travel	1		
50	0	8	31.848888888888887	Travel	1		
50	6	6	12.732	Travel	1		
50	7	1	32.28927536231884	Travel	1		
50	0	5	29.484444444444446	Travel	1		
50	9	4	29.63828571428571	Travel	1		
