T	Origin	Destination	Payoff	Type	Pickup	Region	Rate
26	1	1	17.9253	Travel	1		
26	2	0	81.49954022988506	Travel	1		
26	3	0	82.667	Travel	1		
26	3	1	23.4625	Travel	1		
26	0	2	65.49549019607844	Travel	1		
26	0	1	75.7468253968254	Travel	1		
26	3	2	40.23125	Travel	1		
27	2	3	36.507999999999996	Travel	1		
27	3	2	40.23125	Travel	1		
27	2	2	14.216219512195122	Travel	1		
27	1	0	86.27149700598802	Travel	1		
27	0	0	15.970869565217392	Travel	1		
27	0	3	79.82300000000001	Travel	1		
27	2	1	24.45764705882353	Travel	1		
27	3	1	23.4625	Travel	1		
27	0	1	75.7468253968254	Travel	1		
27	3	3	22.3774358974359	Travel	1		
27	1	2	25.23229166666667	Travel	1		
27	0	2	65.49549019607844	Travel	1		
27	3	0	82.667	Travel	1		
27	2	0	81.49954022988506	Travel	1		
27	1	3	26.093888888888888	Travel	1		
27	1	1	17.9253	Travel	1		
28	1	2	24.573857142857143	Travel	1		
28	1	0	82.48086486486486	Travel	1		
28	1	1	14.915999999999999	Travel	1		
28	1	3	24.440714285714286	Travel	1		
28	0	3	73.9962962962963	Travel	1		
28	3	3	18.482985074626864	Travel	1		
28	0	2	65.1825352112676	Travel	1		
28	3	0	85.89925	Travel	1		
28	3	1	22.267391304347825	Travel	1		
28	2	3	37.26428571428572	Travel	1		
28	0	0	19.450686274509803	Travel	1		
28	2	2	10.96861111111111	Travel	1		
28	2	1	23.50439393939394	Travel	1		
28	2	0	75.81323529411765	Travel	1		
28	0	1	73.25014705882353	Travel	1		
28	3	2	35.706	Travel	1		
29	2	1	23.50439393939394	Travel	1		
29	1	0	82.48086486486486	Travel	1		
29	2	3	37.26428571428572	Travel	1		
29	3	3	18.482985074626864	Travel	1		
29	1	3	24.440714285714286	Travel	1		
29	3	1	22.267391304347825	Travel	1		
29	2	2	10.96861111111111	Travel	1		
29	0	3	73.9962962962963	Travel	1		
29	3	2	35.706	Travel	1		
29	0	1	73.25014705882353	Travel	1		
29	1	1	14.915999999999999	Travel	1		
29	2	0	75.81323529411765	Travel	1		
29	0	2	65.1825352112676	Travel	1		
29	3	0	85.89925	Travel	1		
29	0	0	19.450686274509803	Travel	1		
29	1	2	24.573857142857143	Travel	1		
30	3	1	22.267391304347825	Travel	1		
30	3	0	85.89925	Travel	1		
30	2	2	10.96861111111111	Travel	1		
30	3	2	35.706	Travel	1		
30	2	3	37.26428571428572	Travel	1		
30	2	1	23.50439393939394	Travel	1		
30	3	3	18.482985074626864	Travel	1		
30	0	0	19.450686274509803	Travel	1		
30	0	2	65.1825352112676	Travel	1		
30	0	1	73.25014705882353	Travel	1		
30	0	3	73.9962962962963	Travel	1		
30	2	0	75.81323529411765	Travel	1		
30	1	0	82.48086486486486	Travel	1		
30	1	2	24.573857142857143	Travel	1		
30	1	1	14.915999999999999	Travel	1		
30	1	3	24.440714285714286	Travel	1		
31	3	2	35.706	Travel	1		
31	1	1	14.915999999999999	Travel	1		
31	3	0	85.89925	Travel	1		
31	3	3	18.482985074626864	Travel	1		
31	0	3	73.9962962962963	Travel	1		
31	0	2	65.1825352112676	Travel	1		
31	0	1	73.25014705882353	Travel	1		
31	1	0	82.48086486486486	Travel	1		
31	1	2	24.573857142857143	Travel	1		
31	0	0	19.450686274509803	Travel	1		
31	2	3	37.26428571428572	Travel	1		
31	3	1	22.267391304347825	Travel	1		
31	1	3	24.440714285714286	Travel	1		
31	2	2	10.96861111111111	Travel	1		
31	2	0	75.81323529411765	Travel	1		
31	2	1	23.50439393939394	Travel	1		
32	3	1	25.433478260869567	Travel	1		
32	1	1	13.959298245614034	Travel	1		
32	0	3	66.83619047619047	Travel	1		
32	1	2	23.53806818181818	Travel	1		
32	1	3	24.22904761904762	Travel	1		
32	2	0	78.0265306122449	Travel	1		
32	3	0	88.58638888888889	Travel	1		
32	0	0	14.38408163265306	Travel	1		
32	0	2	66.17421052631579	Travel	1		
32	2	2	15.311525423728813	Travel	1		
32	1	0	88.08971631205674	Travel	1		
32	2	3	36.121111111111105	Travel	1		
32	3	2	33.861333333333334	Travel	1		
32	0	1	76.92323943661972	Travel	1		
32	2	1	22.006909090909094	Travel	1		
32	3	3	10.532222222222222	Travel	1		
33	3	0	88.58638888888889	Travel	1		
33	2	3	36.121111111111105	Travel	1		
33	2	2	15.311525423728813	Travel	1		
33	3	1	25.433478260869567	Travel	1		
33	3	2	33.861333333333334	Travel	1		
33	2	1	22.006909090909094	Travel	1		
33	0	2	66.17421052631579	Travel	1		
33	1	3	24.22904761904762	Travel	1		
33	1	2	23.53806818181818	Travel	1		
33	1	1	13.959298245614034	Travel	1		
33	1	0	88.08971631205674	Travel	1		
33	0	3	66.83619047619047	Travel	1		
33	0	1	76.92323943661972	Travel	1		
33	0	0	14.38408163265306	Travel	1		
33	2	0	78.0265306122449	Travel	1		
33	3	3	10.532222222222222	Travel	1		
34	3	3	10.532222222222222	Travel	1		
34	3	2	33.861333333333334	Travel	1		
34	3	1	25.433478260869567	Travel	1		
34	2	0	78.0265306122449	Travel	1		
34	0	3	66.83619047619047	Travel	1		
34	3	0	88.58638888888889	Travel	1		
34	1	3	24.22904761904762	Travel	1		
34	0	0	14.38408163265306	Travel	1		
34	0	1	76.92323943661972	Travel	1		
34	1	0	88.08971631205674	Travel	1		
34	1	2	23.53806818181818	Travel	1		
34	2	1	22.006909090909094	Travel	1		
34	1	1	13.959298245614034	Travel	1		
34	0	2	66.17421052631579	Travel	1		
34	2	3	36.121111111111105	Travel	1		
34	2	2	15.311525423728813	Travel	1		
35	1	2	23.53806818181818	Travel	1		
35	3	3	10.532222222222222	Travel	1		
35	1	1	13.959298245614034	Travel	1		
35	1	3	24.22904761904762	Travel	1		
35	0	1	76.92323943661972	Travel	1		
35	2	0	78.0265306122449	Travel	1		
35	1	0	88.08971631205674	Travel	1		
35	3	2	33.861333333333334	Travel	1		
35	3	0	88.58638888888889	Travel	1		
35	0	3	66.83619047619047	Travel	1		
35	2	1	22.006909090909094	Travel	1		
35	0	2	66.17421052631579	Travel	1		
35	2	2	15.311525423728813	Travel	1		
35	3	1	25.433478260869567	Travel	1		
35	2	3	36.121111111111105	Travel	1		
35	0	0	14.38408163265306	Travel	1		
36	0	0	17.306117647058823	Travel	1		
36	3	2	36.796470588235294	Travel	1		
36	0	3	72.13473684210526	Travel	1		
36	2	1	23.593384615384615	Travel	1		
36	1	1	19.44570512820513	Travel	1		
36	3	3	10.808846153846154	Travel	1		
36	3	1	23.835365853658537	Travel	1		
36	3	0	81.21342105263159	Travel	1		
36	2	3	32.85625	Travel	1		
36	1	2	26.810166666666667	Travel	1		
36	2	2	15.59191919191919	Travel	1		
36	1	0	91.95042016806723	Travel	1		
36	0	2	60.81082191780821	Travel	1		
36	0	1	63.93202702702703	Travel	1		
36	2	0	80.6683606557377	Travel	1		
36	1	3	26.7890990990991	Travel	1		
37	0	1	63.93202702702703	Travel	1		
37	0	3	72.13473684210526	Travel	1		
37	0	2	60.81082191780821	Travel	1		
37	0	0	17.306117647058823	Travel	1		
37	1	0	91.95042016806723	Travel	1		
37	3	3	10.808846153846154	Travel	1		
37	1	1	19.44570512820513	Travel	1		
37	3	2	36.796470588235294	Travel	1		
37	1	3	26.7890990990991	Travel	1		
37	2	3	32.85625	Travel	1		
37	2	0	80.6683606557377	Travel	1		
37	2	1	23.593384615384615	Travel	1		
37	1	2	26.810166666666667	Travel	1		
37	3	1	23.835365853658537	Travel	1		
37	2	2	15.59191919191919	Travel	1		
37	3	0	81.21342105263159	Travel	1		
38	3	0	81.21342105263159	Travel	1		
38	1	2	26.810166666666667	Travel	1		
38	0	3	72.13473684210526	Travel	1		
38	1	0	91.95042016806723	Travel	1		
38	1	1	19.44570512820513	Travel	1		
38	3	2	36.796470588235294	Travel	1		
38	2	0	80.6683606557377	Travel	1		
38	3	3	10.808846153846154	Travel	1		
38	3	1	23.835365853658537	Travel	1		
38	2	2	15.59191919191919	Travel	1		
38	0	1	63.93202702702703	Travel	1		
38	0	0	17.306117647058823	Travel	1		
38	1	3	26.7890990990991	Travel	1		
38	2	1	23.593384615384615	Travel	1		
38	2	3	32.85625	Travel	1		
38	0	2	60.81082191780821	Travel	1		
39	2	1	23.593384615384615	Travel	1		
39	1	1	19.44570512820513	Travel	1		
39	1	3	26.7890990990991	Travel	1		
39	3	3	10.808846153846154	Travel	1		
39	0	1	63.93202702702703	Travel	1		
39	3	2	36.796470588235294	Travel	1		
39	3	1	23.835365853658537	Travel	1		
39	1	2	26.810166666666667	Travel	1		
39	0	2	60.81082191780821	Travel	1		
39	2	0	80.6683606557377	Travel	1		
39	0	0	17.306117647058823	Travel	1		
39	2	3	32.85625	Travel	1		
39	3	0	81.21342105263159	Travel	1		
39	0	3	72.13473684210526	Travel	1		
39	2	2	15.59191919191919	Travel	1		
39	1	0	91.95042016806723	Travel	1		
40	0	2	56.51086206896552	Travel	1		
40	2	2	10.693492063492064	Travel	1		
40	3	1	23.30404255319149	Travel	1		
40	3	2	31.676086956521736	Travel	1		
40	3	3	10.37225	Travel	1		
40	1	2	26.1684046692607	Travel	1		
40	0	1	67.14622641509433	Travel	1		
40	3	0	70.42038461538462	Travel	1		
40	2	3	32.792	Travel	1		
40	1	0	86.82321428571429	Travel	1		
40	0	0	19.183829787234043	Travel	1		
40	2	1	22.54168831168831	Travel	1		
40	1	3	24.499368421052633	Travel	1		
40	1	1	16.966460176991152	Travel	1		
40	0	3	61.12166666666667	Travel	1		
40	2	0	71.12510204081633	Travel	1		
41	1	1	16.966460176991152	Travel	1		
41	1	0	86.82321428571429	Travel	1		
41	1	2	26.1684046692607	Travel	1		
41	2	3	32.792	Travel	1		
41	0	3	61.12166666666667	Travel	1		
41	1	3	24.499368421052633	Travel	1		
41	0	2	56.51086206896552	Travel	1		
41	3	3	10.37225	Travel	1		
41	2	0	71.12510204081633	Travel	1		
41	2	1	22.54168831168831	Travel	1		
41	0	1	67.14622641509433	Travel	1		
41	3	0	70.42038461538462	Travel	1		
41	0	0	19.183829787234043	Travel	1		
41	2	2	10.693492063492064	Travel	1		
41	3	1	23.30404255319149	Travel	1		
41	3	2	31.676086956521736	Travel	1		
42	3	2	31.676086956521736	Travel	1		
42	3	3	10.37225	Travel	1		
42	2	1	22.54168831168831	Travel	1		
42	0	2	56.51086206896552	Travel	1		
42	2	3	32.792	Travel	1		
42	0	1	67.14622641509433	Travel	1		
42	0	3	61.12166666666667	Travel	1		
42	2	0	71.12510204081633	Travel	1		
42	1	0	86.82321428571429	Travel	1		
42	3	1	23.30404255319149	Travel	1		
42	1	1	16.966460176991152	Travel	1		
