t,num_new_requests,frac_requests_fulfilled,frac_passenger-carrying_cars,frac_rerouting_cars,frac_charging_cars,frac_idling_cars,num_fulfilled_requests,num_queued_requests,num_abandoned_requests,frac_battery_cars_0,frac_battery_cars_1,frac_battery_cars_2,frac_battery_cars_3,frac_battery_cars_4,frac_battery_cars_5,frac_battery_cars_6,frac_battery_cars_7,frac_battery_cars_8,frac_battery_cars_9,num_trip_requests_0,num_cars_region_0,num_charging_cars_region_0,num_trip_requests_1,num_cars_region_1,num_charging_cars_region_1,num_trip_requests_2,num_cars_region_2,num_charging_cars_region_2,num_trip_requests_3,num_cars_region_3,num_charging_cars_region_3,num_trip_requests_4,num_cars_region_4,num_charging_cars_region_4,trial
184,24.5,0.3038277511961722,0.63,0.025,0.065,0.27999999999999997,12.5,17.5,11.0,0.30000000000000004,0.11000000000000001,0.02,0.07,0.025,0.08,0.19,0.185,0.02,0.0,0.0,34.5,7.85,10.5,0.5,0.0,3.5,0.5,0.0,2.0,1.0,0.0,8.5,0.5,0.0,0.5
185,35.5,0.29561781609195403,0.655,-0.015,0.08,0.28,16.0,22.0,15.0,0.31,0.095,0.02,0.065,0.034999999999999996,0.07,0.185,0.205,0.015,0.0,0.5,35.5,8.8,16.0,1.0,0.95,4.5,0.5,0.95,5.0,0.0,0.0,9.5,0.0,0.0,0.5
186,24.5,0.2941176470588235,0.665,0.01,0.065,0.26,13.5,17.5,15.5,0.305,0.1,0.015,0.05,0.04,0.09,0.16999999999999998,0.22499999999999998,0.005,0.0,1.5,34.0,7.85,7.5,0.5,0.0,4.0,0.5,0.0,3.5,0.0,0.0,8.0,0.0,0.0,0.5
187,27.0,0.3344155844155844,0.665,0.005,0.07500000000000001,0.255,13.5,16.5,14.5,0.315,0.09,0.015,0.05,0.030000000000000002,0.095,0.16999999999999998,0.22999999999999998,0.005,0.0,1.0,33.5,8.8,11.0,0.5,0.0,5.0,0.0,0.0,1.0,0.5,0.95,9.0,0.0,0.0,0.5
188,19.5,0.3875,0.6499999999999999,0.009999999999999998,0.07,0.27,13.5,10.5,12.0,0.305,0.09,0.02,0.05,0.035,0.09,0.165,0.24,0.005,0.0,0.0,33.0,6.9,11.0,0.5,0.95,1.0,0.5,0.95,2.5,0.5,0.0,5.0,0.0,0.0,0.5
189,25.0,0.3563218390804598,0.6399999999999999,0.025,0.060000000000000005,0.275,12.5,15.0,8.0,0.32,0.065,0.01,0.05500000000000001,0.05,0.08499999999999999,0.175,0.235,0.005,0.0,0.5,34.0,6.9,11.5,0.5,0.0,3.0,1.5,0.0,3.0,0.0,0.0,7.0,0.0,0.0,0.5
190,27.0,0.2344632768361582,0.5900000000000001,0.035,0.095,0.28,8.0,22.5,11.0,0.32,0.06,0.01,0.045,0.035,0.11,0.16999999999999998,0.23500000000000001,0.015,0.0,0.0,34.5,8.75,10.0,0.5,0.95,4.0,2.5,3.8,4.0,0.0,0.0,9.0,0.5,0.95,0.5
191,26.5,0.3578878748370274,0.6,0.01,0.09,0.30000000000000004,16.5,17.5,15.0,0.29000000000000004,0.07,0.025,0.05,0.04,0.095,0.195,0.21,0.025,0.0,0.5,36.5,7.8,12.0,0.5,0.0,4.0,4.0,3.8,1.0,0.0,0.0,9.0,1.5,1.9,0.5
192,34.0,0.15465116279069768,0.585,0.025,0.065,0.32499999999999996,7.5,29.0,15.0,0.275,0.065,0.015,0.065,0.045,0.10500000000000001,0.195,0.20500000000000002,0.03,0.0,0.0,37.5,5.9,15.0,0.0,0.0,4.0,3.5,1.9,7.0,0.0,0.0,8.0,1.5,0.95,0.5
193,21.5,0.3370016611295681,0.6399999999999999,-0.02,0.045,0.335,16.0,12.5,21.0,0.245,0.07500000000000001,0.025,0.07,0.055,0.1,0.195,0.195,0.04,0.0,0.0,37.5,6.699999999999999,7.5,0.0,0.0,5.5,3.0,0.0,2.0,0.5,0.95,6.5,0.5,0.0,0.5
194,22.0,0.4701298701298701,0.665,-0.05,0.04,0.345,16.0,11.5,6.5,0.245,0.07,0.025,0.07,0.060000000000000005,0.105,0.195,0.17500000000000002,0.055,0.0,0.0,38.5,6.699999999999999,10.5,0.5,0.0,5.5,0.0,0.0,1.5,0.5,0.0,4.5,0.0,0.0,0.5
195,27.0,0.23481781376518218,0.645,-0.02,0.035,0.34,9.0,20.0,9.5,0.24,0.07500000000000001,0.025,0.07,0.060000000000000005,0.11,0.195,0.15,0.075,0.0,0.5,38.0,6.6499999999999995,12.0,0.0,0.0,5.5,0.0,0.0,2.0,0.0,0.0,7.0,0.0,0.0,0.5
196,27.5,0.2681818181818182,0.62,0.0,0.04,0.34,12.5,18.5,16.5,0.25,0.065,0.025,0.07,0.060000000000000005,0.12,0.2,0.12,0.09,0.0,1.0,38.5,6.6499999999999995,14.0,0.0,0.0,5.5,0.5,0.95,0.0,0.0,0.0,7.0,0.0,0.0,0.5
197,30.0,0.323327615780446,0.605,0.02,0.035,0.33999999999999997,15.5,19.5,13.5,0.25,0.065,0.025,0.065,0.060000000000000005,0.135,0.20500000000000002,0.095,0.1,0.0,1.0,38.0,5.699999999999999,17.5,1.0,0.95,3.0,0.5,0.0,1.5,0.0,0.0,7.0,0.0,0.0,0.5
198,32.0,0.2714932126696833,0.63,0.01,0.04,0.32,14.0,18.0,19.5,0.25,0.06,0.025,0.07,0.060000000000000005,0.14500000000000002,0.215,0.07,0.105,0.0,2.0,37.0,5.699999999999999,17.0,1.5,0.95,1.5,0.0,0.0,3.0,1.5,0.0,8.5,0.5,0.95,0.5
199,28.0,0.330896686159844,0.625,0.02,0.05,0.305,14.5,17.0,14.5,0.245,0.065,0.03,0.06,0.06,0.16999999999999998,0.195,0.065,0.11,0.0,1.5,35.5,6.6499999999999995,13.5,1.5,1.9,2.5,0.5,0.95,2.0,0.0,0.0,8.5,0.5,0.0,0.5
200,31.0,0.2839285714285714,0.645,0.01,0.04,0.305,13.5,21.0,13.5,0.22499999999999998,0.075,0.04,0.06,0.05500000000000001,0.175,0.195,0.06,0.115,0.0,0.5,33.0,4.75,13.0,2.0,0.95,5.0,2.5,1.0,2.5,0.0,0.0,10.0,0.0,0.0,0.5
201,38.0,0.2809869375907112,0.66,0.01,0.045000000000000005,0.28500000000000003,16.0,24.0,19.0,0.21999999999999997,0.085,0.02,0.075,0.05500000000000001,0.185,0.185,0.075,0.1,0.0,1.0,32.5,5.699999999999999,15.5,3.5,0.95,5.0,1.5,0.95,5.0,0.0,0.0,11.5,0.5,0.95,0.5
202,26.0,0.288961038961039,0.67,-0.005,0.045000000000000005,0.29,14.0,18.0,18.0,0.21500000000000002,0.09,0.025,0.06,0.06,0.205,0.16999999999999998,0.065,0.11,0.0,0.0,32.5,5.75,11.5,1.5,1.0,5.5,0.5,0.0,2.5,0.0,0.0,6.5,0.5,0.0,0.5
203,38.0,0.2325358851674641,0.675,-0.015,0.05,0.29000000000000004,13.0,28.0,15.0,0.21000000000000002,0.08499999999999999,0.03,0.06999999999999999,0.05500000000000001,0.2,0.175,0.065,0.11,0.0,0.0,32.5,5.75,19.0,2.0,1.0,6.0,0.0,0.0,4.0,0.0,0.0,9.0,0.5,0.95,0.5
204,43.5,0.20887445887445888,0.675,0.0,0.05,0.275,14.5,37.0,20.0,0.20500000000000002,0.09,0.03,0.065,0.06,0.205,0.16,0.08,0.105,0.0,1.0,32.5,5.8,20.0,2.0,1.9,7.0,0.0,0.0,4.0,0.0,0.0,11.5,0.5,0.0,0.5
205,40.5,0.19152342433434444,0.7,-0.01,0.05,0.26,14.5,33.0,30.0,0.2,0.08499999999999999,0.03,0.07,0.065,0.21,0.165,0.075,0.1,0.0,1.5,31.0,4.85,15.5,1.0,0.0,6.0,0.5,0.95,7.0,0.5,0.95,10.5,0.5,0.95,0.5
206,50.5,0.19860627177700346,0.725,-0.02,0.04,0.255,16.5,40.5,26.0,0.195,0.08499999999999999,0.025,0.07,0.07500000000000001,0.23,0.14,0.075,0.105,0.0,1.0,30.0,3.95,22.0,0.0,0.0,8.0,0.5,0.0,5.5,1.0,0.95,14.0,0.5,0.0,0.5
207,41.5,0.18540580789277739,0.72,-0.005,0.04,0.245,15.0,30.0,37.0,0.19,0.08499999999999999,0.02,0.06,0.1,0.24,0.13,0.08,0.095,0.0,1.0,29.5,4.0,24.5,0.5,0.0,5.5,0.0,0.0,2.5,0.5,0.0,8.0,0.0,0.0,0.5
208,46.5,0.20742705570291778,0.74,-0.034999999999999996,0.04,0.255,15.0,35.5,25.5,0.2,0.07,0.02,0.045,0.1,0.26,0.135,0.075,0.095,0.0,0.0,29.5,4.0,23.0,0.0,0.0,6.5,0.0,0.0,4.0,0.0,0.0,13.0,0.0,0.0,0.5
209,38.5,0.1945514584479912,0.7250000000000001,-0.02,0.04,0.255,14.5,28.0,31.5,0.20500000000000002,0.065,0.02,0.035,0.1,0.27,0.14,0.07,0.095,0.0,0.5,30.0,4.0,22.5,0.0,0.0,5.0,0.0,0.0,2.5,0.0,0.0,8.0,0.0,0.0,0.5
210,30.5,0.23991817650496786,0.7050000000000001,0.01,0.045,0.24,14.0,22.0,22.5,0.21000000000000002,0.06,0.02,0.035,0.08499999999999999,0.29,0.135,0.07,0.095,0.0,1.0,29.0,4.0,13.5,0.5,0.95,5.5,0.0,0.0,2.0,0.0,0.0,8.5,0.0,0.0,0.5
211,49.5,0.25009792401096753,0.7350000000000001,-0.02,0.04,0.245,18.0,34.0,19.5,0.22,0.05,0.02,0.045,0.065,0.27,0.165,0.07,0.095,0.0,0.0,28.5,4.0,28.5,0.5,0.0,6.5,1.5,0.0,5.0,0.0,0.0,9.5,0.0,0.0,0.5
212,44.0,0.1994903830346868,0.7050000000000001,0.009999999999999998,0.05,0.235,15.5,32.5,30.0,0.23500000000000001,0.035,0.02,0.045,0.06,0.265,0.18,0.08,0.08,0.0,1.0,29.0,4.95,20.5,0.5,0.95,7.5,0.5,0.0,3.0,0.0,0.0,12.0,0.0,0.0,0.5
213,40.0,0.17448512585812356,0.7,-0.004999999999999999,0.05500000000000001,0.25,12.5,31.0,29.0,0.235,0.04,0.015,0.05,0.07,0.225,0.2,0.09,0.075,0.0,0.0,29.5,4.95,23.5,1.5,1.9,5.0,0.0,0.0,3.0,0.0,0.0,8.5,0.0,0.0,0.5
214,45.0,0.21114081996434936,0.7,-0.005,0.055,0.25,15.5,35.5,24.5,0.225,0.05,0.015,0.05,0.07,0.20500000000000002,0.22999999999999998,0.075,0.08,0.0,0.0,29.0,4.9,23.5,1.0,0.95,8.5,1.0,1.9,4.5,0.0,0.0,8.5,0.0,0.0,0.5
215,51.0,0.22002200220022,0.735,-0.025,0.045,0.245,19.0,37.5,30.0,0.21500000000000002,0.05,0.015,0.060000000000000005,0.07,0.19,0.25,0.07,0.08,0.0,0.0,28.5,4.9,22.0,1.5,0.0,7.0,1.5,0.95,7.5,0.0,0.0,14.5,0.0,0.0,0.5
216,42.0,0.17318840579710146,0.72,-0.005,0.045,0.24,13.0,30.5,36.0,0.21500000000000002,0.05,0.015,0.05,0.08,0.185,0.25,0.08,0.075,0.0,0.5,28.5,4.9,19.0,0.5,0.95,8.5,0.5,0.0,4.0,0.0,0.0,10.0,0.0,0.0,0.5
217,50.0,0.21416275430359938,0.7250000000000001,-0.01,0.04,0.245,17.0,35.5,28.0,0.20500000000000002,0.060000000000000005,0.015,0.05,0.085,0.175,0.24000000000000002,0.1,0.07,0.0,0.0,28.0,3.95,25.0,1.0,0.95,7.0,0.0,0.0,5.5,0.0,0.0,12.5,0.0,0.0,0.5
218,41.5,0.23682860075265139,0.7,-0.015,0.045,0.27,18.0,29.0,29.5,0.20500000000000002,0.05,0.015,0.075,0.09,0.15,0.23,0.115,0.07,0.0,0.0,30.5,3.95,19.5,1.5,1.9,6.5,0.0,0.0,4.5,0.0,0.0,11.0,0.0,0.0,0.5
219,42.5,0.2006849315068493,0.6799999999999999,0.015,0.03,0.275,14.5,32.0,25.0,0.195,0.05500000000000001,0.015,0.065,0.09999999999999999,0.155,0.23500000000000001,0.115,0.065,0.0,0.0,30.5,3.0,19.5,1.0,0.0,5.5,0.0,0.0,3.5,0.0,0.0,14.0,0.0,0.0,0.5
220,42.5,0.2393520203858755,0.655,0.025,0.035,0.28500000000000003,17.5,31.0,26.0,0.19,0.05500000000000001,0.015,0.065,0.105,0.14500000000000002,0.255,0.11,0.06,0.0,0.0,31.5,3.0,21.5,0.0,0.0,6.5,0.5,0.95,5.5,0.0,0.0,9.0,0.0,0.0,0.5
221,45.5,0.2370051635111876,0.6499999999999999,0.005,0.045,0.3,18.0,35.5,23.0,0.19,0.05,0.015,0.065,0.1,0.15500000000000003,0.265,0.10500000000000001,0.055,0.0,0.0,32.5,2.95,20.5,0.5,0.95,7.0,2.5,2.8499999999999996,5.5,0.0,0.0,12.5,0.0,0.0,0.5
222,50.5,0.1575880758807588,0.675,-0.005,0.025,0.305,13.5,42.0,30.5,0.175,0.065,0.015,0.06,0.105,0.155,0.275,0.1,0.05,0.0,0.0,32.5,2.0,22.0,0.5,0.0,12.0,2.0,0.95,6.5,0.0,0.0,10.0,0.0,0.0,0.5
223,45.0,0.2197941726811013,0.675,-0.005,0.04,0.29000000000000004,19.0,38.0,29.5,0.18,0.055,0.02,0.05,0.115,0.155,0.27999999999999997,0.095,0.05,0.0,0.0,32.0,3.9,17.0,0.0,0.0,8.0,1.0,0.95,4.0,0.0,0.0,16.0,0.5,0.95,0.5
224,43.5,0.21572365411011132,0.6699999999999999,0.015,0.03,0.28500000000000003,17.5,35.5,28.0,0.18,0.05500000000000001,0.02,0.045000000000000005,0.105,0.17,0.29,0.085,0.05,0.0,1.0,32.5,3.9,19.0,0.0,0.0,5.5,0.5,0.0,7.0,0.0,0.0,11.0,0.5,0.0,0.5
225,39.0,0.18783783783783786,0.665,0.01,0.035,0.29000000000000004,14.0,31.0,29.5,0.18,0.060000000000000005,0.02,0.04,0.105,0.16999999999999998,0.29,0.1,0.035,0.0,1.0,33.0,3.9,21.0,0.0,0.0,3.0,0.0,0.0,3.5,0.5,0.95,10.5,0.0,0.0,0.5
226,43.0,0.3048245614035088,0.69,-0.01,0.030000000000000002,0.29000000000000004,22.5,28.0,23.5,0.18,0.065,0.015,0.035,0.11,0.18,0.27,0.12,0.025,0.0,0.5,32.0,3.8499999999999996,25.0,0.5,0.95,8.0,1.0,0.0,2.0,0.5,0.0,7.5,0.0,0.0,0.5
227,42.0,0.22882220861400288,0.6799999999999999,0.015,0.030000000000000002,0.275,16.0,31.0,23.0,0.185,0.055,0.015,0.04,0.11,0.18,0.265,0.13,0.02,0.0,0.5,31.0,4.8,22.0,0.5,0.0,6.5,1.0,0.0,4.5,0.0,0.0,8.5,0.0,0.0,0.5
228,36.5,0.20882740447957837,0.685,0.0,0.04,0.275,14.0,27.0,26.5,0.19,0.05,0.02,0.035,0.11,0.195,0.22999999999999998,0.15,0.02,0.0,1.0,32.0,5.75,19.5,0.0,0.0,4.0,0.5,0.95,4.0,0.0,0.0,8.0,0.0,0.0,0.5
229,42.5,0.3284252297410192,0.6950000000000001,-0.015,0.035,0.28500000000000003,23.0,24.5,22.0,0.19,0.05,0.025,0.025,0.115,0.20500000000000002,0.225,0.145,0.02,0.0,0.0,31.5,4.8,23.0,0.0,0.0,6.0,1.0,0.95,5.0,0.0,0.0,8.5,0.0,0.0,0.5
230,37.0,0.4318302387267905,0.6799999999999999,0.015,0.025,0.28,26.5,19.0,16.0,0.19,0.045000000000000005,0.025,0.025,0.125,0.20500000000000002,0.22,0.135,0.03,0.0,1.0,31.5,3.8499999999999996,15.5,0.5,0.0,7.0,0.5,0.0,4.0,0.0,0.0,9.5,0.0,0.0,0.5
231,40.0,0.28059440559440557,0.7,-0.015,0.025,0.29000000000000004,16.5,25.0,17.5,0.2,0.03,0.025,0.02,0.13,0.215,0.21000000000000002,0.14,0.03,0.0,0.0,31.5,3.8499999999999996,19.0,0.0,0.0,4.5,0.5,0.0,7.0,0.0,0.0,9.5,0.0,0.0,0.5
232,32.5,0.32272727272727275,0.64,0.045000000000000005,0.025,0.29000000000000004,18.5,20.0,19.0,0.195,0.035,0.025,0.01,0.13,0.235,0.2,0.145,0.025,0.0,0.5,31.5,3.8,18.5,0.5,0.95,4.0,0.0,0.0,2.5,0.0,0.0,7.0,0.0,0.0,0.5
233,40.5,0.39907993099482464,0.625,0.034999999999999996,0.04,0.30000000000000004,23.5,21.0,16.0,0.19,0.04,0.025,0.01,0.15,0.22,0.19,0.15,0.025,0.0,0.0,31.5,3.8,16.5,0.5,0.95,9.0,4.0,1.0,3.5,1.0,0.95,11.5,0.0,0.0,0.5
234,37.0,0.33643009442583005,0.6499999999999999,0.0,0.06,0.29,18.5,20.5,19.0,0.175,0.055,0.025,0.01,0.16,0.215,0.175,0.165,0.02,0.0,0.5,31.5,3.8,17.5,1.0,0.95,5.5,4.0,2.8499999999999996,4.0,1.0,0.95,9.5,1.5,1.95,0.5
235,36.0,0.4962168978562421,0.72,-0.03,0.025,0.285,27.5,15.0,14.0,0.125,0.1,0.03,0.025,0.155,0.22499999999999998,0.16499999999999998,0.16,0.015,0.0,1.0,30.5,1.9,18.5,0.5,0.0,7.5,5.0,1.95,2.0,0.5,0.0,7.0,1.5,0.0,0.5
236,36.5,0.4504179331306991,0.7150000000000001,-0.015,0.015,0.28500000000000003,23.5,16.0,12.0,0.125,0.085,0.035,0.035,0.155,0.235,0.16999999999999998,0.16,0.0,0.0,1.0,29.0,1.9,17.0,0.0,0.0,5.0,5.5,0.95,5.0,0.0,0.0,8.5,0.0,0.0,0.5
237,38.0,0.31689655172413794,0.6950000000000001,0.0,0.02,0.28500000000000003,17.5,24.0,12.5,0.125,0.08,0.04,0.025,0.185,0.22000000000000003,0.17,0.155,0.0,0.0,0.0,27.0,1.9,18.0,0.0,0.0,7.0,6.5,1.9,5.5,0.0,0.0,7.5,0.0,0.0,0.5
238,47.5,0.39152973395931145,0.645,0.060000000000000005,0.015,0.28,28.0,29.0,14.5,0.13,0.075,0.04,0.034999999999999996,0.18,0.245,0.145,0.15,0.0,0.0,0.5,27.5,1.9,28.0,0.0,0.0,6.5,7.5,0.0,3.5,0.0,0.0,9.0,0.5,0.95,0.5
239,31.0,0.2986940816893581,0.66,0.0,0.034999999999999996,0.305,18.0,20.5,21.5,0.125,0.08,0.04,0.045,0.16999999999999998,0.24,0.16,0.14,0.0,0.0,0.5,27.5,0.95,13.5,0.0,0.0,3.5,10.5,4.8,5.5,0.0,0.0,8.0,0.5,0.0,0.5
240,40.0,0.4130494505494505,0.665,0.015000000000000001,0.015,0.305,25.0,21.0,14.5,0.1,0.1,0.045000000000000005,0.045,0.175,0.245,0.165,0.125,0.0,0.0,1.0,26.0,0.95,26.5,0.0,0.0,5.0,12.0,1.0,2.5,0.0,0.0,5.0,0.0,0.0,0.5
241,36.0,0.30107858243451463,0.65,0.03,0.045,0.275,17.0,21.0,19.0,0.1,0.09,0.055,0.055,0.16499999999999998,0.255,0.155,0.125,0.0,0.0,0.0,25.5,0.95,16.0,0.0,0.0,7.5,14.0,4.9,6.5,0.0,0.0,6.0,0.0,0.0,0.5
242,38.0,0.4051724137931034,0.685,0.005000000000000001,0.03,0.28,24.0,20.0,15.0,0.095,0.065,0.060000000000000005,0.08499999999999999,0.16499999999999998,0.255,0.155,0.12,0.0,0.0,0.5,25.5,0.95,19.0,0.0,0.0,6.0,12.0,4.75,1.5,0.0,0.0,11.0,0.0,0.0,0.5
243,27.5,0.36649580615097854,0.63,0.01,0.04,0.31999999999999995,17.0,15.0,15.5,0.09,0.06,0.05,0.09,0.185,0.27,0.14,0.115,0.0,0.0,0.0,25.0,0.95,14.5,0.0,0.0,3.0,13.0,3.9,2.0,0.0,0.0,8.0,1.0,0.95,0.5
244,36.5,0.3848207475209764,0.64,-0.04,0.05,0.35,20.5,21.5,9.5,0.095,0.05,0.035,0.08499999999999999,0.215,0.28,0.13,0.11,0.0,0.0,0.0,25.5,0.95,22.0,0.0,0.0,4.0,18.0,4.0,3.0,0.0,0.0,7.5,1.0,0.95,0.5
245,36.0,0.3480629539951574,0.585,0.035,0.005,0.375,20.0,18.5,19.0,0.05,0.08499999999999999,0.045,0.09,0.22,0.275,0.13,0.105,0.0,0.0,0.0,25.0,0.95,17.5,0.0,0.0,6.0,18.5,0.0,5.0,0.0,0.0,7.5,0.5,0.0,0.5
246,39.0,0.38181818181818183,0.57,0.02,0.005,0.405,22.0,21.5,13.5,0.05,0.09,0.04,0.095,0.235,0.255,0.13,0.105,0.0,0.0,0.0,25.0,0.95,19.5,0.0,0.0,7.0,22.0,0.0,7.0,0.0,0.0,5.5,0.0,0.0,0.5
247,35.5,0.33622022888957626,0.56,-0.005,0.025,0.42000000000000004,19.0,21.0,17.0,0.05,0.09,0.04,0.095,0.245,0.245,0.135,0.1,0.0,0.0,0.0,24.5,0.95,21.5,0.0,0.0,4.5,24.5,3.8,5.0,0.0,0.0,4.5,0.0,0.0,0.5
248,38.5,0.42559523809523814,0.575,-0.015,0.02,0.42000000000000004,25.0,19.5,15.0,0.05,0.08,0.04,0.11499999999999999,0.25,0.23500000000000001,0.13,0.1,0.0,0.0,0.5,25.0,0.95,23.0,0.0,0.0,5.0,24.5,1.95,2.0,0.0,0.0,8.0,0.0,0.0,0.5
249,32.0,0.3996031746031746,0.5900000000000001,-0.015,0.01,0.415,20.0,18.0,13.5,0.035,0.08,0.055,0.13,0.245,0.23,0.125,0.1,0.0,0.0,0.0,24.0,0.0,16.0,0.0,0.0,6.0,24.5,1.0,3.5,0.0,0.0,6.5,0.0,0.0,0.5
250,34.0,0.41964285714285715,0.635,-0.01,0.015,0.36,22.5,19.5,10.0,0.035,0.07,0.055,0.15,0.26,0.215,0.125,0.09,0.0,0.0,0.5,24.0,0.0,16.0,0.0,0.0,6.5,20.5,1.95,2.5,0.0,0.0,8.5,0.0,0.0,0.5
251,41.5,0.3779930051116492,0.62,0.034999999999999996,0.01,0.33499999999999996,23.0,21.5,16.5,0.03,0.060000000000000005,0.065,0.18,0.255,0.19999999999999998,0.12,0.09,0.0,0.0,0.0,23.0,0.0,20.5,0.0,0.0,8.0,19.5,1.9,5.5,0.0,0.0,7.5,0.0,0.0,0.5
252,33.0,0.4296822177146721,0.6499999999999999,-0.005,0.005,0.35,23.0,14.5,17.0,0.025,0.05500000000000001,0.08,0.18,0.265,0.185,0.12,0.09,0.0,0.0,0.0,22.5,0.0,16.0,0.0,0.0,10.0,23.0,0.95,3.0,0.0,0.0,4.0,0.0,0.0,0.5
253,36.0,0.5552941176470588,0.7,-0.015,0.005,0.31,28.0,11.5,11.0,0.025,0.06,0.07500000000000001,0.19499999999999998,0.26,0.19,0.12,0.075,0.0,0.0,1.0,22.0,0.0,22.0,0.0,0.0,7.5,18.0,0.95,2.0,0.0,0.0,3.5,0.0,0.0,0.5
254,32.5,0.5315734989648033,0.73,-0.035,0.0,0.305,23.5,14.5,6.0,0.02,0.07,0.07500000000000001,0.21000000000000002,0.25,0.19,0.11,0.075,0.0,0.0,0.5,20.0,0.0,18.5,0.0,0.0,7.0,16.0,0.0,2.0,0.0,0.0,4.5,1.0,0.0,0.5
255,42.5,0.6232665639445301,0.7949999999999999,-0.060000000000000005,0.0,0.265,35.5,13.0,8.5,0.02,0.075,0.09,0.19,0.255,0.2,0.095,0.075,0.0,0.0,0.0,20.0,0.0,22.5,0.0,0.0,10.0,13.5,0.0,6.0,0.0,0.0,4.0,2.5,0.0,0.5
256,34.0,0.45987232102143183,0.765,-0.004999999999999999,0.0,0.24,21.5,14.5,11.0,0.030000000000000002,0.065,0.10500000000000001,0.18000000000000002,0.26,0.195,0.09,0.075,0.0,0.0,0.0,21.5,0.0,18.5,0.0,0.0,7.5,8.5,0.0,0.5,0.0,0.0,7.5,1.5,0.0,0.5
257,31.0,0.49358974358974356,0.7050000000000001,0.034999999999999996,0.01,0.25,23.0,13.5,9.0,0.030000000000000002,0.065,0.11,0.20500000000000002,0.26,0.16499999999999998,0.1,0.065,0.0,0.0,0.5,21.0,0.0,17.0,0.0,0.0,3.5,6.5,0.95,4.0,3.0,0.95,6.0,0.0,0.0,0.5
258,42.5,0.5011164274322168,0.73,0.010000000000000002,0.01,0.25,28.0,20.0,8.0,0.02,0.07,0.12,0.22,0.25,0.165,0.11,0.045,0.0,0.0,2.0,19.5,0.0,24.0,0.0,0.0,6.5,10.5,1.9,4.0,5.5,0.0,6.0,0.0,0.0,0.5
259,31.5,0.4825757575757576,0.675,0.03,0.015,0.28,24.5,12.5,14.5,0.02,0.065,0.13,0.22999999999999998,0.24000000000000002,0.18,0.1,0.035,0.0,0.0,0.5,17.0,0.0,15.5,0.0,0.0,6.0,15.5,2.8499999999999996,2.5,4.5,0.0,7.0,0.0,0.0,0.5
260,36.5,0.5965719063545151,0.73,-0.01,0.005,0.275,29.0,12.5,7.5,0.01,0.06,0.155,0.22999999999999998,0.25,0.16,0.1,0.035,0.0,0.0,0.5,17.0,0.0,21.5,0.0,0.0,6.0,15.5,0.95,3.0,5.0,0.0,5.5,0.0,0.0,0.5
261,29.5,0.45113636363636367,0.7450000000000001,-0.025,0.005,0.275,19.0,12.5,10.5,0.01,0.06,0.155,0.24,0.25,0.15,0.105,0.03,0.0,0.0,0.5,15.5,0.0,17.5,0.0,0.0,4.5,15.0,0.95,1.5,3.0,0.0,5.5,0.0,0.0,0.5
262,43.0,0.6259554669325357,0.765,0.03,0.005,0.2,34.5,11.5,9.0,0.01,0.05500000000000001,0.155,0.265,0.25,0.135,0.1,0.03,0.0,0.0,0.0,15.0,0.0,21.5,0.0,0.0,10.5,15.0,0.95,4.5,4.0,0.0,6.5,0.0,0.0,0.5
263,32.0,0.6015957446808511,0.815,0.015000000000000003,0.0,0.17,26.0,7.0,10.5,0.005,0.06,0.16,0.29000000000000004,0.22999999999999998,0.135,0.095,0.025,0.0,0.0,2.0,14.0,0.0,14.5,0.0,0.0,8.5,12.5,0.0,4.5,4.0,0.0,2.5,0.0,0.0,0.5
264,36.0,0.7791327913279134,0.87,-0.06,0.0,0.19,33.5,7.0,2.5,0.005,0.065,0.165,0.29500000000000004,0.22,0.14,0.085,0.025,0.0,0.0,0.0,11.5,0.0,23.5,0.0,0.0,4.5,12.0,0.0,4.5,3.5,0.0,3.5,0.0,0.0,0.5
265,40.0,0.6589569160997732,0.87,-0.055,0.0,0.185,31.0,10.5,5.5,0.005,0.065,0.175,0.28500000000000003,0.22,0.145,0.09,0.015,0.0,0.0,1.0,11.5,0.0,23.0,0.0,0.0,8.5,14.5,0.0,3.0,2.0,0.0,4.5,0.0,0.0,0.5
266,34.5,0.7149209486166008,0.8500000000000001,-0.0049999999999999975,0.0,0.155,32.0,8.5,4.5,0.005,0.065,0.205,0.28500000000000003,0.2,0.145,0.08,0.015,0.0,0.0,0.5,10.5,0.0,15.5,0.0,0.0,8.5,12.5,0.0,3.5,2.5,0.0,6.5,0.0,0.0,0.5
267,28.0,0.8058069381598794,0.825,0.015,0.0,0.16,29.0,4.5,3.0,0.01,0.08,0.195,0.275,0.205,0.15,0.07,0.015,0.0,0.0,0.0,9.5,0.0,12.0,0.0,0.0,8.0,9.5,0.0,3.0,6.5,0.0,5.0,0.0,0.0,0.5
268,35.5,0.7659574468085106,0.8049999999999999,0.025,0.0,0.17,29.0,7.0,4.0,0.01,0.095,0.19,0.265,0.205,0.175,0.06,0.0,0.0,0.0,1.0,9.5,0.0,18.0,0.0,0.0,5.5,9.5,0.0,4.0,7.0,0.0,7.0,0.0,0.0,0.5
269,30.0,0.6949404761904762,0.71,0.08,0.0,0.21,24.5,7.0,5.5,0.01,0.1,0.2,0.26,0.2,0.19,0.04,0.0,0.0,0.0,0.5,8.5,0.0,14.0,0.5,0.0,7.5,10.0,0.0,1.0,10.0,0.0,7.0,2.0,0.0,0.5
