t,num_new_requests,frac_requests_fulfilled,frac_traveling_cars,frac_charging_cars,frac_idling_cars,num_fulfilled_requests,num_queued_requests,num_abandoned_requests,frac_low_battery_cars,frac_med_battery_cars,frac_high_battery_cars,num_trip_requests_0,num_cars_region_0,num_charging_cars_region_0,num_trip_requests_1,num_cars_region_1,num_charging_cars_region_1,num_trip_requests_2,num_cars_region_2,num_charging_cars_region_2,num_trip_requests_3,num_cars_region_3,num_charging_cars_region_3,trial
0,4.2,1.0,0.39166666666666666,0.0,0.6083333333333333,4.2,0.0,0.0,0.0,0.0,1.0,0.4,2.3,0.0,0.7,2.8,0.0,2.0,2.9,0.0,1.1,3.0,0.0,4.5
1,3.4,0.7904761904761906,0.35833333333333334,0.0,0.6416666666666667,2.4,1.0,0.0,0.0,0.0,1.0,0.3,2.1,0.0,0.6,5.3,0.0,1.5,0.7,0.0,1.0,2.0,0.0,4.5
2,4.7,0.3062301587301587,0.325,0.0,0.675,1.7,3.1,0.9,0.0,0.0,1.0,0.2,1.4,0.0,0.8,7.3,0.0,2.5,0.1,0.0,1.2,0.9,0.0,4.5
3,4.3,0.25876984126984126,0.3583333333333333,0.0,0.6416666666666667,2.0,2.6,2.7,0.0,0.0,1.0,0.5,1.2,0.0,1.0,7.6,0.0,1.7,0.0,0.0,1.1,0.4,0.0,4.5
4,3.7,0.12568181818181817,0.33333333333333337,0.0,0.6666666666666667,0.9,2.9,2.3,0.0,0.0,1.0,0.3,1.1,0.0,0.4,7.5,0.0,1.5,0.0,0.0,1.5,0.3,0.0,4.5
5,3.4,0.06567460317460318,0.325,0.0,0.675,0.5,2.9,2.7,0.0,0.0,1.0,0.2,1.1,0.0,0.4,7.5,0.0,1.6,0.0,0.0,1.2,0.0,0.0,4.5
6,3.6,0.16992063492063492,0.31666666666666665,0.0,0.6833333333333333,1.1,2.8,2.5,0.0,0.0,1.0,0.4,0.8,0.0,0.6,8.1,0.0,1.6,0.1,0.0,1.0,0.0,0.0,4.5
7,3.5,0.06761904761904762,0.225,0.0,0.775,0.4,3.2,2.6,0.0,0.008333333333333333,0.9916666666666666,0.4,1.6,0.0,0.2,7.9,0.0,1.6,0.0,0.0,1.3,0.0,0.0,4.5
8,3.0,0.09718253968253968,0.225,0.0,0.775,0.6,2.4,3.1,0.0,0.008333333333333333,0.9916666666666666,0.1,1.7,0.0,0.6,8.2,0.0,1.3,0.0,0.0,1.0,0.0,0.0,4.5
9,2.6,0.1375,0.2,0.0,0.8,0.8,1.9,2.1,0.0,0.024999999999999998,0.975,0.3,2.1,0.0,0.5,8.1,0.0,1.2,0.0,0.0,0.6,0.0,0.0,4.5
10,3.3,0.23500000000000001,0.25,0.0,0.75,1.3,2.0,1.7,0.0,0.024999999999999998,0.975,0.5,1.9,0.0,0.9,8.2,0.0,1.4,0.0,0.0,0.5,0.0,0.0,4.5
11,3.2,0.20396825396825397,0.275,0.0,0.725,1.1,2.1,1.9,0.0,0.03333333333333333,0.9666666666666668,0.4,2.1,0.0,0.7,7.5,0.0,1.4,0.0,0.0,0.7,0.0,0.0,4.5
12,3.2,0.23666666666666666,0.3416666666666667,0.0,0.6583333333333333,1.3,2.0,2.0,0.0,0.05,0.95,0.7,1.9,0.0,0.8,7.0,0.0,1.0,0.0,0.0,0.7,0.1,0.0,4.5
13,2.8,0.310952380952381,0.3416666666666667,0.0,0.6583333333333333,1.3,1.6,1.8,0.0,0.05,0.95,0.2,2.3,0.0,0.9,6.5,0.0,1.1,0.0,0.0,0.6,0.3,0.0,4.5
14,3.6,0.3491666666666667,0.3583333333333333,0.0,0.6416666666666667,1.7,2.1,1.4,0.0,0.05833333333333333,0.9416666666666667,0.5,2.4,0.0,1.0,6.5,0.0,1.5,0.0,0.0,0.6,0.1,0.0,4.5
15,3.9,0.30354700854700856,0.39166666666666666,0.0,0.6083333333333333,2.0,2.0,1.9,0.0,0.08333333333333333,0.9166666666666666,0.7,2.3,0.0,1.2,6.7,0.0,1.2,0.0,0.0,0.8,0.1,0.0,4.5
16,3.2,0.5027380952380952,0.45,0.0,0.55,2.4,0.9,1.7,0.0,0.09166666666666666,0.9083333333333334,0.7,2.3,0.0,1.8,6.6,0.0,0.4,0.0,0.0,0.3,0.0,0.0,4.5
17,2.9,0.45499999999999996,0.4,0.0,0.6,1.7,1.3,0.7,0.0,0.10833333333333332,0.8916666666666666,0.7,2.4,0.0,1.1,6.2,0.0,0.8,0.0,0.0,0.3,0.0,0.0,4.5
18,2.7,0.3616666666666667,0.4083333333333333,0.0,0.5916666666666667,1.4,1.3,1.1,0.0,0.11666666666666665,0.8833333333333334,0.3,2.6,0.0,1.2,5.8,0.0,0.7,0.0,0.0,0.5,0.0,0.0,4.5
19,2.9,0.3011904761904762,0.4666666666666667,0.0,0.5333333333333333,1.3,1.6,1.2,0.0,0.13333333333333333,0.8666666666666666,0.5,2.5,0.0,1.1,5.1,0.0,0.9,0.0,0.0,0.4,0.0,0.0,4.5
20,3.9,0.525,0.525,0.0,0.475,2.7,1.3,1.4,0.0,0.175,0.825,0.2,3.2,0.0,2.6,4.9,0.0,1.0,0.1,0.0,0.1,0.2,0.0,4.5
21,3.5,0.335,0.475,0.0,0.525,1.5,2.0,1.2,0.0,0.2,0.8,0.1,4.0,0.0,1.4,3.3,0.0,1.5,0.0,0.0,0.5,0.2,0.0,4.5
22,3.7,0.27869047619047616,0.4833333333333334,0.0,0.5166666666666667,1.3,2.5,1.9,0.0,0.25,0.75,0.2,4.4,0.0,1.4,2.6,0.0,1.8,0.1,0.0,0.3,0.1,0.0,4.5
23,3.0,0.30476190476190473,0.525,0.0,0.475,1.6,1.6,2.3,0.0,0.275,0.725,0.1,4.6,0.0,1.7,2.2,0.0,1.0,0.0,0.0,0.2,0.1,0.0,4.5
24,3.1,0.3719047619047619,0.4583333333333333,0.0,0.5416666666666667,1.3,2.0,1.4,0.0,0.3416666666666667,0.6583333333333334,0.3,5.8,0.0,1.6,1.8,0.0,0.8,0.0,0.0,0.4,0.0,0.0,4.5
25,4.0,0.24873015873015875,0.4416666666666666,0.0,0.5583333333333333,1.4,2.8,1.8,0.0,0.3916666666666667,0.6083333333333333,0.4,6.6,0.0,1.6,1.0,0.0,1.4,0.1,0.0,0.6,0.1,0.0,4.5
26,3.9,0.1386147186147186,0.425,0.0,0.575,0.7,3.2,2.8,0.0,0.4083333333333333,0.5916666666666667,0.3,6.5,0.0,2.3,0.7,0.0,1.0,0.1,0.0,0.3,0.1,0.0,4.5
27,3.3,0.18,0.4083333333333333,0.0,0.5916666666666667,1.1,2.4,3.0,0.0,0.4416666666666667,0.5583333333333333,0.2,7.1,0.0,1.8,0.5,0.0,0.9,0.2,0.0,0.4,0.1,0.0,4.5
