t,num_new_requests,frac_requests_fulfilled,frac_traveling_cars,frac_charging_cars,frac_idling_cars,num_fulfilled_requests,num_queued_requests,num_abandoned_requests,frac_low_battery_cars,frac_med_battery_cars,frac_high_battery_cars,num_trip_requests_0,num_cars_region_0,num_charging_cars_region_0,num_trip_requests_1,num_cars_region_1,num_charging_cars_region_1,num_trip_requests_2,num_cars_region_2,num_charging_cars_region_2,num_trip_requests_3,num_cars_region_3,num_charging_cars_region_3,trial
0,10.6,0.8664121989121989,0.7833333333333333,0.0,0.21666666666666665,9.1,0.0,1.5,0.0,0.0,1.0,1.7,2.0,0.0,3.1,3.0,0.0,3.2,3.0,0.0,2.6,3.0,0.0,4.5
1,10.9,0.7558730158730158,0.7583333333333333,0.0,0.24166666666666664,8.1,0.0,2.8,0.0,0.0,1.0,2.4,2.4,0.0,3.3,3.0,0.0,2.9,2.4,0.0,2.3,3.2,0.0,4.5
2,11.2,0.7819880119880119,0.8,0.0,0.2,8.6,0.0,2.6,0.0,0.0,1.0,1.6,2.1,0.0,3.2,3.3,0.0,2.8,2.3,0.0,3.6,3.3,0.0,4.5
3,9.7,0.7928463203463203,0.7166666666666667,0.0,0.2833333333333333,7.6,0.0,2.1,0.0,0.0,1.0,1.5,2.5,0.0,2.6,3.4,0.0,2.8,2.8,0.0,2.8,2.3,0.0,4.5
4,11.1,0.7016588966588967,0.7083333333333333,0.0,0.29166666666666663,7.5,0.0,3.6,0.0,0.0,1.0,2.0,2.9,0.0,3.3,3.2,0.0,3.3,2.8,0.0,2.5,2.1,0.0,4.5
5,9.9,0.725564713064713,0.6833333333333333,0.0,0.31666666666666665,7.2,0.0,2.7,0.0,0.0,1.0,1.8,3.7,0.0,2.8,3.6,0.0,3.0,1.9,0.0,2.3,1.8,0.0,4.5
6,10.4,0.6804320679320679,0.6666666666666667,0.0,0.3333333333333333,7.0,0.0,3.4,0.0,0.0,1.0,2.6,4.0,0.0,2.6,3.4,0.0,2.2,2.3,0.0,3.0,1.3,0.0,4.5
7,9.4,0.7539141414141415,0.6583333333333333,0.0,0.3416666666666667,6.9,0.0,2.5,0.0,0.008333333333333333,0.9916666666666666,1.6,2.8,0.0,2.6,3.5,0.0,2.4,2.8,0.0,2.8,1.9,0.0,4.5
8,10.5,0.6706709956709956,0.6666666666666667,0.0,0.33333333333333337,7.0,0.0,3.5,0.0,0.1,0.9,1.8,3.1,0.0,2.8,3.5,0.0,2.1,2.6,0.0,3.8,1.8,0.0,4.5
9,11.1,0.7327655677655678,0.75,0.0,0.25,8.0,0.0,3.1,0.0,0.30833333333333335,0.6916666666666667,2.0,2.7,0.0,3.1,2.9,0.0,2.7,3.5,0.0,3.3,1.9,0.0,4.5
10,10.8,0.7452991452991453,0.7416666666666667,0.0,0.25833333333333336,7.9,0.0,2.9,0.0,0.75,0.25,2.2,3.1,0.0,2.8,3.3,0.0,3.2,2.8,0.0,2.6,1.8,0.0,4.5
11,9.8,0.7492884892884893,0.675,0.0,0.325,7.1,0.0,2.7,0.0,0.9583333333333334,0.041666666666666664,1.6,3.5,0.0,2.8,3.4,0.0,3.1,2.0,0.0,2.3,2.1,0.0,4.5
12,10.7,0.6335586635586636,0.65,0.0,0.35,6.8,0.0,3.9,0.0,1.0,0.0,2.4,3.7,0.0,2.4,3.0,0.0,2.7,1.8,0.0,3.2,2.5,0.0,4.5
13,11.0,0.6041527916527917,0.625,0.0,0.375,6.5,0.0,4.5,0.0,1.0,0.0,2.1,3.9,0.0,2.6,3.3,0.0,2.6,1.7,0.0,3.7,2.1,0.0,4.5
14,11.2,0.6284068709068709,0.65,0.0,0.35,6.8,0.0,4.4,0.0,1.0,0.0,1.4,3.5,0.0,3.2,4.0,0.0,4.0,2.1,0.0,2.6,1.4,0.0,4.5
