t,num_new_requests,frac_requests_fulfilled,frac_traveling_cars,frac_charging_cars,frac_idling_cars,num_fulfilled_requests,num_queued_requests,num_abandoned_requests,frac_low_battery_cars,frac_med_battery_cars,frac_high_battery_cars,num_trip_requests_0,num_cars_region_0,num_charging_cars_region_0,num_trip_requests_1,num_cars_region_1,num_charging_cars_region_1,num_trip_requests_2,num_cars_region_2,num_charging_cars_region_2,num_trip_requests_3,num_cars_region_3,num_charging_cars_region_3,trial
0,33.0,1.0,0.28,0.0,0.72,33.0,0.0,0.0,0.0,0.0,1.0,9.0,0.0,0.0,13.0,0.0,0.0,7.0,0.0,0.0,4.0,0.0,0.0,0.0
1,33.0,1.0,0.39,0.0,0.61,33.0,0.0,0.0,0.0,0.0,1.0,9.0,0.0,0.0,13.0,0.0,0.0,7.0,0.0,0.0,4.0,0.0,0.0,0.0
2,33.0,0.8787878787878788,0.39,0.0,0.61,29.0,0.0,4.0,0.0,0.0,1.0,9.0,0.0,0.0,13.0,0.0,0.0,7.0,0.0,0.0,4.0,0.0,0.0,0.0
3,33.0,0.6363636363636364,0.31,0.0,0.69,21.0,0.0,12.0,0.0,0.0,1.0,9.0,0.0,0.0,13.0,0.0,0.0,7.0,0.0,0.0,4.0,0.0,0.0,0.0
4,22.0,0.8181818181818182,0.25,0.0,0.75,18.0,0.0,4.0,0.0,0.0,1.0,5.0,0.0,0.0,9.0,0.0,0.0,6.0,0.0,0.0,2.0,0.0,0.0,0.0
5,22.0,0.7272727272727273,0.2,0.0,0.8,16.0,0.0,6.0,0.0,0.0,1.0,5.0,0.0,0.0,9.0,0.0,0.0,6.0,0.0,0.0,2.0,0.0,0.0,0.0
6,22.0,0.7272727272727273,0.18,0.0,0.82,16.0,0.0,6.0,0.0,0.0,1.0,5.0,0.0,0.0,9.0,0.0,0.0,6.0,0.0,0.0,2.0,0.0,0.0,0.0
7,22.0,0.6363636363636364,0.17,0.0,0.83,14.0,0.0,8.0,0.0,0.0,1.0,5.0,0.0,0.0,9.0,0.0,0.0,6.0,0.0,0.0,2.0,0.0,0.0,0.0
8,21.0,0.7142857142857143,0.16,0.0,0.84,15.0,0.0,6.0,0.0,0.0,1.0,6.0,0.0,0.0,6.0,0.0,0.0,5.0,0.0,0.0,4.0,0.0,0.0,0.0
9,21.0,0.8571428571428571,0.18,0.0,0.82,18.0,0.0,3.0,0.0,0.01,0.99,6.0,0.0,0.0,6.0,0.0,0.0,5.0,0.0,0.0,4.0,0.0,0.0,0.0
10,21.0,0.8095238095238095,0.2,0.0,0.8,17.0,0.0,4.0,0.0,0.03,0.97,6.0,0.0,0.0,6.0,0.0,0.0,5.0,0.0,0.0,4.0,0.0,0.0,0.0
11,21.0,0.9047619047619048,0.22,0.0,0.78,19.0,0.0,2.0,0.0,0.07,0.93,6.0,0.0,0.0,6.0,0.0,0.0,5.0,0.0,0.0,4.0,0.0,0.0,0.0
12,22.0,0.7727272727272727,0.23,0.0,0.77,17.0,0.0,5.0,0.0,0.07,0.93,10.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0
13,22.0,0.9090909090909091,0.24,0.0,0.76,20.0,0.0,2.0,0.0,0.09,0.91,10.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0
14,22.0,0.9090909090909091,0.24,0.0,0.76,20.0,0.0,2.0,0.0,0.12,0.88,10.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0
15,22.0,0.9545454545454546,0.26,0.0,0.74,21.0,0.0,1.0,0.0,0.15,0.85,10.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0
16,26.0,0.9615384615384616,0.3,0.0,0.7,25.0,0.0,1.0,0.0,0.18,0.82,11.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0
17,26.0,0.9615384615384616,0.34,0.0,0.66,25.0,0.0,1.0,0.0,0.21,0.79,11.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0
18,26.0,0.9615384615384616,0.34,0.0,0.66,25.0,0.0,1.0,0.0,0.24,0.76,11.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0
19,26.0,0.9615384615384616,0.34,0.0,0.66,25.0,0.0,1.0,0.0,0.27,0.73,11.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0
20,29.0,0.9310344827586207,0.35,0.0,0.65,27.0,0.0,2.0,0.0,0.31,0.69,9.0,0.0,0.0,6.0,0.0,0.0,8.0,0.0,0.0,6.0,0.0,0.0,0.0
21,29.0,1.0,0.4,0.0,0.6,29.0,0.0,0.0,0.0,0.36,0.64,9.0,0.0,0.0,6.0,0.0,0.0,8.0,0.0,0.0,6.0,0.0,0.0,0.0
22,29.0,0.9655172413793104,0.44,0.0,0.56,28.0,0.0,1.0,0.0,0.47,0.53,9.0,0.0,0.0,6.0,0.0,0.0,8.0,0.0,0.0,6.0,0.0,0.0,0.0
23,29.0,1.0,0.45,0.0,0.55,29.0,0.0,0.0,0.0,0.59,0.41,9.0,0.0,0.0,6.0,0.0,0.0,8.0,0.0,0.0,6.0,0.0,0.0,0.0
24,45.0,0.9333333333333333,0.6,0.0,0.4,42.0,0.0,3.0,0.0,0.73,0.27,10.0,0.0,0.0,7.0,0.0,0.0,18.0,0.0,0.0,10.0,0.0,0.0,0.0
25,45.0,0.8,0.61,0.0,0.39,36.0,0.0,9.0,0.0,0.79,0.21,10.0,0.0,0.0,7.0,0.0,0.0,18.0,0.0,0.0,10.0,0.0,0.0,0.0
