t,num_new_requests,frac_requests_fulfilled,frac_passenger-carrying_cars,frac_rerouting_cars,frac_charging_cars,frac_idling_cars,num_fulfilled_requests,num_queued_requests,num_abandoned_requests,frac_battery_cars_0,frac_battery_cars_1,frac_battery_cars_2,frac_battery_cars_3,frac_battery_cars_4,frac_battery_cars_5,frac_battery_cars_6,frac_battery_cars_7,frac_battery_cars_8,frac_battery_cars_9,num_trip_requests_0,num_cars_region_0,num_charging_cars_region_0,num_trip_requests_1,num_cars_region_1,num_charging_cars_region_1,num_trip_requests_2,num_cars_region_2,num_charging_cars_region_2,num_trip_requests_3,num_cars_region_3,num_charging_cars_region_3,num_trip_requests_4,num_cars_region_4,num_charging_cars_region_4,trial
161,29.5,0.5883500557413601,0.85,0.13,0.02,0.0,25.0,11.0,6.5,0.78,0.185,0.025,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.95,12.0,0.0,0.0,4.0,1.0,0.0,6.0,0.5,0.95,7.5,2.5,1.0,0.5
162,32.5,0.5634920634920635,0.895,0.08,0.025,0.0,24.5,13.5,5.5,0.815,0.15,0.03,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.5,1.0,14.0,4.5,1.9,4.5,0.5,0.0,4.5,0.5,0.0,9.0,3.0,0.95,0.5
163,28.0,0.5461309523809523,0.89,0.075,0.035,0.0,22.5,12.5,6.5,0.825,0.14,0.03,0.005,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,0.95,12.5,1.5,0.95,6.0,2.5,0.95,2.0,0.0,0.0,6.5,3.0,2.0,0.5
164,29.0,0.6876477541371158,0.885,0.08499999999999999,0.030000000000000002,0.0,28.5,8.5,4.5,0.8,0.16499999999999998,0.03,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,13.0,1.5,1.0,4.5,1.0,0.95,2.5,0.5,0.95,9.0,4.0,1.9,0.5
165,31.5,0.6952380952380952,0.88,0.09,0.03,0.0,28.0,8.5,3.5,0.8,0.175,0.02,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.95,14.0,3.5,0.0,5.5,1.0,0.95,6.0,1.0,0.0,6.0,3.0,2.9,0.5
166,31.5,0.5587301587301587,0.865,0.125,0.01,0.0,22.0,14.0,4.0,0.805,0.17,0.02,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.95,12.5,2.0,0.0,6.0,0.5,0.0,3.5,0.0,0.0,9.0,6.5,0.95,0.5
167,29.5,0.6162728249194415,0.9099999999999999,0.08,0.01,0.0,26.0,14.5,3.0,0.835,0.14,0.02,0.005,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,8.5,2.0,1.9,7.0,0.5,0.0,4.0,0.5,0.0,9.0,2.0,0.0,0.5
168,30.5,0.6328781512605042,0.8400000000000001,0.14,0.02,0.0,28.0,11.5,5.5,0.865,0.125,0.005,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,12.5,1.5,0.95,4.0,0.5,0.95,3.5,0.0,0.0,10.0,3.0,1.9,0.5
169,31.0,0.5191241685144125,0.81,0.155,0.034999999999999996,0.0,22.0,16.0,4.5,0.845,0.14500000000000002,0.005,0.005,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.95,15.5,2.5,0.95,3.5,1.0,0.95,2.5,0.5,0.95,8.5,3.0,2.8499999999999996,0.5
170,27.5,0.5130718954248366,0.755,0.195,0.05,0.0,22.0,15.5,6.0,0.845,0.14500000000000002,0.005,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,12.0,3.0,3.8,3.0,2.5,0.95,3.5,1.0,0.95,8.5,5.5,2.9,0.5
171,27.5,0.6142935079105292,0.755,0.18,0.065,0.0,26.0,13.0,4.0,0.815,0.175,0.005,0.005,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,11.0,4.5,2.95,3.5,3.5,0.95,4.0,1.5,1.0,5.0,5.5,3.8499999999999996,0.5
172,22.5,0.5207336523125996,0.715,0.255,0.030000000000000002,0.0,18.5,11.0,6.0,0.765,0.225,0.005,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,11.5,3.0,0.95,0.5,1.5,0.95,3.5,1.0,0.0,6.5,9.5,2.9,0.5
173,35.0,0.5108695652173914,0.77,0.16999999999999998,0.06,0.0,23.5,18.0,4.5,0.775,0.215,0.005,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,1.9,15.5,1.5,1.9,6.5,4.0,0.0,3.5,0.0,0.0,9.0,6.5,4.0,0.5
174,31.5,0.5949263502454992,0.8049999999999999,0.14500000000000002,0.05,0.0,29.5,14.5,5.5,0.76,0.23,0.005,0.005,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,14.0,3.0,2.9,7.0,0.0,0.0,3.0,0.0,0.0,6.5,7.0,4.8,0.5
175,27.5,0.5590277777777778,0.815,0.15,0.035,0.0,23.0,13.0,6.0,0.74,0.25,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.5,3.5,1.9,4.5,0.5,0.95,4.0,1.0,0.95,7.5,4.5,1.95,0.5
176,25.0,0.624031007751938,0.81,0.14500000000000002,0.045,0.0,23.5,9.0,5.5,0.735,0.255,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,8.0,5.5,2.95,5.5,2.0,1.9,1.5,2.0,0.95,9.5,2.0,0.95,0.5
177,26.0,0.6571428571428571,0.77,0.195,0.035,0.0,23.0,8.5,3.5,0.72,0.275,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.95,10.5,5.5,1.0,4.0,1.0,0.0,5.0,1.0,0.95,6.0,3.0,1.95,0.5
178,26.5,0.7009803921568627,0.77,0.21000000000000002,0.02,0.0,24.5,7.5,3.0,0.735,0.26,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,14.5,11.0,0.95,3.0,0.5,0.95,2.5,0.5,0.95,5.5,3.5,0.95,0.5
179,24.5,0.6044334975369459,0.76,0.215,0.025,0.0,19.5,9.5,3.0,0.76,0.22999999999999998,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,12.0,8.0,0.0,4.0,0.5,0.0,5.0,0.5,0.0,2.5,4.0,2.95,0.5
180,30.5,0.575,0.77,0.225,0.005,0.0,23.0,12.0,5.0,0.775,0.215,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,16.5,2.5,0.0,4.5,0.0,0.0,2.5,2.0,0.95,6.5,6.5,0.0,0.5
181,27.0,0.6907894736842105,0.785,0.175,0.04,0.0,27.0,7.5,4.5,0.845,0.14500000000000002,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,10.5,3.0,3.9,6.0,4.0,0.0,3.5,2.5,0.95,5.5,3.5,0.95,0.5
182,30.5,0.5793485793485793,0.78,0.175,0.045,0.0,22.0,13.5,2.5,0.875,0.11,0.015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,14.0,5.0,2.9,3.5,2.5,1.0,2.5,2.0,0.0,9.5,5.0,1.95,0.5
183,23.0,0.7266917293233083,0.81,0.155,0.035,0.0,26.5,6.5,3.5,0.855,0.13,0.015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.5,1.95,11.0,3.0,1.9,2.5,2.0,0.0,2.5,1.5,0.95,6.5,2.0,0.95,0.5
184,25.5,0.8125,0.8049999999999999,0.16,0.035,0.0,26.0,4.5,1.5,0.835,0.155,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.95,10.5,2.5,1.95,3.5,1.0,0.95,2.0,1.0,0.95,8.5,2.0,0.95,0.5
185,36.5,0.6402402402402403,0.835,0.14500000000000002,0.02,0.0,26.0,13.0,2.0,0.8300000000000001,0.16,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.0,0.95,16.0,5.5,1.9,4.5,3.0,0.0,5.0,0.5,0.0,9.5,2.5,0.95,0.5
186,25.5,0.5192307692307692,0.775,0.16999999999999998,0.05500000000000001,0.0,20.0,13.5,5.0,0.8200000000000001,0.17,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,1.0,0.95,7.5,2.5,1.0,4.0,1.0,1.0,3.5,1.0,0.95,8.0,4.0,2.95,0.5
187,28.0,0.6409574468085106,0.77,0.195,0.035,0.0,26.0,10.0,5.5,0.775,0.22,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.95,11.0,4.0,1.9,5.0,1.5,0.0,1.0,1.5,0.0,9.0,4.5,2.0,0.5
188,20.5,0.694508009153318,0.73,0.24,0.03,0.0,21.5,4.5,4.5,0.78,0.215,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,11.5,4.0,0.95,1.0,2.5,0.95,2.5,1.5,0.95,5.0,5.5,1.95,0.5
189,26.0,0.8708791208791209,0.755,0.215,0.03,0.0,26.5,3.5,0.5,0.82,0.175,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,11.5,3.5,1.95,3.0,2.0,0.0,3.0,2.0,0.95,7.0,4.0,1.0,0.5
190,27.5,0.7348484848484849,0.74,0.235,0.025,0.0,21.5,7.0,2.5,0.8400000000000001,0.145,0.015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.95,10.5,2.0,0.95,4.0,3.5,1.0,4.0,1.0,0.0,9.0,2.5,0.95,0.5
191,27.5,0.6048387096774194,0.73,0.235,0.035,0.0,20.5,11.0,3.0,0.8400000000000001,0.14500000000000002,0.015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,1.0,12.5,5.0,1.0,4.0,3.0,0.0,1.0,0.5,0.95,9.0,2.5,1.0,0.5
192,35.0,0.6968058968058968,0.77,0.21,0.02,0.0,32.0,9.5,4.5,0.845,0.14,0.015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,0.95,15.0,5.0,1.0,4.0,1.0,0.0,7.0,2.5,0.0,8.0,3.0,0.95,0.5
193,21.5,0.6791666666666667,0.8300000000000001,0.135,0.034999999999999996,0.0,21.0,5.0,5.0,0.85,0.14,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,7.5,3.0,2.9,5.5,1.5,1.9,2.0,1.0,0.0,6.5,2.0,0.95,0.5
194,22.5,0.69,0.7749999999999999,0.2,0.025,0.0,19.0,6.5,2.0,0.835,0.155,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,10.5,5.0,2.8499999999999996,5.5,2.0,0.95,1.5,0.0,0.0,4.5,1.5,0.95,0.5
195,28.0,0.6676470588235295,0.725,0.255,0.02,0.0,23.0,8.5,3.0,0.8400000000000001,0.15,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,12.5,8.0,1.0,5.5,1.0,0.95,2.0,0.0,0.0,7.0,6.0,0.95,0.5
196,28.5,0.5825892857142857,0.75,0.21000000000000002,0.04,0.0,21.5,11.0,4.5,0.835,0.16,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,14.0,4.5,2.0,5.5,1.0,0.95,0.0,2.5,0.95,7.0,3.5,1.0,0.5
197,31.0,0.6431818181818182,0.745,0.22,0.035,0.0,27.0,10.0,5.0,0.8200000000000001,0.175,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.0,1.9,18.0,3.0,1.9,3.0,3.0,0.95,1.5,5.5,0.95,7.0,1.5,0.95,0.5
198,33.0,0.5948509485094851,0.79,0.18,0.030000000000000002,0.0,25.5,14.0,3.5,0.8049999999999999,0.19,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.9,17.0,2.0,0.95,1.5,1.5,0.95,3.0,4.5,0.0,8.5,1.5,1.0,0.5
199,29.0,0.5651936715766503,0.8,0.15,0.05,0.0,24.0,13.5,5.5,0.8200000000000001,0.175,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,1.0,0.0,13.5,2.5,1.95,2.5,3.0,1.0,2.0,2.5,1.95,8.5,2.0,1.9,0.5
200,32.0,0.6185897435897436,0.845,0.11499999999999999,0.04,0.0,27.5,13.0,5.0,0.78,0.21000000000000002,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.5,0.95,13.0,2.5,1.9,5.0,3.0,0.95,2.5,2.0,0.95,10.0,3.5,1.95,0.5
201,39.0,0.5742424242424242,0.865,0.095,0.04,0.0,29.0,17.0,6.0,0.785,0.20500000000000002,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.5,0.0,15.5,2.0,1.0,5.0,1.5,0.95,5.0,1.0,0.95,11.5,4.0,2.9,0.5
202,27.0,0.5326315789473685,0.885,0.07500000000000001,0.04,0.0,23.0,9.0,12.0,0.795,0.19,0.015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.95,12.0,2.0,1.0,5.5,2.0,1.0,2.5,1.0,1.0,6.5,3.0,0.95,0.5
203,39.0,0.5521059487624838,0.855,0.095,0.05,0.0,26.5,17.5,4.0,0.785,0.2,0.015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.95,19.0,4.0,3.8499999999999996,6.0,2.0,0.0,4.0,2.5,1.95,9.0,1.0,0.95,0.5
204,44.5,0.519235836627141,0.88,0.07,0.05,0.0,31.5,26.0,4.5,0.78,0.20500000000000002,0.015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.5,0.0,20.0,4.5,2.9,7.0,1.0,0.95,4.0,2.5,0.95,11.5,2.5,2.0,0.5
205,41.5,0.4329545454545455,0.925,0.015,0.06,0.0,28.5,26.5,12.5,0.76,0.225,0.015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.5,0.95,15.5,4.0,2.0,6.0,1.0,0.95,7.0,1.0,0.95,10.5,4.0,2.95,0.5
206,51.0,0.3481518481518482,0.95,0.02,0.03,0.0,27.0,39.0,11.5,0.76,0.22,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.0,0.95,22.0,4.0,1.95,8.0,1.5,0.95,5.5,0.5,0.0,14.0,3.0,0.95,0.5
207,42.5,0.3632032667876588,0.9299999999999999,0.024999999999999998,0.045,0.0,29.5,30.5,21.5,0.76,0.22,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.5,0.0,24.5,5.0,4.85,5.5,1.0,0.0,2.5,0.5,0.95,8.0,1.0,0.95,0.5
208,47.0,0.38313110886417256,0.945,0.01,0.045,0.0,29.5,37.5,10.5,0.76,0.22,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.5,4.0,0.95,6.5,1.0,0.95,4.0,1.0,0.95,13.0,3.5,3.0,0.5
209,39.5,0.3454253340098089,0.95,0.02,0.03,0.0,26.5,32.0,18.5,0.755,0.225,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.95,23.0,1.0,0.95,5.0,0.5,0.0,2.5,1.5,1.9,8.0,4.0,1.0,0.5
210,31.5,0.49528067560854444,0.935,0.034999999999999996,0.03,0.0,31.5,17.5,14.5,0.765,0.21500000000000002,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.5,0.0,13.5,2.5,2.9,5.5,0.0,0.0,2.0,1.0,0.0,8.5,2.0,1.9,0.5
211,50.5,0.4939328277356446,0.925,0.06,0.015,0.0,33.5,29.0,5.5,0.785,0.195,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.5,2.0,0.0,6.5,3.0,0.0,5.0,2.0,0.95,9.5,2.0,1.0,0.5
212,45.0,0.33882783882783885,0.925,0.045,0.03,0.0,25.0,31.5,17.5,0.815,0.165,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,21.0,0.5,0.95,7.5,1.0,0.0,3.0,1.5,0.95,12.0,2.5,2.9,0.5
213,41.0,0.3661020175104682,0.91,0.065,0.025,0.0,26.5,31.5,14.5,0.81,0.165,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,24.0,1.0,0.95,5.0,0.5,0.95,3.0,1.5,0.0,8.5,3.5,2.8499999999999996,0.5
214,45.5,0.4163816689466484,0.895,0.055,0.05,0.0,32.5,32.0,12.5,0.8200000000000001,0.15500000000000003,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.95,23.5,3.0,3.8499999999999996,8.5,4.0,1.95,4.5,0.5,0.95,8.5,1.5,0.0,0.5
215,52.0,0.327741935483871,0.915,0.045,0.04,0.0,27.0,41.5,15.5,0.8200000000000001,0.155,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,22.0,5.0,2.95,7.0,4.0,1.0,7.5,1.5,0.0,14.5,1.0,0.95,0.5
216,43.0,0.39759988502443233,0.965,0.01,0.025,0.0,32.5,30.0,22.0,0.815,0.165,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,19.0,3.5,1.0,8.5,3.5,0.95,4.0,0.5,0.95,10.0,1.5,0.95,0.5
217,51.0,0.4180555555555555,0.9750000000000001,-0.005000000000000001,0.03,0.0,33.0,36.5,11.5,0.8049999999999999,0.175,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.95,25.0,2.0,1.0,7.0,2.0,1.9,5.5,0.5,0.0,12.5,1.0,0.95,0.5
218,42.0,0.3414872798434442,0.94,0.030000000000000002,0.03,0.0,26.5,31.5,20.5,0.8,0.185,0.015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,20.0,4.0,3.8499999999999996,6.5,3.0,0.95,4.5,0.0,0.0,11.0,1.5,0.0,0.5
219,43.5,0.4066666666666667,0.895,0.09,0.015,0.0,30.5,31.5,13.0,0.8049999999999999,0.18,0.015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.95,19.5,3.0,0.95,5.5,3.0,0.0,3.5,0.0,0.0,14.0,0.5,0.95,0.5
220,43.5,0.42666666666666664,0.88,0.1,0.02,0.0,32.0,29.0,14.0,0.85,0.135,0.015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,21.5,1.5,1.9,6.5,2.0,0.0,5.5,0.5,0.95,9.0,1.0,0.95,0.5
221,46.5,0.38540569020021076,0.8999999999999999,0.05500000000000001,0.045,0.0,29.0,34.0,12.5,0.875,0.115,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,20.5,3.5,4.75,7.0,1.5,0.95,5.5,4.0,1.9,12.5,1.0,0.95,0.5
222,51.5,0.30652233488627023,0.895,0.08,0.025,0.0,26.0,42.5,17.0,0.8400000000000001,0.15,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.9,22.0,3.5,1.0,12.0,5.0,0.95,6.5,1.0,0.0,10.0,0.5,0.0,0.5
223,45.5,0.4545454545454546,0.94,0.03,0.03,0.0,40.0,33.0,15.0,0.845,0.15000000000000002,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,17.0,3.5,2.9,8.0,0.5,0.0,4.0,0.5,0.0,16.0,1.0,1.0,0.5
224,44.0,0.36351236146632565,0.9450000000000001,0.019999999999999997,0.035,0.0,28.0,34.0,15.0,0.855,0.14500000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,19.0,3.5,1.95,5.5,1.0,1.0,7.0,0.5,0.0,11.0,1.5,1.0,0.5
225,40.0,0.38513513513513514,0.9,0.060000000000000005,0.04,0.0,28.5,30.5,15.0,0.835,0.16,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,21.0,2.5,1.0,3.0,1.5,0.95,3.5,1.0,1.0,10.5,2.5,1.95,0.5
226,44.0,0.3984204793028322,0.905,0.060000000000000005,0.035,0.0,29.5,32.0,13.0,0.83,0.165,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,25.0,1.5,0.95,8.0,2.5,0.95,2.0,1.0,0.0,7.5,4.0,2.95,0.5
227,43.0,0.3913043478260869,0.87,0.10500000000000001,0.025,0.0,29.0,28.5,17.5,0.8200000000000001,0.175,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,22.0,1.5,1.9,6.5,0.5,0.0,4.5,0.5,0.0,8.5,4.0,1.95,0.5
228,37.5,0.4164941338854382,0.855,0.11,0.035,0.0,27.5,25.0,13.5,0.8200000000000001,0.175,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,20.0,2.5,1.95,4.0,3.0,1.9,4.0,0.0,0.0,8.0,3.0,1.0,0.5
229,43.5,0.40025740025740025,0.8200000000000001,0.13,0.05,0.0,27.0,30.5,11.0,0.805,0.19,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.95,23.0,2.5,1.9,6.0,3.5,1.0,5.0,0.0,0.0,8.5,3.5,3.8499999999999996,0.5
230,38.0,0.5141267123287672,0.835,0.14,0.025,0.0,35.0,23.5,10.0,0.79,0.20500000000000002,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.5,0.0,16.0,2.0,1.0,7.0,5.0,1.9,4.0,1.0,0.95,9.5,2.5,0.0,0.5
231,41.0,0.40503685503685505,0.79,0.16,0.05,0.0,26.0,28.5,10.0,0.825,0.16999999999999998,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,3.5,2.0,4.5,4.0,0.95,7.0,2.5,1.95,9.5,1.0,1.9,0.5
232,33.5,0.4671875,0.76,0.19,0.05,0.0,29.0,21.5,11.5,0.81,0.185,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,18.5,3.0,1.9,4.0,7.0,2.9,2.5,3.5,1.0,7.0,2.0,1.0,0.5
233,41.5,0.579641485275288,0.825,0.095,0.08,0.0,36.5,19.0,7.5,0.825,0.17,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.95,17.5,4.5,4.85,9.0,9.5,2.95,3.5,1.5,0.95,11.5,2.0,1.0,0.5
234,38.0,0.575625,0.855,0.125,0.02,0.0,32.5,18.5,6.0,0.77,0.225,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.5,0.95,17.5,4.0,0.95,5.5,4.0,1.0,4.0,0.5,0.0,9.5,1.0,0.0,0.5
235,37.0,0.5222950819672132,0.8200000000000001,0.12,0.060000000000000005,0.0,29.0,23.0,3.5,0.8,0.195,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.5,0.0,18.5,2.5,2.0,7.5,6.0,2.9,2.0,1.5,0.95,7.0,1.5,1.95,0.5
236,37.5,0.5703551912568305,0.84,0.1,0.060000000000000005,0.0,34.5,21.0,5.0,0.78,0.215,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.5,0.95,17.0,4.5,3.8499999999999996,5.0,6.0,1.9,5.0,4.5,1.9,8.5,2.5,1.0,0.5
237,39.0,0.5586763070077865,0.855,0.11,0.034999999999999996,0.0,33.5,22.0,4.5,0.775,0.22,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.95,18.0,3.5,1.9,7.0,6.0,0.95,5.5,2.0,0.95,7.5,2.0,1.9,0.5
238,48.5,0.5175757575757576,0.89,0.07500000000000001,0.035,0.0,36.5,28.0,6.0,0.775,0.22,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.5,0.0,28.0,2.5,1.95,6.5,2.0,0.0,3.5,1.5,1.0,9.0,2.0,1.0,0.5
239,32.0,0.479020979020979,0.86,0.10500000000000001,0.035,0.0,28.5,20.5,11.0,0.79,0.20500000000000002,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,13.5,3.5,3.8,3.5,3.0,1.9,5.5,1.0,0.0,8.0,1.5,0.95,0.5
240,41.0,0.5387976694915254,0.835,0.14,0.025,0.0,33.0,21.5,7.0,0.815,0.18,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,26.5,2.0,0.0,5.0,7.5,1.0,2.5,1.0,1.0,5.0,1.0,0.95,0.5
241,37.0,0.5241228070175439,0.8049999999999999,0.155,0.04,0.0,30.5,18.0,10.0,0.835,0.16,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,2.5,2.95,7.5,8.0,1.95,6.5,1.0,0.0,6.0,0.5,0.0,0.5
242,39.0,0.7087468982630273,0.81,0.15000000000000002,0.04,0.0,40.0,13.0,4.0,0.855,0.14,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,19.5,5.0,2.95,6.0,5.5,0.95,1.5,0.0,0.0,11.0,3.5,1.0,0.5
243,28.5,0.6500600240096038,0.8049999999999999,0.15,0.045,0.0,27.0,10.5,4.0,0.855,0.14,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,15.0,5.5,3.0,3.0,3.5,0.95,2.0,0.5,0.0,8.0,3.0,1.0,0.5
244,37.5,0.6771602257924446,0.785,0.18,0.034999999999999996,0.0,32.5,12.5,3.0,0.835,0.16,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,22.5,4.5,1.95,4.0,3.5,0.0,3.0,3.0,0.95,7.5,3.5,2.8499999999999996,0.5
245,37.0,0.6326827242524917,0.745,0.20500000000000002,0.05,0.0,31.5,13.5,4.5,0.8300000000000001,0.165,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,17.5,3.5,2.0,6.0,4.5,0.95,5.0,5.5,2.8499999999999996,7.5,3.5,1.9,0.5
246,39.5,0.639199423007573,0.7749999999999999,0.21,0.015,0.0,33.5,15.5,4.0,0.815,0.18,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,2.5,0.95,7.0,6.5,0.0,7.0,2.0,0.0,5.5,2.5,1.9,0.5
247,36.5,0.47853107344632767,0.71,0.265,0.025,0.0,24.5,23.5,4.0,0.85,0.14500000000000002,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,21.5,1.5,1.0,4.5,7.0,0.95,5.0,0.5,0.95,4.5,4.5,0.95,0.5
248,39.5,0.508953341740227,0.7,0.275,0.025,0.0,32.0,23.5,7.5,0.885,0.10500000000000001,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,23.5,3.0,2.0,5.0,7.5,0.95,2.0,2.0,0.0,8.0,2.5,0.0,0.5
249,33.0,0.5892181588902901,0.735,0.235,0.03,0.0,33.0,16.0,7.5,0.885,0.10500000000000001,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,16.5,2.0,0.0,6.0,9.5,2.0,3.5,1.0,0.0,6.5,2.5,1.0,0.5
