t,num_new_requests,frac_requests_fulfilled,frac_passenger-carrying_cars,frac_rerouting_cars,frac_charging_cars,frac_idling_cars,num_fulfilled_requests,num_queued_requests,num_abandoned_requests,frac_battery_cars_0,frac_battery_cars_1,frac_battery_cars_2,frac_battery_cars_3,frac_battery_cars_4,frac_battery_cars_5,frac_battery_cars_6,frac_battery_cars_7,frac_battery_cars_8,frac_battery_cars_9,num_trip_requests_0,num_cars_region_0,num_charging_cars_region_0,num_trip_requests_1,num_cars_region_1,num_charging_cars_region_1,num_trip_requests_2,num_cars_region_2,num_charging_cars_region_2,num_trip_requests_3,num_cars_region_3,num_charging_cars_region_3,num_trip_requests_4,num_cars_region_4,num_charging_cars_region_4,trial
231,31.0,1.0,0.779,0.206,0.001,0.014,31.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,76.0,1.0,5.0,102.0,0.0,8.0,80.0,0.0,7.0,213.0,0.0,2.0,77.0,0.0,0.0
232,40.0,1.0,0.776,0.205,0.001,0.018,40.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,76.0,1.0,9.0,92.0,0.0,12.0,86.0,0.0,9.0,221.0,0.0,0.0,80.0,0.0,0.0
233,43.0,1.0,0.771,0.213,0.001,0.015,43.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,74.0,1.0,7.0,79.0,0.0,9.0,82.0,0.0,8.0,211.0,0.0,5.0,72.0,0.0,0.0
234,42.0,1.0,0.775,0.21,0.001,0.014,42.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,75.0,1.0,9.0,75.0,0.0,7.0,87.0,0.0,9.0,201.0,0.0,4.0,72.0,0.0,0.0
235,40.0,1.0,0.773,0.201,0.001,0.025,40.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,76.0,1.0,8.0,73.0,0.0,12.0,87.0,0.0,9.0,199.0,0.0,3.0,87.0,0.0,0.0
236,31.0,1.0,0.763,0.221,0.001,0.015,31.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,92.0,1.0,7.0,73.0,0.0,9.0,77.0,0.0,8.0,205.0,0.0,1.0,90.0,0.0,0.0
237,43.0,1.0,0.764,0.227,0.001,0.008,43.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,96.0,1.0,11.0,68.0,0.0,13.0,83.0,0.0,9.0,189.0,0.0,3.0,97.0,0.0,0.0
238,39.0,1.0,0.771,0.217,0.001,0.011,39.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,109.0,1.0,9.0,74.0,0.0,7.0,82.0,0.0,7.0,186.0,0.0,2.0,103.0,0.0,0.0
239,46.0,1.0,0.781,0.202,0.001,0.016,46.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,103.0,1.0,8.0,72.0,0.0,5.0,89.0,0.0,6.0,196.0,0.0,3.0,112.0,0.0,0.0
240,34.0,1.0,0.767,0.218,0.001,0.014,34.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,93.0,1.0,2.0,72.0,0.0,2.0,93.0,0.0,23.0,195.0,0.0,1.0,102.0,0.0,0.0
241,28.0,1.0,0.747,0.237,0.001,0.015,28.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,96.0,1.0,0.0,84.0,0.0,3.0,92.0,0.0,23.0,195.0,0.0,0.0,88.0,0.0,0.0
242,25.0,1.0,0.735,0.241,0.001,0.023,25.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,109.0,1.0,0.0,90.0,0.0,1.0,92.0,0.0,17.0,190.0,0.0,5.0,77.0,0.0,0.0
243,34.0,1.0,0.728,0.255,0.001,0.016,34.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,106.0,1.0,3.0,94.0,0.0,2.0,92.0,0.0,26.0,189.0,0.0,1.0,66.0,0.0,0.0
244,33.0,1.0,0.726,0.258,0.001,0.015,33.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,97.0,1.0,1.0,86.0,0.0,3.0,87.0,0.0,27.0,186.0,0.0,1.0,60.0,0.0,0.0
245,32.0,1.0,0.714,0.269,0.001,0.016,32.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,99.0,1.0,4.0,95.0,0.0,1.0,85.0,0.0,25.0,189.0,0.0,0.0,56.0,0.0,0.0
246,25.0,1.0,0.698,0.28,0.001,0.021,25.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,106.0,1.0,1.0,94.0,0.0,0.0,102.0,0.0,19.0,164.0,0.0,3.0,62.0,0.0,0.0
247,33.0,1.0,0.706,0.286,0.001,0.007,33.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,112.0,1.0,4.0,108.0,0.0,1.0,100.0,0.0,22.0,153.0,0.0,5.0,73.0,0.0,0.0
248,36.0,1.0,0.713,0.274,0.001,0.012,36.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,122.0,1.0,3.0,104.0,0.0,2.0,101.0,0.0,25.0,132.0,0.0,3.0,80.0,0.0,0.0
249,26.0,1.0,0.696,0.281,0.001,0.022,26.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,133.0,1.0,2.0,125.0,0.0,1.0,104.0,0.0,17.0,127.0,0.0,2.0,90.0,0.0,0.0
250,29.0,1.0,0.691,0.288,0.001,0.02,29.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,137.0,1.0,1.0,123.0,0.0,3.0,108.0,0.0,20.0,108.0,0.0,2.0,103.0,0.0,0.0
251,31.0,1.0,0.68,0.299,0.001,0.02,31.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,128.0,1.0,3.0,120.0,0.0,3.0,102.0,0.0,18.0,103.0,0.0,4.0,106.0,0.0,0.0
252,27.0,1.0,0.682,0.295,0.001,0.022,27.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.0,1.0,2.0,110.0,0.0,1.0,103.0,0.0,22.0,99.0,0.0,2.0,116.0,0.0,0.0
253,28.0,1.0,0.669,0.311,0.001,0.019,28.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,102.0,1.0,2.0,100.0,0.0,2.0,103.0,0.0,20.0,98.0,0.0,3.0,133.0,0.0,0.0
254,30.0,1.0,0.658,0.33,0.001,0.011,30.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,103.0,1.0,2.0,81.0,0.0,5.0,99.0,0.0,21.0,95.0,0.0,1.0,122.0,0.0,0.0
255,26.0,1.0,0.661,0.324,0.001,0.014,26.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,93.0,1.0,0.0,82.0,0.0,2.0,105.0,0.0,12.0,98.0,0.0,5.0,119.0,0.0,0.0
256,23.0,1.0,0.654,0.331,0.001,0.014,23.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,95.0,1.0,2.0,86.0,0.0,1.0,108.0,0.0,17.0,107.0,0.0,1.0,124.0,0.0,0.0
257,26.0,1.0,0.648,0.332,0.001,0.019,26.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,104.0,1.0,2.0,81.0,0.0,0.0,115.0,0.0,20.0,104.0,0.0,3.0,126.0,0.0,0.0
258,29.0,1.0,0.648,0.334,0.001,0.017,29.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,106.0,1.0,1.0,83.0,0.0,3.0,115.0,0.0,21.0,112.0,0.0,2.0,120.0,0.0,0.0
259,35.0,1.0,0.648,0.329,0.001,0.022,35.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,107.0,1.0,0.0,96.0,0.0,0.0,119.0,0.0,24.0,110.0,0.0,3.0,133.0,0.0,0.0
260,30.0,1.0,0.644,0.326,0.001,0.029,30.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,1.0,4.0,98.0,0.0,6.0,102.0,0.0,19.0,113.0,0.0,1.0,135.0,0.0,0.0
261,30.0,1.0,0.65,0.328,0.001,0.021,30.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,107.0,1.0,1.0,95.0,0.0,1.0,92.0,0.0,25.0,110.0,0.0,2.0,137.0,0.0,0.0
262,24.0,1.0,0.646,0.338,0.001,0.015,24.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,108.0,1.0,3.0,95.0,0.0,0.0,90.0,0.0,17.0,101.0,0.0,3.0,132.0,0.0,0.0
263,30.0,1.0,0.647,0.335,0.001,0.017,30.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,103.0,1.0,2.0,97.0,0.0,2.0,99.0,0.0,20.0,111.0,0.0,2.0,117.0,0.0,0.0
264,30.0,1.0,0.646,0.335,0.001,0.018,30.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,91.0,1.0,2.0,97.0,0.0,1.0,95.0,0.0,23.0,107.0,0.0,0.0,114.0,0.0,0.0
265,46.0,1.0,0.666,0.317,0.001,0.016,46.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,99.0,1.0,0.0,105.0,0.0,6.0,102.0,0.0,35.0,107.0,0.0,2.0,114.0,0.0,0.0
266,28.0,1.0,0.658,0.325,0.001,0.016,28.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,93.0,1.0,1.0,112.0,0.0,1.0,104.0,0.0,21.0,84.0,0.0,3.0,116.0,0.0,0.0
267,23.0,1.0,0.644,0.34,0.001,0.015,23.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,1.0,2.0,115.0,0.0,2.0,101.0,0.0,16.0,92.0,0.0,3.0,116.0,0.0,0.0
268,33.0,1.0,0.639,0.348,0.001,0.012,33.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,114.0,1.0,0.0,103.0,0.0,1.0,104.0,0.0,26.0,96.0,0.0,3.0,113.0,0.0,0.0
269,31.0,1.0,0.647,0.34,0.001,0.012,31.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,119.0,1.0,3.0,109.0,0.0,2.0,111.0,0.0,21.0,87.0,0.0,2.0,119.0,0.0,0.0
270,36.0,1.0,0.665,0.325,0.001,0.009,36.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,113.0,1.0,3.0,96.0,0.0,3.0,117.0,0.0,26.0,93.0,0.0,2.0,114.0,0.0,0.0
271,39.0,1.0,0.667,0.321,0.001,0.011,39.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,121.0,1.0,2.0,97.0,0.0,3.0,123.0,0.0,30.0,91.0,0.0,3.0,102.0,0.0,0.0
272,28.0,1.0,0.665,0.32,0.001,0.014,28.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,114.0,1.0,3.0,90.0,0.0,2.0,125.0,0.0,17.0,91.0,0.0,5.0,95.0,0.0,0.0
273,21.0,1.0,0.646,0.334,0.001,0.019,21.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,109.0,1.0,1.0,98.0,0.0,2.0,118.0,0.0,16.0,90.0,0.0,1.0,99.0,0.0,0.0
274,40.0,1.0,0.657,0.332,0.001,0.01,40.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,102.0,1.0,0.0,101.0,0.0,4.0,123.0,0.0,29.0,86.0,0.0,1.0,95.0,0.0,0.0
275,30.0,1.0,0.659,0.327,0.001,0.013,30.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,93.0,1.0,1.0,95.0,0.0,2.0,122.0,0.0,15.0,85.0,0.0,6.0,97.0,0.0,0.0
276,35.0,1.0,0.671,0.321,0.001,0.007,35.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,95.0,1.0,3.0,91.0,0.0,3.0,124.0,0.0,28.0,89.0,0.0,0.0,102.0,0.0,0.0
277,37.0,1.0,0.676,0.315,0.001,0.008,37.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,98.0,1.0,1.0,98.0,0.0,4.0,129.0,0.0,26.0,81.0,0.0,3.0,118.0,0.0,0.0
278,33.0,1.0,0.682,0.308,0.001,0.009,33.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,98.0,1.0,2.0,109.0,0.0,1.0,136.0,0.0,26.0,68.0,0.0,2.0,118.0,0.0,0.0
279,30.0,1.0,0.676,0.309,0.001,0.014,30.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,90.0,1.0,1.0,108.0,0.0,1.0,136.0,0.0,22.0,71.0,0.0,3.0,118.0,0.0,0.0
280,27.0,1.0,0.664,0.318,0.001,0.017,27.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,99.0,1.0,2.0,114.0,0.0,2.0,136.0,0.0,18.0,60.0,0.0,4.0,129.0,0.0,0.0
281,27.0,1.0,0.667,0.318,0.001,0.014,27.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,100.0,1.0,2.0,111.0,0.0,1.0,117.0,0.0,17.0,67.0,0.0,5.0,139.0,0.0,0.0
282,35.0,1.0,0.669,0.322,0.001,0.008,35.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,107.0,1.0,1.0,95.0,0.0,0.0,107.0,0.0,23.0,67.0,0.0,7.0,126.0,0.0,0.0
283,33.0,1.0,0.664,0.327,0.001,0.008,33.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,111.0,1.0,5.0,89.0,0.0,0.0,110.0,0.0,19.0,60.0,0.0,5.0,113.0,0.0,0.0
284,31.0,1.0,0.655,0.328,0.001,0.016,31.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,120.0,1.0,1.0,84.0,0.0,3.0,100.0,0.0,22.0,75.0,0.0,2.0,114.0,0.0,0.0
285,27.0,1.0,0.656,0.324,0.001,0.019,27.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,113.0,1.0,2.0,91.0,0.0,2.0,81.0,0.0,21.0,74.0,0.0,1.0,123.0,0.0,0.0
286,19.0,1.0,0.644,0.354,0.001,0.001,19.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,117.0,1.0,4.0,94.0,0.0,2.0,93.0,0.0,10.0,77.0,0.0,2.0,120.0,0.0,0.0
287,37.0,1.0,0.647,0.342,0.001,0.01,37.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,119.0,1.0,3.0,98.0,0.0,1.0,96.0,0.0,28.0,90.0,0.0,1.0,117.0,0.0,0.0
288,39.0,1.0,0.657,0.324,0.001,0.018,39.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,126.0,1.0,3.0,102.0,0.0,1.0,91.0,0.0,33.0,86.0,0.0,1.0,137.0,0.0,0.0
289,31.0,1.0,0.655,0.325,0.001,0.019,31.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,132.0,1.0,0.0,107.0,0.0,1.0,94.0,0.0,25.0,68.0,0.0,0.0,136.0,0.0,0.0
290,34.0,1.0,0.655,0.321,0.001,0.023,34.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,130.0,1.0,4.0,113.0,0.0,5.0,106.0,0.0,20.0,62.0,0.0,1.0,137.0,0.0,0.0
291,47.0,1.0,0.67,0.326,0.001,0.003,47.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,130.0,1.0,4.0,109.0,0.0,4.0,104.0,0.0,36.0,61.0,0.0,0.0,129.0,0.0,0.0
292,25.0,1.0,0.658,0.325,0.001,0.016,25.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,113.0,1.0,1.0,109.0,0.0,5.0,91.0,0.0,16.0,49.0,0.0,0.0,119.0,0.0,0.0
293,30.0,1.0,0.647,0.337,0.001,0.015,30.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.0,1.0,1.0,112.0,0.0,7.0,88.0,0.0,22.0,61.0,0.0,0.0,118.0,0.0,0.0
294,36.0,1.0,0.642,0.343,0.001,0.014,36.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,98.0,1.0,0.0,107.0,0.0,2.0,108.0,0.0,31.0,62.0,0.0,0.0,111.0,0.0,0.0
295,30.0,1.0,0.631,0.357,0.001,0.011,30.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,101.0,1.0,4.0,98.0,0.0,1.0,116.0,0.0,19.0,48.0,0.0,4.0,95.0,0.0,0.0
296,21.0,1.0,0.624,0.357,0.001,0.018,21.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,1.0,2.0,91.0,0.0,2.0,125.0,0.0,16.0,55.0,0.0,1.0,97.0,0.0,0.0
297,28.0,1.0,0.604,0.382,0.001,0.013,28.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,122.0,1.0,3.0,116.0,0.0,2.0,127.0,0.0,18.0,74.0,0.0,2.0,95.0,0.0,0.0
298,38.0,1.0,0.615,0.368,0.001,0.016,38.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,120.0,1.0,6.0,114.0,0.0,0.0,145.0,0.0,28.0,82.0,0.0,1.0,81.0,0.0,0.0
299,24.0,1.0,0.609,0.377,0.001,0.013,24.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,116.0,1.0,1.0,112.0,0.0,2.0,146.0,0.0,19.0,75.0,0.0,0.0,81.0,0.0,0.0
300,28.0,1.0,0.601,0.383,0.001,0.015,28.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,118.0,1.0,2.0,121.0,0.0,0.0,140.0,0.0,24.0,88.0,0.0,1.0,77.0,0.0,0.0
301,38.0,1.0,0.616,0.373,0.001,0.01,38.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,102.0,1.0,9.0,122.0,0.0,2.0,141.0,0.0,21.0,79.0,0.0,4.0,80.0,0.0,0.0
302,33.0,1.0,0.628,0.359,0.001,0.012,33.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,91.0,1.0,3.0,100.0,0.0,3.0,129.0,0.0,20.0,79.0,0.0,2.0,83.0,0.0,0.0
303,21.0,1.0,0.621,0.363,0.001,0.015,21.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,93.0,1.0,0.0,113.0,0.0,0.0,125.0,0.0,19.0,87.0,0.0,1.0,86.0,0.0,0.0
304,38.0,1.0,0.628,0.353,0.001,0.018,38.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,95.0,1.0,1.0,109.0,0.0,4.0,125.0,0.0,30.0,90.0,0.0,2.0,96.0,0.0,0.0
305,28.0,1.0,0.625,0.359,0.001,0.015,28.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,94.0,1.0,0.0,112.0,0.0,3.0,108.0,0.0,22.0,92.0,0.0,2.0,100.0,0.0,0.0
306,31.0,1.0,0.631,0.361,0.001,0.007,31.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,105.0,1.0,2.0,112.0,0.0,3.0,108.0,0.0,22.0,92.0,0.0,3.0,103.0,0.0,0.0
307,35.0,1.0,0.627,0.352,0.001,0.02,35.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,112.0,1.0,1.0,107.0,0.0,1.0,115.0,0.0,26.0,94.0,0.0,5.0,106.0,0.0,0.0
308,27.0,1.0,0.625,0.354,0.001,0.02,27.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,103.0,1.0,2.0,97.0,0.0,5.0,114.0,0.0,15.0,96.0,0.0,3.0,117.0,0.0,0.0
309,39.0,1.0,0.642,0.349,0.001,0.008,39.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,101.0,1.0,2.0,93.0,0.0,4.0,113.0,0.0,28.0,100.0,0.0,3.0,126.0,0.0,0.0
310,30.0,1.0,0.638,0.344,0.001,0.017,30.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,104.0,1.0,4.0,93.0,0.0,1.0,126.0,0.0,20.0,82.0,0.0,1.0,125.0,0.0,0.0
311,44.0,1.0,0.652,0.334,0.001,0.013,44.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,105.0,1.0,1.0,95.0,0.0,5.0,126.0,0.0,35.0,81.0,0.0,1.0,129.0,0.0,0.0
312,26.0,1.0,0.648,0.332,0.001,0.019,26.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.0,1.0,1.0,100.0,0.0,1.0,118.0,0.0,22.0,62.0,0.0,2.0,121.0,0.0,0.0
313,22.0,1.0,0.649,0.327,0.001,0.023,22.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.0,1.0,3.0,113.0,0.0,1.0,122.0,0.0,16.0,56.0,0.0,2.0,113.0,0.0,0.0
314,37.0,1.0,0.655,0.333,0.001,0.011,37.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,114.0,1.0,3.0,113.0,0.0,6.0,119.0,0.0,19.0,58.0,0.0,3.0,124.0,0.0,0.0
315,30.0,1.0,0.657,0.333,0.001,0.009,30.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,109.0,1.0,3.0,113.0,0.0,2.0,114.0,0.0,22.0,59.0,0.0,0.0,114.0,0.0,0.0
316,27.0,1.0,0.647,0.33,0.001,0.022,27.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,107.0,1.0,3.0,108.0,0.0,1.0,109.0,0.0,22.0,56.0,0.0,0.0,117.0,0.0,0.0
317,32.0,1.0,0.64,0.341,0.001,0.018,32.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,124.0,1.0,1.0,101.0,0.0,2.0,113.0,0.0,24.0,59.0,0.0,4.0,120.0,0.0,0.0
318,27.0,1.0,0.638,0.35,0.001,0.011,27.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.0,1.0,1.0,106.0,0.0,1.0,111.0,0.0,25.0,54.0,0.0,0.0,105.0,0.0,0.0
319,33.0,1.0,0.628,0.361,0.001,0.01,33.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,120.0,1.0,3.0,106.0,0.0,2.0,104.0,0.0,23.0,46.0,0.0,2.0,97.0,0.0,0.0
320,38.0,1.0,0.636,0.359,0.001,0.004,38.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,124.0,1.0,5.0,108.0,0.0,2.0,100.0,0.0,26.0,53.0,0.0,2.0,102.0,0.0,0.0
321,39.0,1.0,0.641,0.354,0.001,0.004,39.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,124.0,1.0,0.0,107.0,0.0,2.0,94.0,0.0,29.0,46.0,0.0,3.0,108.0,0.0,0.0
322,31.0,1.0,0.65,0.345,0.001,0.004,31.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,115.0,1.0,4.0,118.0,0.0,1.0,84.0,0.0,22.0,44.0,0.0,1.0,102.0,0.0,0.0
323,26.0,1.0,0.637,0.351,0.001,0.011,26.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,116.0,1.0,2.0,110.0,0.0,2.0,95.0,0.0,16.0,45.0,0.0,1.0,118.0,0.0,0.0
324,27.0,1.0,0.629,0.355,0.001,0.015,27.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,132.0,1.0,0.0,118.0,0.0,0.0,92.0,0.0,21.0,58.0,0.0,1.0,110.0,0.0,0.0
325,15.0,1.0,0.609,0.376,0.001,0.014,15.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,116.0,1.0,2.0,125.0,0.0,0.0,100.0,0.0,9.0,63.0,0.0,2.0,100.0,0.0,0.0
326,38.0,1.0,0.62,0.368,0.001,0.011,38.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,133.0,1.0,5.0,109.0,0.0,2.0,104.0,0.0,26.0,81.0,0.0,1.0,89.0,0.0,0.0
