t,num_new_requests,frac_requests_fulfilled,frac_traveling_cars,frac_charging_cars,frac_idling_cars,num_fulfilled_requests,num_queued_requests,num_abandoned_requests,frac_low_battery_cars,frac_med_battery_cars,frac_high_battery_cars,num_trip_requests_0,num_cars_region_0,num_charging_cars_region_0,num_trip_requests_1,num_cars_region_1,num_charging_cars_region_1,num_trip_requests_2,num_cars_region_2,num_charging_cars_region_2,num_trip_requests_3,num_cars_region_3,num_charging_cars_region_3,trial
0,5.27,0.957186507936508,0.48666666666666664,0.0,0.5133333333333333,4.89,0.0,0.38,0.0,0.0,1.0,0.84,2.23,0.0,1.44,2.83,0.0,1.39,2.95,0.0,1.6,2.99,0.0,49.5
1,4.69,0.8161785714285714,0.39666666666666667,0.0,0.6033333333333334,3.77,0.0,0.92,0.0,0.0,1.0,0.59,2.39,0.0,1.26,2.65,0.0,1.43,3.08,0.0,1.41,2.89,0.0,49.5
2,5.54,0.7873777611277611,0.43666666666666665,0.0,0.5633333333333334,4.24,0.0,1.3,0.0,0.0,1.0,0.78,2.53,0.0,1.6,2.64,0.0,1.52,3.0,0.0,1.64,2.83,0.0,49.5
3,5.26,0.7730862193362193,0.41,0.0,0.59,3.92,0.0,1.34,0.0,0.0,1.0,0.79,2.73,0.0,1.32,2.54,0.0,1.41,3.09,0.0,1.74,2.64,0.0,49.5
4,5.02,0.7494202741702742,0.38333333333333336,0.0,0.6166666666666667,3.61,0.0,1.41,0.0,0.0,1.0,0.82,2.81,0.0,1.39,2.74,0.0,1.32,3.05,0.0,1.49,2.41,0.0,49.5
5,4.67,0.7376818181818181,0.36166666666666664,0.0,0.6383333333333333,3.34,0.0,1.33,0.0,0.0,1.0,0.63,2.71,0.0,1.17,2.71,0.0,1.4,3.18,0.0,1.47,2.4,0.0,49.5
6,5.53,0.7247117604617604,0.405,0.0,0.595,3.86,0.0,1.67,0.0,0.0,1.0,0.88,2.71,0.0,1.55,3.0,0.0,1.6,2.92,0.0,1.5,2.37,0.0,49.5
7,5.04,0.7044267676767677,0.37666666666666665,0.0,0.6233333333333334,3.52,0.0,1.52,0.0,0.0,1.0,0.82,2.79,0.0,1.33,3.08,0.0,1.47,2.76,0.0,1.42,2.37,0.0,49.5
8,5.21,0.7407831890331891,0.39166666666666666,0.0,0.6083333333333334,3.71,0.0,1.5,0.0,0.0,1.0,0.74,3.01,0.0,1.37,2.87,0.0,1.68,2.69,0.0,1.42,2.44,0.0,49.5
9,4.78,0.7356374458874458,0.3675,0.0,0.6325,3.41,0.0,1.37,0.0,0.0,1.0,0.73,2.96,0.0,1.33,3.11,0.0,1.38,2.31,0.0,1.34,2.62,0.0,49.5
10,4.77,0.7458452380952382,0.35833333333333334,0.0,0.6416666666666667,3.31,0.0,1.46,0.0,0.0008333333333333333,0.9991666666666668,0.76,2.86,0.0,1.03,2.98,0.0,1.42,2.66,0.0,1.56,2.51,0.0,49.5
11,4.75,0.7444960317460317,0.365,0.0,0.635,3.38,0.0,1.37,0.0,0.004166666666666667,0.9958333333333332,0.86,2.94,0.0,0.97,2.85,0.0,1.39,2.68,0.0,1.53,2.53,0.0,49.5
12,4.53,0.7100468975468975,0.3433333333333334,0.0,0.6566666666666667,3.13,0.0,1.4,0.0,0.01,0.99,0.69,2.82,0.0,1.18,3.21,0.0,1.25,2.58,0.0,1.41,2.4,0.0,49.5
13,5.14,0.7200076312576313,0.3775,0.0,0.6225,3.53,0.0,1.61,0.0,0.021666666666666664,0.9783333333333333,0.84,2.85,0.0,1.33,3.04,0.0,1.51,2.71,0.0,1.46,2.4,0.0,49.5
14,5.21,0.7089325396825398,0.38083333333333336,0.0,0.6191666666666666,3.57,0.0,1.64,0.0,0.05083333333333333,0.9491666666666667,0.96,2.94,0.0,1.42,3.05,0.0,1.31,2.71,0.0,1.52,2.3,0.0,49.5
15,5.32,0.6915032467532467,0.37666666666666665,0.0,0.6233333333333334,3.52,0.0,1.8,0.0,0.10333333333333333,0.8966666666666667,0.95,2.92,0.0,1.48,2.8,0.0,1.4,2.83,0.0,1.49,2.45,0.0,49.5
16,4.74,0.6716053391053391,0.3441666666666666,0.0,0.6558333333333333,3.14,0.0,1.6,0.0,0.17916666666666667,0.8208333333333333,0.83,2.87,0.0,1.13,2.72,0.0,1.48,2.88,0.0,1.3,2.54,0.0,49.5
17,5.22,0.7082510822510822,0.37916666666666665,0.0,0.6208333333333333,3.55,0.0,1.67,0.0,0.29083333333333333,0.7091666666666667,0.74,2.73,0.0,1.44,2.96,0.0,1.49,2.69,0.0,1.55,2.62,0.0,49.5
18,5.17,0.7279642857142857,0.38166666666666665,0.0,0.6183333333333334,3.58,0.0,1.59,0.0,0.43833333333333335,0.5616666666666666,0.91,2.86,0.0,1.35,3.19,0.0,1.45,2.71,0.0,1.46,2.24,0.0,49.5
19,5.0,0.7020277777777778,0.36583333333333334,0.0,0.6341666666666667,3.42,0.0,1.58,0.0,0.5666666666666667,0.43333333333333335,0.6,2.8,0.0,1.07,3.0,0.0,1.63,2.78,0.0,1.7,2.45,0.0,49.5
20,4.97,0.708274975024975,0.37416666666666665,0.0,0.6258333333333334,3.49,0.0,1.48,0.0,0.6808333333333333,0.31916666666666665,0.73,2.98,0.0,1.36,3.04,0.0,1.56,2.62,0.0,1.32,2.36,0.0,49.5
