trial,t,num_new_requests,frac_requests_fulfilled,frac_traveling_cars,frac_charging_cars,frac_idling_cars,num_fulfilled_requests,num_queued_requests,num_abandoned_requests,frac_low_battery_cars,frac_med_battery_cars,frac_high_battery_cars,num_trip_requests_0,num_cars_region_0,num_trip_requests_1,num_cars_region_1,num_trip_requests_2,num_cars_region_2,num_trip_requests_3,num_cars_region_3
0,23.5,14.75,0.35115845796131895,0.8726851851851851,0.04571759259259259,0.08159722222222222,8.604166666666666,10.604166666666666,5.895833333333333,0.28125,0.3744212962962963,0.3443287037037037,4.5,2.375,4.5,2.5208333333333335,3.0833333333333335,1.6666666666666667,2.6666666666666665,1.6666666666666667
1,23.5,14.75,0.3668048298482931,0.8541666666666666,0.048032407407407406,0.09780092592592593,8.895833333333334,10.416666666666666,5.645833333333333,0.3090277777777778,0.3148148148148148,0.37615740740740744,4.5,1.8541666666666667,4.5,3.125,3.0833333333333335,1.5416666666666667,2.6666666666666665,2.4583333333333335
2,23.5,14.75,0.35376822528671364,0.8553240740740741,0.04340277777777777,0.10127314814814814,8.541666666666666,10.458333333333334,5.979166666666667,0.30613425925925924,0.3478009259259259,0.3460648148148148,4.5,2.4791666666666665,4.5,2.6875,3.0833333333333335,2.0208333333333335,2.6666666666666665,2.0625
3,23.5,14.75,0.34299630424421257,0.8651620370370371,0.057291666666666664,0.0775462962962963,8.229166666666666,10.583333333333334,6.291666666666667,0.2690972222222222,0.3391203703703704,0.39178240740740744,4.5,2.2083333333333335,4.5,3.0416666666666665,3.0833333333333335,1.3125,2.6666666666666665,1.7708333333333333
4,23.5,14.75,0.37459897605730225,0.8611111111111112,0.05092592592592592,0.08796296296296297,8.875,9.9375,5.645833333333333,0.28703703703703703,0.34490740740740744,0.3680555555555556,4.5,2.125,4.5,2.3541666666666665,3.0833333333333335,1.4583333333333333,2.6666666666666665,2.4166666666666665
5,23.5,14.75,0.3576965777476127,0.8634259259259259,0.06076388888888889,0.07581018518518519,8.520833333333334,10.541666666666666,6.0,0.24710648148148148,0.35011574074074076,0.40277777777777773,4.5,2.3125,4.5,2.2916666666666665,3.0833333333333335,2.0416666666666665,2.6666666666666665,1.8333333333333333
6,23.5,14.75,0.3620444454223113,0.8304398148148149,0.04976851851851852,0.11979166666666667,8.791666666666666,10.875,5.666666666666667,0.3125,0.3368055555555556,0.3506944444444444,4.5,2.4791666666666665,4.5,3.1666666666666665,3.0833333333333335,2.125,2.6666666666666665,1.9583333333333333
7,23.5,14.75,0.35589904959332447,0.8443287037037037,0.048611111111111105,0.10706018518518517,8.625,11.020833333333334,5.875,0.2847222222222222,0.35358796296296297,0.3616898148148148,4.5,2.375,4.5,2.875,3.0833333333333335,2.1041666666666665,2.6666666666666665,2.125
8,23.5,14.75,0.34145101596965316,0.8287037037037037,0.04050925925925926,0.13078703703703703,8.416666666666666,10.895833333333334,6.0625,0.30844907407407407,0.3599537037037037,0.3315972222222222,4.5,2.4166666666666665,4.5,2.7291666666666665,3.0833333333333335,1.6041666666666667,2.6666666666666665,2.875
9,23.5,14.75,0.36998378718312225,0.8472222222222222,0.0462962962962963,0.10648148148148147,8.833333333333334,10.375,5.666666666666667,0.2667824074074074,0.3454861111111111,0.38773148148148145,4.5,2.1666666666666665,4.5,2.4583333333333335,3.0833333333333335,2.4583333333333335,2.6666666666666665,2.3333333333333335
