trial,t,num_new_requests,frac_requests_fulfilled,frac_traveling_cars,frac_charging_cars,frac_idling_cars,num_fulfilled_requests,num_queued_requests,num_abandoned_requests,frac_low_battery_cars,frac_med_battery_cars,frac_high_battery_cars,num_trip_requests_0,num_cars_region_0,num_trip_requests_1,num_cars_region_1,num_trip_requests_2,num_cars_region_2,num_trip_requests_3,num_cars_region_3
0,23.5,2.9166666666666665,0.5279100529100529,0.8767361111111112,0.05555555555555555,0.06770833333333333,2.1666666666666665,1.5,0.7083333333333334,0.23263888888888887,0.43402777777777773,0.3333333333333333,1.0833333333333333,0.9791666666666666,1.3333333333333333,0.9583333333333334,0.3333333333333333,0.2916666666666667,0.16666666666666666,0.5416666666666666
1,23.5,2.9166666666666665,0.4707175925925926,0.8576388888888888,0.052083333333333336,0.09027777777777778,1.9583333333333333,1.8125,0.8958333333333334,0.2934027777777778,0.3541666666666667,0.3524305555555556,1.0833333333333333,0.8333333333333334,1.3333333333333333,1.0,0.3333333333333333,0.375,0.16666666666666666,0.8958333333333334
2,23.5,2.9166666666666665,0.49790013227513225,0.9236111111111112,0.03819444444444444,0.03819444444444444,2.0416666666666665,1.6666666666666667,0.7916666666666666,0.2864583333333333,0.37847222222222227,0.3350694444444444,1.0833333333333333,0.75,1.3333333333333333,0.8125,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.6666666666666666
3,23.5,2.9166666666666665,0.4351521164021164,0.8576388888888888,0.052083333333333336,0.09027777777777778,1.9375,1.875,0.9166666666666666,0.2378472222222222,0.3854166666666667,0.3767361111111111,1.0833333333333333,1.0,1.3333333333333333,0.7708333333333334,0.3333333333333333,0.8125,0.16666666666666666,0.3333333333333333
4,23.5,2.9166666666666665,0.44213789682539684,0.8489583333333334,0.06944444444444443,0.08159722222222222,1.8958333333333333,1.7916666666666667,0.9791666666666666,0.16145833333333334,0.3732638888888889,0.46527777777777773,1.0833333333333333,0.9166666666666666,1.3333333333333333,0.6875,0.3333333333333333,0.8541666666666666,0.16666666666666666,0.75
5,23.5,2.9166666666666665,0.45242228835978837,0.8715277777777778,0.0642361111111111,0.0642361111111111,2.125,1.7708333333333333,0.75,0.203125,0.4201388888888889,0.3767361111111111,1.0833333333333333,0.875,1.3333333333333333,1.0416666666666667,0.3333333333333333,0.4791666666666667,0.16666666666666666,0.4166666666666667
6,23.5,2.9166666666666665,0.4201388888888889,0.8663194444444445,0.04340277777777777,0.09027777777777778,1.75,2.0,1.1041666666666667,0.3350694444444444,0.3541666666666667,0.3107638888888889,1.0833333333333333,0.8125,1.3333333333333333,0.8333333333333334,0.3333333333333333,0.5416666666666666,0.16666666666666666,0.9166666666666666
7,23.5,2.9166666666666665,0.3537781084656085,0.8333333333333334,0.06770833333333333,0.09895833333333333,1.5833333333333333,2.125,1.2708333333333333,0.2881944444444445,0.3125,0.3993055555555556,1.0833333333333333,1.1875,1.3333333333333333,0.8541666666666666,0.3333333333333333,0.9583333333333334,0.16666666666666666,0.7916666666666666
8,23.5,2.9166666666666665,0.45054563492063493,0.8159722222222222,0.05902777777777777,0.125,1.8333333333333333,1.9166666666666667,1.0,0.2517361111111111,0.3732638888888889,0.375,1.0833333333333333,0.7083333333333334,1.3333333333333333,0.9791666666666666,0.3333333333333333,0.6875,0.16666666666666666,1.0625
9,23.5,2.9166666666666665,0.4071263227513227,0.8628472222222222,0.041666666666666664,0.0954861111111111,1.7708333333333333,2.0416666666666665,1.0625,0.2864583333333333,0.40972222222222227,0.3038194444444445,1.0833333333333333,1.0208333333333333,1.3333333333333333,0.8125,0.3333333333333333,0.4583333333333333,0.16666666666666666,0.75
