t,num_new_requests,frac_requests_fulfilled,frac_traveling_cars,frac_charging_cars,frac_idling_cars,num_fulfilled_requests,num_queued_requests,num_abandoned_requests,frac_low_battery_cars,frac_med_battery_cars,frac_high_battery_cars,num_trip_requests_0,num_cars_region_0,num_charging_cars_region_0,num_trip_requests_1,num_cars_region_1,num_charging_cars_region_1,num_trip_requests_2,num_cars_region_2,num_charging_cars_region_2,num_trip_requests_3,num_cars_region_3,num_charging_cars_region_3,trial
0,1.2,1.0,0.16666666666666666,0.0,0.8333333333333334,1.2,0.0,0.0,0.0,0.0,1.0,0.0,2.8,0.0,0.3,2.3,0.0,0.1,3.0,0.0,0.8,3.0,0.0,4.5
1,1.6,1.0,0.29166666666666663,0.0,0.7083333333333333,1.6,0.0,0.0,0.0,0.0,1.0,0.0,2.6,0.0,0.5,2.4,0.0,0.1,2.9,0.0,1.0,2.2,0.0,4.5
2,1.4,1.0,0.36666666666666664,0.0,0.6333333333333333,1.4,0.0,0.0,0.0,0.0,1.0,0.0,2.6,0.0,0.4,2.4,0.0,0.0,2.8,0.0,1.0,1.2,0.0,4.5
3,1.2,0.3,0.375,0.0,0.625,0.4,0.8,0.0,0.0,0.0,1.0,0.0,2.6,0.0,0.3,2.3,0.0,0.0,2.8,0.0,0.9,0.2,0.0,4.5
4,1.0,0.25,0.3916666666666667,0.0,0.6083333333333333,0.5,0.5,0.8,0.0,0.0,1.0,0.1,3.4,0.0,0.4,1.5,0.0,0.0,2.8,0.0,0.5,0.1,0.0,4.5
5,0.8,0.45,0.3916666666666667,0.0,0.6083333333333334,0.4,0.4,0.5,0.0,0.0,1.0,0.0,4.3,0.0,0.5,0.6,0.0,0.0,2.8,0.0,0.3,0.0,0.0,4.5
6,1.4,0.05,0.30833333333333335,0.0,0.6916666666666667,0.1,1.3,0.3,0.0,0.0,1.0,0.0,5.5,0.0,0.7,0.1,0.0,0.0,2.8,0.0,0.7,0.0,0.0,4.5
7,1.0,0.0,0.24166666666666664,0.0,0.7583333333333333,0.0,1.0,1.3,0.0,0.0,1.0,0.0,6.3,0.0,0.8,0.0,0.0,0.0,2.8,0.0,0.2,0.0,0.0,4.5
8,1.2,0.08333333333333333,0.21666666666666665,0.0,0.7833333333333333,0.2,1.0,1.0,0.0,0.0,1.0,0.2,6.8,0.0,1.0,0.0,0.0,0.0,2.8,0.0,0.0,0.0,0.0,4.5
9,1.1,0.08333333333333333,0.14166666666666666,0.0,0.8583333333333334,0.2,1.0,0.9,0.0,0.0,1.0,0.1,7.6,0.0,1.0,0.0,0.0,0.0,2.8,0.0,0.0,0.0,0.0,4.5
10,1.1,0.03333333333333333,0.11666666666666665,0.0,0.8833333333333334,0.1,1.0,1.0,0.0,0.0,1.0,0.1,7.9,0.0,1.0,0.0,0.0,0.0,2.8,0.0,0.0,0.0,0.0,4.5
11,1.2,0.06666666666666667,0.13333333333333333,0.0,0.8666666666666666,0.2,1.0,1.0,0.0,0.0,1.0,0.2,7.8,0.0,1.0,0.0,0.0,0.0,2.8,0.0,0.0,0.0,0.0,4.5
12,2.0,0.4333333333333333,0.24166666666666664,0.0,0.7583333333333333,1.3,1.0,0.7,0.0,0.0,1.0,1.0,7.3,0.0,1.0,0.0,0.0,0.0,2.8,0.0,0.0,0.0,0.0,4.5
13,1.7,0.26666666666666666,0.3,0.0,0.7,0.8,1.0,0.9,0.0,0.0,1.0,0.7,6.3,0.0,1.0,0.0,0.0,0.0,2.8,0.0,0.0,0.0,0.0,4.5
14,1.9,0.3333333333333333,0.36666666666666664,0.0,0.6333333333333333,1.0,1.0,0.9,0.0,0.008333333333333333,0.9916666666666666,0.9,5.7,0.0,1.0,0.0,0.0,0.0,2.8,0.0,0.0,0.0,0.0,4.5
15,2.0,0.4333333333333333,0.45,0.0,0.55,1.3,1.0,0.7,0.0,0.03333333333333333,0.9666666666666666,1.0,4.8,0.0,1.0,0.0,0.0,0.0,2.8,0.0,0.0,0.0,0.0,4.5
16,2.1,0.6166666666666666,0.525,0.0,0.475,1.9,1.2,0.0,0.0,0.1,0.9,0.9,3.8,0.0,1.2,0.0,0.0,0.0,2.8,0.0,0.0,0.0,0.0,4.5
17,2.2,0.5083333333333333,0.5916666666666667,0.0,0.4083333333333334,1.7,1.2,0.5,0.0,0.18333333333333332,0.8166666666666667,1.0,3.1,0.0,1.2,0.0,0.0,0.0,2.8,0.0,0.0,0.0,0.0,4.5
18,2.2,0.5733333333333334,0.6666666666666666,0.0,0.3333333333333333,1.9,1.2,0.3,0.0,0.3,0.7,1.0,2.2,0.0,1.2,0.0,0.0,0.0,2.8,0.0,0.0,0.0,0.0,4.5
19,2.2,0.8666666666666666,0.725,0.0,0.275,2.9,0.3,0.2,0.0,0.5083333333333333,0.4916666666666667,0.9,1.3,0.0,1.3,0.0,0.0,0.0,2.8,0.0,0.0,0.0,0.0,4.5
