trial,t,num_new_requests,frac_requests_fulfilled,frac_traveling_cars,frac_charging_cars,frac_idling_cars,num_fulfilled_requests,num_queued_requests,num_abandoned_requests,frac_low_battery_cars,frac_med_battery_cars,frac_high_battery_cars,num_trip_requests_0,num_cars_region_0,num_trip_requests_1,num_cars_region_1,num_trip_requests_2,num_cars_region_2,num_trip_requests_3,num_cars_region_3
0,23.5,13.520833333333334,0.35384042032662016,0.8211805555555555,0.04340277777777777,0.13541666666666666,7.645833333333333,9.854166666666666,5.5,0.30960648148148145,0.3373842592592593,0.35300925925925924,4.708333333333333,2.0625,4.541666666666667,3.4166666666666665,2.5625,1.9166666666666667,1.7083333333333333,2.4166666666666665
1,23.5,14.0625,0.3408197146251632,0.8258101851851851,0.03587962962962963,0.1383101851851852,7.5625,10.354166666666666,6.208333333333333,0.35821759259259256,0.3385416666666667,0.30324074074074076,4.854166666666667,2.75,4.520833333333333,2.7291666666666665,2.8958333333333335,2.3958333333333335,1.7916666666666667,2.2708333333333335
2,23.5,14.416666666666666,0.3143143930331465,0.8454861111111112,0.05034722222222222,0.10416666666666667,7.520833333333333,10.958333333333334,6.625,0.2725694444444445,0.3298611111111111,0.3975694444444444,4.75,2.0416666666666665,4.791666666666667,2.4166666666666665,3.0,2.4375,1.875,2.0208333333333335
3,23.5,13.791666666666666,0.3308800592661962,0.8298611111111112,0.04456018518518518,0.1255787037037037,7.479166666666667,10.25,6.104166666666667,0.2922453703703704,0.3327546296296296,0.375,4.583333333333333,2.6041666666666665,4.708333333333333,3.5208333333333335,2.7083333333333335,2.0,1.7916666666666667,1.6458333333333333
4,23.5,13.895833333333334,0.32373179791131845,0.8605324074074074,0.046875,0.0925925925925926,7.333333333333333,10.541666666666666,6.291666666666667,0.24479166666666666,0.34722222222222227,0.4079861111111111,4.375,2.3541666666666665,4.8125,3.1458333333333335,2.8333333333333335,1.9166666666666667,1.875,1.1666666666666667
5,23.5,14.5,0.32719313614547957,0.8512731481481483,0.05381944444444444,0.0949074074074074,7.4375,10.895833333333334,6.666666666666667,0.2708333333333333,0.36689814814814814,0.36226851851851855,4.479166666666667,2.7916666666666665,5.104166666666667,2.7708333333333335,2.8958333333333335,1.5208333333333333,2.0208333333333335,1.6041666666666667
6,23.5,13.854166666666666,0.3708787128477737,0.8553240740740741,0.0462962962962963,0.09837962962962964,8.0625,9.6875,5.541666666666667,0.2725694444444445,0.3420138888888889,0.3854166666666667,4.583333333333333,2.0833333333333335,4.458333333333333,3.8125,3.1458333333333335,1.3125,1.6666666666666667,1.625
7,23.5,14.25,0.34856547639451035,0.8177083333333334,0.04282407407407407,0.1394675925925926,7.979166666666667,10.604166666666666,6.020833333333333,0.27141203703703703,0.34027777777777773,0.3883101851851852,4.729166666666667,2.4375,4.645833333333333,3.5208333333333335,2.9166666666666665,2.2291666666666665,1.9583333333333333,2.0
8,23.5,13.625,0.35377364543194817,0.8506944444444445,0.03587962962962963,0.11342592592592593,7.875,9.895833333333334,5.479166666666667,0.30497685185185186,0.37152777777777773,0.3234953703703704,4.333333333333333,1.9583333333333333,4.666666666666667,3.1041666666666665,2.9166666666666665,1.9791666666666667,1.7083333333333333,2.1458333333333335
9,23.5,13.6875,0.3369248110696859,0.8663194444444445,0.048032407407407406,0.08564814814814814,7.229166666666667,10.3125,6.208333333333333,0.2650462962962963,0.36747685185185186,0.36747685185185186,4.666666666666667,2.2291666666666665,4.479166666666667,2.5833333333333335,2.6875,1.6041666666666667,1.8541666666666667,1.4166666666666667
