T	Origin	Destination	Count
0	0	0	0.4583143243925764
0	1	1	0.3104709939433582
0	2	0	0.2640059472307468
0	2	1	0.404105103227863
0	2	2	0.17058845821063634
0	2	3	0.0887059982695309
0	3	0	0.1872682185690097
0	3	1	0.6209419878867164
0	3	2	0.07392166522460909
0	3	3	0.19712444059895756
0	1	0	0.6160138768717425
0	0	3	0.09856222029947878
0	1	3	0.09363410928450484
0	0	2	0.27456618511997666
0	1	2	0.07392166522460909
0	0	1	0.3991769922128891
1	3	2	0.07392166522460909
1	3	1	0.6209419878867164
1	3	0	0.1872682185690097
1	2	2	0.17058845821063634
1	2	1	0.404105103227863
1	2	0	0.2640059472307468
1	3	3	0.19712444059895756
1	2	3	0.0887059982695309
1	1	1	0.3104709939433582
1	1	0	0.6160138768717425
1	0	3	0.09856222029947878
1	0	2	0.27456618511997666
1	0	1	0.3991769922128891
1	0	0	0.4583143243925764
1	1	2	0.07392166522460909
1	1	3	0.09363410928450484
2	3	3	0.19712444059895756
2	0	2	0.27456618511997666
2	3	2	0.07392166522460909
2	3	1	0.6209419878867164
2	3	0	0.1872682185690097
2	0	0	0.4583143243925764
2	2	2	0.17058845821063634
2	2	1	0.404105103227863
2	2	0	0.2640059472307468
2	1	3	0.09363410928450484
2	2	3	0.0887059982695309
2	1	2	0.07392166522460909
2	0	3	0.09856222029947878
2	1	0	0.6160138768717425
2	1	1	0.3104709939433582
2	0	1	0.3991769922128891
3	0	2	0.27456618511997666
3	0	1	0.3991769922128891
3	3	2	0.07392166522460909
3	3	3	0.19712444059895756
3	3	1	0.6209419878867164
3	1	0	0.6160138768717425
3	1	1	0.3104709939433582
3	1	2	0.07392166522460909
3	1	3	0.09363410928450484
3	2	0	0.2640059472307468
3	2	1	0.404105103227863
3	2	2	0.17058845821063634
3	2	3	0.0887059982695309
3	0	0	0.4583143243925764
3	0	3	0.09856222029947878
3	3	0	0.1872682185690097
4	3	1	0.5075954345423157
4	2	0	0.2640059472307468
4	2	1	0.3942488811979151
4	1	3	0.0903487019411889
4	1	1	0.28512642300920654
4	0	0	0.46817054642252426
4	0	3	0.07392166522460909
4	2	2	0.15840356833844804
4	1	0	0.6357263209316382
4	2	3	0.08316187337768523
4	0	2	0.1806974038823778
4	3	3	0.2217649956738273
4	0	1	0.41184927767996493
4	3	2	0.1232027753743485
4	3	0	0.2419254498259934
4	1	2	0.1232027753743485
5	1	2	0.1232027753743485
5	3	0	0.2419254498259934
5	0	0	0.46817054642252426
5	3	1	0.5075954345423157
5	2	3	0.08316187337768523
5	3	2	0.1232027753743485
5	0	1	0.41184927767996493
5	1	3	0.0903487019411889
5	3	3	0.2217649956738273
5	2	2	0.15840356833844804
5	1	1	0.28512642300920654
5	1	0	0.6357263209316382
5	0	3	0.07392166522460909
5	2	0	0.2640059472307468
5	0	2	0.1806974038823778
5	2	1	0.3942488811979151
6	1	3	0.0903487019411889
6	0	3	0.07392166522460909
6	3	3	0.2217649956738273
6	3	0	0.2419254498259934
6	0	2	0.1806974038823778
6	2	1	0.3942488811979151
6	2	0	0.2640059472307468
6	3	2	0.1232027753743485
6	0	1	0.41184927767996493
6	3	1	0.5075954345423157
6	0	0	0.46817054642252426
6	2	2	0.15840356833844804
6	1	0	0.6357263209316382
6	1	2	0.1232027753743485
6	1	1	0.28512642300920654
6	2	3	0.08316187337768523
7	0	3	0.07392166522460909
7	2	0	0.2640059472307468
7	2	2	0.15840356833844804
7	3	3	0.2217649956738273
7	1	2	0.1232027753743485
7	0	0	0.46817054642252426
7	1	1	0.28512642300920654
7	0	2	0.1806974038823778
7	3	2	0.1232027753743485
7	2	1	0.3942488811979151
7	1	0	0.6357263209316382
7	1	3	0.0903487019411889
7	2	3	0.08316187337768523
7	0	1	0.41184927767996493
7	3	1	0.5075954345423157
7	3	0	0.2419254498259934
8	2	0	0.24816559039690195
8	3	0	0.11616261678152857
8	3	2	0.11088249783691365
8	3	1	0.27456618511997666
8	0	2	0.15840356833844804
8	1	1	0.2534457093415169
8	1	2	0.14168319168050078
8	1	3	0.09856222029947878
8	1	0	0.7145760971712212
8	0	3	0.07392166522460909
8	2	2	0.1953644009507526
8	2	3	0.07392166522460909
8	0	1	0.4139613252578109
8	0	0	0.5273078786022115
8	3	3	0.23654932871874912
8	2	1	0.16632374675537046
9	3	0	0.11616261678152857
9	0	3	0.07392166522460909
9	2	2	0.1953644009507526
9	2	0	0.24816559039690195
9	0	1	0.4139613252578109
9	3	1	0.27456618511997666
9	1	0	0.7145760971712212
9	2	1	0.16632374675537046
9	0	0	0.5273078786022115
9	2	3	0.07392166522460909
9	0	2	0.15840356833844804
9	1	3	0.09856222029947878
9	3	2	0.11088249783691365
9	3	3	0.23654932871874912
9	1	1	0.2534457093415169
9	1	2	0.14168319168050078
10	2	0	0.24816559039690195
