T	Origin	Destination	Count
0	0	0	0.04131826695885313
0	11	5	0.06512983117662181
0	11	6	0.04449659518645721
0	11	7	0.027423086811209186
0	11	8	0.03065321001733719
0	11	9	0.06084497386237038
0	11	10	0.18253492158711113
0	11	11	0.1525409203873511
0	11	12	0.11654811894763903
0	11	13	0.1336875482046448
0	11	14	0.04590918550983681
0	11	4	0.04799040191961607
0	12	0	0.012854571942754306
0	12	2	0.06427285971377153
0	12	3	0.033619649696434335
0	12	4	0.2065301225469192
0	12	5	0.38306624389407834
0	12	6	0.1996743508441169
0	12	7	0.1054074899305853
0	2	1	0.05484617362241837
0	12	8	0.1131202330962379
0	12	9	0.08141228897077726
0	12	10	0.18853372182706313
0	12	1	0.10026566115348358
0	11	3	0.038563715828262915
0	11	2	0.07712743165652583
0	11	1	0.07798440311937611
0	9	9	0.2365241237466792
0	9	10	0.11054931870768703
0	9	11	0.026877741334849912
0	9	12	0.026780358214071473
0	9	13	0.02056731510840689
0	9	14	0.019281857914131457
0	10	0	0.021424286571257178
0	10	1	0.2056731510840689
0	10	2	0.14311423429599793
0	10	3	0.15682577770160253
0	10	4	0.03460846292280006
0	10	5	0.06084497386237038
0	10	6	0.04647422163918864
0	10	7	0.032136429856885765
0	10	8	0.0330546135670825
0	10	9	0.11740509041048931
0	10	10	0.9623789527808723
0	10	11	0.13711543405604593
0	10	12	0.061701945325220664
0	10	13	0.06941468849087326
0	10	14	0.03948189953845965
0	2	2	0.04884737338246636
0	11	0	0.012854571942754306
0	12	11	0.17053732110720712
0	12	12	0.27680178250064275
0	12	13	0.22195560887822433
0	12	14	0.18253492158711113
0	14	11	0.0668437741023224
0	14	12	0.18681977890136256
0	14	13	0.21338589424972149
0	14	14	0.17825006427285972
0	1	14	0.012854571942754306
0	1	13	0.021424286571257178
0	1	12	0.03155213113221511
0	1	11	0.03764553211806618
0	1	10	0.14397120575884823
0	1	9	0.14225726283314766
0	1	8	0.020200041624328195
0	1	7	0.016068214928442882
0	1	6	0.017996400719856028
0	1	5	0.02285257234267432
0	1	4	0.019281857914131457
0	2	9	0.04590918550983681
0	1	3	0.018363674203934723
0	1	2	0.032136429856885765
0	1	1	0.08569714628502871
0	1	0	0.012854571942754306
0	0	14	0.1465421201473991
0	0	13	0.16796640671865626
0	0	12	0.1405433199074471
0	14	10	0.06512983117662181
0	9	8	0.01713942925700574
0	14	9	0.02373151743277718
0	14	7	0.07541348873082525
0	13	0	0.012854571942754306
0	13	1	0.03155213113221511
0	13	2	0.02966439679097147
0	13	3	0.07884137458222641
0	13	4	0.14911303453594993
0	13	5	0.14482817722169852
0	13	6	0.15425486331305166
0	13	7	0.06427285971377153
0	13	8	0.08912503213642986
0	13	9	0.022281258034107465
0	13	10	0.17567914988430883
0	13	11	0.14225726283314766
0	13	12	0.17739309281000942
0	13	13	0.4242008741108921
0	13	14	0.16710943525580596
0	2	0	0.012854571942754306
0	14	0	0.019281857914131457
0	14	1	0.018853372182706312
0	14	2	0.02442368669123318
0	14	3	0.03320764418544862
0	14	4	0.17053732110720712
0	14	5	0.3042248693118519
0	14	6	0.22281258034107462
0	14	8	0.20824406547261975
0	9	7	0.01713942925700574
0	2	3	0.028280058274059473
0	9	6	0.016068214928442882
0	4	7	0.3102236695518039
0	4	8	0.5955951666809495
0	4	9	0.06512983117662181
0	4	10	0.18853372182706313
0	4	11	0.26051932470648725
0	4	12	0.591310309366698
0	2	6	0.01999600079984003
0	4	13	0.5784557374239437
0	4	14	0.665866826634673
0	5	0	0.022495500899820036
0	5	1	0.05784557374239437
0	5	2	0.092552917987831
0	5	3	0.06855771702802296
0	5	4	0.593881223755249
0	5	5	0.9692347244836748
0	5	6	0.8903933499014482
0	5	7	0.3505013283057674
0	5	8	0.46962036164195725
0	5	9	0.08569714628502871
0	5	10	0.27165995372354096
0	5	11	0.2322392664324278
0	5	12	0.6667237980975234
0	5	13	0.4113463021681378
0	4	6	0.7052875139257863
0	5	14	0.5056131630816694
0	4	5	1.000085697146285
0	4	3	0.0591310309366698
0	2	10	0.1593966920901534
0	2	11	0.07884137458222641
0	2	12	0.030850972662610332
0	2	13	0.021753890980045747
0	2	14	0.014690939363147778
0	3	1	0.015191766841436907
0	3	2	0.02442368669123318
0	3	3	0.03256491558831091
0	3	4	0.02056731510840689
0	2	7	0.012854571942754306
0	3	5	0.019281857914131457
0	3	6	0.029381878726295555
0	3	7	0.012854571942754306
0	3	8	0.0167109435255806
0	3	9	0.01999600079984003
0	3	10	0.13711543405604593
0	3	11	0.035992801439712056
0	3	12	0.03427885851401148
0	3	13	0.07027165995372354
0	3	14	0.015425486331305166
0	4	0	0.022036409044721667
0	4	1	0.045419487531065214
0	4	2	0.09083897506213043
0	4	4	0.35221527123146795
0	0	11	0.0728425743422744
0	6	0	0.01767503642128717
0	6	2	0.059988002399520096
0	2	4	0.014461393435598593
0	7	14	0.2947981832204987
0	8	0	0.012854571942754306
0	8	1	0.03170794412546062
0	8	2	0.030300062436492293
0	8	3	0.038563715828262915
0	8	4	0.18939069328991343
0	8	5	0.42077298825949094
0	8	6	0.5947381952180992
0	8	7	0.1988173793812666
0	8	8	0.25880538178078666
0	8	9	0.03272072858155641
0	8	10	0.1131202330962379
0	8	11	0.08141228897077726
0	8	12	0.16968034964435683
0	8	13	0.2108149798611706
0	8	14	0.2819436112777444
0	9	0	0.012854571942754306
0	9	1	0.11997600479904019
0	9	2	0.026877741334849912
0	9	3	0.019281857914131457
0	9	4	0.012854571942754306
0	9	5	0.02056731510840689
0	7	13	0.21595680863827235
0	6	1	0.061701945325220664
0	7	12	0.3187933841803068
0	7	10	0.11654811894763903
0	6	3	0.053132230696717804
0	6	4	0.37706744365412626
0	6	5	0.8998200359928014
0	2	5	0.02570914388550861
0	6	6	1.6316736652669466
0	6	7	0.5630302510926386
0	6	8	0.7001456851486846
0	6	9	0.055091022611804166
0	6	10	0.16196760647870426
0	6	11	0.19367555060416486
0	6	12	0.38820807267118
0	6	13	0.38220927243122804
0	6	14	0.43791241751649673
0	7	0	0.01713942925700574
0	7	1	0.03427885851401148
0	7	2	0.038563715828262915
0	7	3	0.028922786871197186
0	7	4	0.3487873853800668
0	7	5	0.6804353415031279
0	7	6	0.8544005484617362
0	7	7	0.22109863741537406
0	7	8	0.34021767075156395
0	7	9	0.031065215528322903
0	7	11	0.10283657554203444
0	0	10	0.07884137458222641
0	2	8	0.012854571942754306
0	0	9	0.0334218870511612
0	0	1	0.02373151743277718
0	0	2	0.02669795711187433
0	0	3	0.02570914388550861
0	0	4	0.15853972062730312
0	0	5	0.2570914388550861
