T	Origin	Destination	Count
0	0	0	3.6166666666666663
0	1	1	2.45
0	2	0	2.0833333333333335
0	2	1	3.188888888888889
0	2	2	1.346153846153846
0	2	3	0.7000000000000001
0	3	0	1.4777777777777779
0	3	1	4.9
0	3	2	0.5833333333333333
0	3	3	1.5555555555555554
0	1	0	4.861111111111111
0	0	3	0.7777777777777777
0	1	3	0.7388888888888889
0	0	2	2.166666666666667
0	1	2	0.5833333333333333
0	0	1	3.1500000000000004
1	3	0	1.4777777777777779
1	3	3	1.5555555555555554
1	3	2	0.5833333333333333
1	3	1	4.9
1	2	3	0.7000000000000001
1	2	2	1.346153846153846
1	2	1	3.188888888888889
1	2	0	2.0833333333333335
1	1	3	0.7388888888888889
1	1	1	2.45
1	1	0	4.861111111111111
1	0	3	0.7777777777777777
1	0	2	2.166666666666667
1	0	1	3.1500000000000004
1	0	0	3.6166666666666663
1	1	2	0.5833333333333333
2	0	0	3.6166666666666663
2	0	2	2.166666666666667
2	0	3	0.7777777777777777
2	3	3	1.5555555555555554
2	3	2	0.5833333333333333
2	0	1	3.1500000000000004
2	3	1	4.9
2	3	0	1.4777777777777779
2	2	3	0.7000000000000001
2	2	2	1.346153846153846
2	2	1	3.188888888888889
2	2	0	2.0833333333333335
2	1	3	0.7388888888888889
2	1	2	0.5833333333333333
2	1	1	2.45
2	1	0	4.861111111111111
3	1	2	0.5833333333333333
3	1	3	0.7388888888888889
3	2	1	3.188888888888889
3	2	3	0.7000000000000001
3	2	2	1.346153846153846
3	3	0	1.4777777777777779
3	3	3	1.5555555555555554
3	1	1	2.45
3	3	2	0.5833333333333333
3	0	0	3.6166666666666663
3	0	3	0.7777777777777777
3	0	2	2.166666666666667
3	1	0	4.861111111111111
3	3	1	4.9
3	0	1	3.1500000000000004
3	2	0	2.0833333333333335
4	1	2	0.5833333333333333
4	3	2	0.5833333333333333
4	3	1	4.9
4	3	0	1.4777777777777779
4	2	3	0.7000000000000001
4	2	2	1.346153846153846
4	2	1	3.188888888888889
4	2	0	2.0833333333333335
4	1	3	0.7388888888888889
4	1	1	2.45
4	1	0	4.861111111111111
4	0	3	0.7777777777777777
4	0	2	2.166666666666667
4	0	1	3.1500000000000004
4	0	0	3.6166666666666663
4	3	3	1.5555555555555554
5	1	3	0.7388888888888889
5	2	1	3.188888888888889
5	2	0	2.0833333333333335
5	2	3	0.7000000000000001
5	3	0	1.4777777777777779
5	1	2	0.5833333333333333
5	3	1	4.9
5	2	2	1.346153846153846
5	1	0	4.861111111111111
5	0	3	0.7777777777777777
5	1	1	2.45
5	0	2	2.166666666666667
5	3	3	1.5555555555555554
5	0	1	3.1500000000000004
5	0	0	3.6166666666666663
5	3	2	0.5833333333333333
6	3	0	1.4777777777777779
6	1	2	0.5833333333333333
6	1	0	4.861111111111111
6	3	1	4.9
6	1	1	2.45
6	3	2	0.5833333333333333
6	2	0	2.0833333333333335
6	2	3	0.7000000000000001
6	1	3	0.7388888888888889
6	3	3	1.5555555555555554
6	0	3	0.7777777777777777
6	0	2	2.166666666666667
6	0	1	3.1500000000000004
6	0	0	3.6166666666666663
6	2	1	3.188888888888889
6	2	2	1.346153846153846
7	1	2	0.5833333333333333
7	1	0	4.861111111111111
7	3	0	1.4777777777777779
7	2	1	3.188888888888889
7	2	3	0.7000000000000001
7	0	1	3.1500000000000004
7	3	1	4.9
7	0	2	2.166666666666667
7	2	2	1.346153846153846
7	0	3	0.7777777777777777
7	0	0	3.6166666666666663
7	2	0	2.0833333333333335
7	3	2	0.5833333333333333
7	1	3	0.7388888888888889
7	3	3	1.5555555555555554
7	1	1	2.45
8	0	3	0.7777777777777777
8	1	2	0.5833333333333333
8	1	3	0.7388888888888889
8	0	0	3.6166666666666663
8	2	3	0.7000000000000001
8	0	2	2.166666666666667
8	3	0	1.4777777777777779
8	0	1	3.1500000000000004
8	2	0	2.0833333333333335
8	1	0	4.861111111111111
8	2	1	3.188888888888889
8	3	1	4.9
8	3	3	1.5555555555555554
8	3	2	0.5833333333333333
8	1	1	2.45
8	2	2	1.346153846153846
9	1	0	4.861111111111111
9	2	0	2.0833333333333335
9	1	2	0.5833333333333333
9	0	3	0.7777777777777777
9	2	1	3.188888888888889
9	1	1	2.45
9	3	2	0.5833333333333333
9	0	2	2.166666666666667
9	2	2	1.346153846153846
9	2	3	0.7000000000000001
9	0	1	3.1500000000000004
9	3	3	1.5555555555555554
9	0	0	3.6166666666666663
9	3	0	1.4777777777777779
9	3	1	4.9
9	1	3	0.7388888888888889
10	3	3	1.5555555555555554
10	3	2	0.5833333333333333
10	3	1	4.9
10	1	2	0.5833333333333333
10	2	2	1.346153846153846
10	0	0	3.6166666666666663
10	2	3	0.7000000000000001
10	0	1	3.1500000000000004
10	0	2	2.166666666666667
10	3	0	1.4777777777777779
10	2	1	3.188888888888889
10	1	3	0.7388888888888889
10	0	3	0.7777777777777777
10	1	1	2.45
10	2	0	2.0833333333333335
10	1	0	4.861111111111111
11	1	1	2.45
11	3	1	4.9
11	1	0	4.861111111111111
11	0	2	2.166666666666667
11	2	3	0.7000000000000001
11	3	3	1.5555555555555554
11	2	1	3.188888888888889
11	2	2	1.346153846153846
11	3	2	0.5833333333333333
11	1	2	0.5833333333333333
11	3	0	1.4777777777777779
11	1	3	0.7388888888888889
11	0	3	0.7777777777777777
11	0	0	3.6166666666666663
11	2	0	2.0833333333333335
11	0	1	3.1500000000000004
12	0	2	1.425925925925926
12	0	0	3.6944444444444446
12	2	1	3.1111111111111107
12	3	1	4.0055555555555555
12	0	3	0.5833333333333333
12	3	2	0.9722222222222223
12	2	2	1.2499999999999998
12	1	0	5.016666666666667
12	0	1	3.2499999999999996
12	3	3	1.75
12	1	2	0.9722222222222223
12	3	0	1.9090909090909094
12	2	3	0.65625
12	1	3	0.712962962962963
12	2	0	2.0833333333333335
12	1	1	2.25
13	1	2	0.9722222222222223
13	0	2	1.425925925925926
13	2	2	1.2499999999999998
13	1	1	2.25
13	1	3	0.712962962962963
13	2	0	2.0833333333333335
13	2	1	3.1111111111111107
13	3	2	0.9722222222222223
13	1	0	5.016666666666667
13	0	3	0.5833333333333333
13	2	3	0.65625
13	3	1	4.0055555555555555
13	0	1	3.2499999999999996
13	3	3	1.75
13	0	0	3.6944444444444446
13	3	0	1.9090909090909094
14	1	1	2.25
14	2	0	2.0833333333333335
14	2	2	1.2499999999999998
14	1	0	5.016666666666667
14	3	3	1.75
14	0	0	3.6944444444444446
14	2	1	3.1111111111111107
14	0	3	0.5833333333333333
14	1	2	0.9722222222222223
14	0	1	3.2499999999999996
14	3	2	0.9722222222222223
14	2	3	0.65625
14	0	2	1.425925925925926
14	3	1	4.0055555555555555
14	1	3	0.712962962962963
14	3	0	1.9090909090909094
15	3	0	1.9090909090909094
15	1	2	0.9722222222222223
15	2	3	0.65625
15	3	1	4.0055555555555555
15	1	1	2.25
15	3	2	0.9722222222222223
15	2	2	1.2499999999999998
15	2	0	2.0833333333333335
15	1	3	0.712962962962963
15	1	0	5.016666666666667
15	2	1	3.1111111111111107
15	3	3	1.75
15	0	2	1.425925925925926
15	0	3	0.5833333333333333
15	0	1	3.2499999999999996
15	0	0	3.6944444444444446
16	3	2	0.9722222222222223
16	0	1	3.2499999999999996
16	2	0	2.0833333333333335
16	0	3	0.5833333333333333
16	0	2	1.425925925925926
16	2	3	0.65625
16	3	1	4.0055555555555555
16	2	2	1.2499999999999998
16	3	0	1.9090909090909094
16	1	3	0.712962962962963
16	1	1	2.25
16	2	1	3.1111111111111107
16	1	2	0.9722222222222223
16	0	0	3.6944444444444446
16	3	3	1.75
16	1	0	5.016666666666667
17	2	1	3.1111111111111107
17	0	0	3.6944444444444446
17	0	1	3.2499999999999996
17	2	0	2.0833333333333335
17	1	3	0.712962962962963
17	1	0	5.016666666666667
17	2	2	1.2499999999999998
17	3	2	0.9722222222222223
17	3	1	4.0055555555555555
17	1	1	2.25
17	3	0	1.9090909090909094
17	0	3	0.5833333333333333
17	3	3	1.75
17	2	3	0.65625
17	0	2	1.425925925925926
17	1	2	0.9722222222222223
18	3	2	0.9722222222222223
18	2	2	1.2499999999999998
18	1	3	0.712962962962963
18	3	1	4.0055555555555555
18	3	0	1.9090909090909094
18	2	3	0.65625
18	1	2	0.9722222222222223
18	2	1	3.1111111111111107
18	2	0	2.0833333333333335
18	3	3	1.75
18	1	0	5.016666666666667
18	0	3	0.5833333333333333
18	0	2	1.425925925925926
18	1	1	2.25
18	0	1	3.2499999999999996
18	0	0	3.6944444444444446
19	2	2	1.2499999999999998
