T	Origin	Destination	Count
0	0	0	4.294950738916258
0	1	2	14.609195402298855
0	1	3	3.2797805642633233
0	2	0	1.3362068965517244
0	2	1	2.0650470219435744
0	0	3	2.672413793103449
0	2	2	5.65318302387268
0	2	3	2.672413793103449
0	3	0	1.3362068965517244
0	3	1	1.3362068965517244
0	3	2	1.3362068965517244
0	3	3	1.6702586206896555
0	0	2	6.502873563218393
0	1	1	2.895114942528736
0	0	1	3.474137931034484
0	1	0	1.3362068965517244
1	2	2	5.65318302387268
1	3	3	1.6702586206896555
1	3	2	1.3362068965517244
1	3	1	1.3362068965517244
1	3	0	1.3362068965517244
1	2	3	2.672413793103449
1	2	1	2.0650470219435744
1	1	3	3.2797805642633233
1	2	0	1.3362068965517244
1	1	1	2.895114942528736
1	1	0	1.3362068965517244
1	0	3	2.672413793103449
1	0	2	6.502873563218393
1	0	1	3.474137931034484
1	0	0	4.294950738916258
1	1	2	14.609195402298855
2	1	0	1.3362068965517244
2	1	1	2.895114942528736
2	0	3	2.672413793103449
2	0	1	3.474137931034484
2	0	0	4.294950738916258
2	1	2	14.609195402298855
2	0	2	6.502873563218393
2	1	3	3.2797805642633233
2	2	1	2.0650470219435744
2	2	2	5.65318302387268
2	2	3	2.672413793103449
2	3	0	1.3362068965517244
2	3	1	1.3362068965517244
2	3	2	1.3362068965517244
2	3	3	1.6702586206896555
2	2	0	1.3362068965517244
3	2	0	1.3362068965517244
3	3	2	1.3362068965517244
3	3	1	1.3362068965517244
3	3	0	1.3362068965517244
3	2	3	2.672413793103449
3	2	2	5.65318302387268
3	2	1	2.0650470219435744
3	1	3	3.2797805642633233
3	3	3	1.6702586206896555
3	1	1	2.895114942528736
3	1	0	1.3362068965517244
3	0	3	2.672413793103449
3	0	2	6.502873563218393
3	0	1	3.474137931034484
3	0	0	4.294950738916258
3	1	2	14.609195402298855
4	3	2	1.3362068965517244
4	3	1	1.3362068965517244
4	3	0	1.3362068965517244
4	2	3	2.672413793103449
4	2	2	5.65318302387268
4	2	1	2.0650470219435744
4	1	1	2.895114942528736
4	1	3	3.2797805642633233
4	1	2	14.609195402298855
4	1	0	1.3362068965517244
4	0	0	4.294950738916258
4	0	3	2.672413793103449
4	0	1	3.474137931034484
4	2	0	1.3362068965517244
4	0	2	6.502873563218393
4	3	3	1.6702586206896555
5	1	2	14.609195402298855
5	0	1	3.474137931034484
5	2	1	2.0650470219435744
5	2	0	1.3362068965517244
5	1	3	3.2797805642633233
5	2	3	2.672413793103449
5	2	2	5.65318302387268
5	0	2	6.502873563218393
5	3	2	1.3362068965517244
5	0	3	2.672413793103449
5	3	1	1.3362068965517244
5	1	0	1.3362068965517244
5	0	0	4.294950738916258
5	3	3	1.6702586206896555
5	3	0	1.3362068965517244
5	1	1	2.895114942528736
6	2	1	2.0650470219435744
6	1	3	3.2797805642633233
6	3	0	1.3362068965517244
6	2	2	5.65318302387268
6	3	2	1.3362068965517244
