T	Origin	Destination	Count
0	0	0	1.3749429731777292
0	1	1	0.9314129818300746
0	2	0	0.7920178416922403
0	2	1	1.212315309683589
0	2	2	0.5117653746319091
0	2	3	0.2661179948085927
0	3	0	0.5618046557070291
0	3	1	1.8628259636601492
0	3	2	0.22176499567382726
0	3	3	0.5913733217968726
0	1	0	1.8480416306152274
0	0	3	0.2956866608984363
0	1	3	0.28090232785351454
0	0	2	0.8236985553599299
0	1	2	0.22176499567382726
0	0	1	1.1975309766386673
1	3	2	0.22176499567382726
1	3	1	1.8628259636601492
1	3	0	0.5618046557070291
1	2	2	0.5117653746319091
1	2	1	1.212315309683589
1	2	0	0.7920178416922403
1	3	3	0.5913733217968726
1	2	3	0.2661179948085927
1	1	1	0.9314129818300746
1	1	0	1.8480416306152274
1	0	3	0.2956866608984363
1	0	2	0.8236985553599299
1	0	1	1.1975309766386673
1	0	0	1.3749429731777292
1	1	2	0.22176499567382726
1	1	3	0.28090232785351454
2	3	3	0.5913733217968726
2	0	2	0.8236985553599299
2	3	2	0.22176499567382726
2	3	1	1.8628259636601492
2	3	0	0.5618046557070291
2	0	0	1.3749429731777292
2	2	2	0.5117653746319091
2	2	1	1.212315309683589
2	2	0	0.7920178416922403
2	1	3	0.28090232785351454
2	2	3	0.2661179948085927
2	1	2	0.22176499567382726
2	0	3	0.2956866608984363
2	1	0	1.8480416306152274
2	1	1	0.9314129818300746
2	0	1	1.1975309766386673
3	0	2	0.8236985553599299
3	0	1	1.1975309766386673
3	3	2	0.22176499567382726
3	3	3	0.5913733217968726
3	3	1	1.8628259636601492
3	1	0	1.8480416306152274
3	1	1	0.9314129818300746
3	1	2	0.22176499567382726
3	1	3	0.28090232785351454
3	2	0	0.7920178416922403
3	2	1	1.212315309683589
3	2	2	0.5117653746319091
3	2	3	0.2661179948085927
3	0	0	1.3749429731777292
3	0	3	0.2956866608984363
3	3	0	0.5618046557070291
4	3	1	1.5227863036269471
4	2	0	0.7920178416922403
4	2	1	1.1827466435937453
4	1	3	0.2710461058235667
4	1	1	0.8553792690276195
4	0	0	1.4045116392675725
4	0	3	0.22176499567382726
4	2	2	0.4752107050153441
4	1	0	1.9071789627949145
4	2	3	0.24948562013305567
4	0	2	0.5420922116471334
4	3	3	0.6652949870214818
4	0	1	1.2355478330398948
4	3	2	0.36960832612304545
4	3	0	0.7257763494779802
4	1	2	0.36960832612304545
5	1	2	0.36960832612304545
5	3	0	0.7257763494779802
5	0	0	1.4045116392675725
5	3	1	1.5227863036269471
5	2	3	0.24948562013305567
5	3	2	0.36960832612304545
5	0	1	1.2355478330398948
5	1	3	0.2710461058235667
5	3	3	0.6652949870214818
5	2	2	0.4752107050153441
5	1	1	0.8553792690276195
5	1	0	1.9071789627949145
5	0	3	0.22176499567382726
5	2	0	0.7920178416922403
5	0	2	0.5420922116471334
5	2	1	1.1827466435937453
6	1	3	0.2710461058235667
6	0	3	0.22176499567382726
6	3	3	0.6652949870214818
6	3	0	0.7257763494779802
6	0	2	0.5420922116471334
6	2	1	1.1827466435937453
6	2	0	0.7920178416922403
6	3	2	0.36960832612304545
6	0	1	1.2355478330398948
6	3	1	1.5227863036269471
6	0	0	1.4045116392675725
6	2	2	0.4752107050153441
6	1	0	1.9071789627949145
6	1	2	0.36960832612304545
6	1	1	0.8553792690276195
6	2	3	0.24948562013305567
7	0	3	0.22176499567382726
7	2	0	0.7920178416922403
7	2	2	0.4752107050153441
7	3	3	0.6652949870214818
7	1	2	0.36960832612304545
7	0	0	1.4045116392675725
7	1	1	0.8553792690276195
7	0	2	0.5420922116471334
7	3	2	0.36960832612304545
7	2	1	1.1827466435937453
7	1	0	1.9071789627949145
7	1	3	0.2710461058235667
7	2	3	0.24948562013305567
7	0	1	1.2355478330398948
7	3	1	1.5227863036269471
7	3	0	0.7257763494779802
8	2	0	0.7444967711907058
8	3	0	0.3484878503445857
8	3	2	0.3326474935107409
8	3	1	0.8236985553599299
8	0	2	0.4752107050153441
8	1	1	0.7603371280245506
8	1	2	0.4250495750415023
8	1	3	0.2956866608984363
8	1	0	2.1437282915136633
8	0	3	0.22176499567382726
8	2	2	0.5860932028522577
8	2	3	0.22176499567382726
8	0	1	1.2418839757734326
8	0	0	1.5819236358066346
8	3	3	0.7096479861562472
8	2	1	0.49897124026611134
9	3	0	0.3484878503445857
9	0	3	0.22176499567382726
9	2	2	0.5860932028522577
9	2	0	0.7444967711907058
9	0	1	1.2418839757734326
9	3	1	0.8236985553599299
9	1	0	2.1437282915136633
9	2	1	0.49897124026611134
9	0	0	1.5819236358066346
9	2	3	0.22176499567382726
9	0	2	0.4752107050153441
9	1	3	0.2956866608984363
9	3	2	0.3326474935107409
9	3	3	0.7096479861562472
9	1	1	0.7603371280245506
9	1	2	0.4250495750415023
10	2	0	0.7444967711907058
10	2	1	0.49897124026611134
10	1	3	0.2956866608984363
10	2	2	0.5860932028522577
10	1	2	0.4250495750415023
10	1	1	0.7603371280245506
10	2	3	0.22176499567382726
10	1	0	2.1437282915136633
10	0	3	0.22176499567382726
10	3	3	0.7096479861562472
10	3	0	0.3484878503445857
10	3	2	0.3326474935107409
10	0	2	0.4752107050153441
10	3	1	0.8236985553599299
10	0	0	1.5819236358066346
10	0	1	1.2418839757734326
11	3	0	0.3484878503445857
11	2	1	0.49897124026611134
11	2	0	0.7444967711907058
11	1	3	0.2956866608984363
11	1	1	0.7603371280245506
11	3	2	0.3326474935107409
11	2	2	0.5860932028522577
11	1	2	0.4250495750415023
11	0	3	0.22176499567382726
11	0	1	1.2418839757734326
11	1	0	2.1437282915136633
11	3	1	0.8236985553599299
11	2	3	0.22176499567382726
11	0	2	0.4752107050153441
11	3	3	0.7096479861562472
11	0	0	1.5819236358066346
12	2	1	0.4752107050153441
12	0	3	0.22176499567382726
12	1	3	0.2956866608984363
12	2	0	0.6948636531113255
12	0	2	0.5117653746319091
12	1	2	0.42647114552659093
12	3	1	0.7505892161268
12	1	1	0.9821021236983779
12	3	2	0.3484878503445857
12	3	0	0.5420922116471334
12	3	3	0.6141184495582909
12	0	1	2.0402379601992107
12	0	0	2.3211402880527254
12	2	2	0.9905503140097618
12	1	0	2.262002955873038
12	2	3	0.2956866608984363
