T	Origin	Destination	Count
0	0	0	0.012228611596304227
0	5	7	0.037790938947986095
0	1	6	0.02333400257191088
0	8	9	0.04945794023394154
0	1	7	0.022319480720958226
0	6	8	0.051233353473108666
0	1	8	0.05275513624953764
0	5	6	0.020290437019052934
0	8	8	0.12554707905539003
0	1	9	0.04260991774001116
0	2	0	0.006521926184695586
0	5	5	0.07659639974692484
0	8	7	0.02333400257191088
0	2	1	0.005072609254763234
0	6	9	0.018768654242623965
0	2	2	0.10424212018538445
0	5	4	0.05884226735525351
0	4	5	0.10069129370705018
0	1	5	0.04159539588905852
0	9	0	0.005706685411608638
0	1	4	0.023587633034649034
0	1	3	0.07127016002942343
0	9	8	0.06315398522180227
0	0	5	0.040073613112629546
0	9	4	0.022319480720958226
0	6	5	0.01344241452512257
0	0	6	0.029167503214888597
0	9	9	0.05275513624953764
0	0	7	0.021812219795481907
0	9	3	0.09003881427204741
0	2	3	0.29598675001543473
0	0	8	0.04971157069667969
0	0	9	0.04337080912822565
0	9	2	0.05047246208489418
0	1	0	0.00602372349003134
0	5	9	0.0834444222408552
0	1	1	0.008242990038990254
0	1	2	0.06924111632751814
0	6	7	0.02663119858750698
0	5	8	0.06239309383358778
0	6	6	0.03525463432060448
0	0	4	0.027138459512983302
0	2	4	0.09181422751121453
0	2	5	0.1762731716030224
0	3	6	0.07710366067240115
0	3	7	0.14406210283527585
0	4	8	0.06391487661001675
0	7	8	0.03398648200691367
0	3	8	0.1217426221143176
0	3	9	0.1496419730155154
0	7	7	0.032211068767746535
0	7	3	0.09003881427204741
0	4	7	0.06569028984918387
0	4	0	0.005072609254763234
0	7	6	0.02815298136393595
0	4	2	0.1032275983344318
0	4	6	0.04159539588905852
0	4	3	0.20138258741410037
0	7	5	0.023841263497387195
0	4	4	0.06543665938644572
0	7	4	0.020036806556314773
0	7	9	0.03981998264989139
0	7	2	0.04768252699477439
0	4	9	0.08724887918192763
0	3	5	0.1389894935805126
0	5	3	0.1245325572044374
0	2	6	0.0867416182564513
0	7	0	0.003804456941072425
0	8	4	0.019022284705362127
0	2	7	0.11388007776943461
0	5	2	0.05605233226513374
0	2	8	0.17120056234825914
0	8	3	0.04286354820274933
0	8	5	0.02637756812476882
0	2	9	0.19707086954755162
0	8	2	0.04413170051644014
0	3	1	0.0045653483292869106
0	7	1	0.003804456941072425
0	3	2	0.17576591067754607
0	5	0	0.003804456941072425
0	3	3	0.28685605335686093
0	8	0	0.003804456941072425
0	3	4	0.10373485925990814
0	3	0	0.006657799646876745
0	6	2	0.021468007024622975
0	8	6	0.04539985283013095
0	9	7	0.039312721724415065
0	9	5	0.061632202445373284
0	0	2	0.04692163560655992
0	6	3	0.032211068767746535
0	9	6	0.02257311118369639
0	0	1	0.010029931935554575
0	6	4	0.015471458227027862
0	0	3	0.07608913882144851
1	2	8	0.17120056234825914
1	4	6	0.04159539588905852
1	7	4	0.020036806556314773
1	9	2	0.05047246208489418
1	7	2	0.04768252699477439
1	6	7	0.02663119858750698
1	0	3	0.07608913882144851
1	5	8	0.06239309383358778
1	3	4	0.10373485925990814
1	3	6	0.07710366067240115
1	6	8	0.051233353473108666
1	5	9	0.0834444222408552
