T	Origin	Destination	Count
0	0	0	0.27452974072191155
0	1	1	0.18505338078291814
0	1	2	0.9338078291814947
0	1	3	0.20964089291491428
0	2	0	0.08540925266903915
0	2	1	0.13199611776124232
0	2	2	0.3613468382151656
0	2	3	0.1708185053380783
0	3	0	0.08540925266903915
0	3	1	0.08540925266903915
0	3	2	0.08540925266903915
0	3	3	0.10676156583629894
0	0	2	0.4156583629893238
0	1	0	0.08540925266903915
0	0	1	0.2220640569395018
0	0	3	0.1708185053380783
1	2	1	0.13199611776124232
1	3	1	0.08540925266903915
1	3	0	0.08540925266903915
1	2	3	0.1708185053380783
1	2	2	0.3613468382151656
1	2	0	0.08540925266903915
1	3	2	0.08540925266903915
1	1	3	0.20964089291491428
1	1	1	0.18505338078291814
1	1	0	0.08540925266903915
1	0	3	0.1708185053380783
1	0	2	0.4156583629893238
1	0	1	0.2220640569395018
1	0	0	0.27452974072191155
1	1	2	0.9338078291814947
1	3	3	0.10676156583629894
2	3	3	0.10676156583629894
2	3	2	0.08540925266903915
2	0	1	0.2220640569395018
2	3	1	0.08540925266903915
2	0	0	0.27452974072191155
2	3	0	0.08540925266903915
2	2	3	0.1708185053380783
2	2	2	0.3613468382151656
2	2	1	0.13199611776124232
2	2	0	0.08540925266903915
2	1	3	0.20964089291491428
2	1	2	0.9338078291814947
2	1	1	0.18505338078291814
2	1	0	0.08540925266903915
2	0	3	0.1708185053380783
2	0	2	0.4156583629893238
3	3	0	0.08540925266903915
3	2	1	0.13199611776124232
3	2	3	0.1708185053380783
3	2	2	0.3613468382151656
3	3	1	0.08540925266903915
3	2	0	0.08540925266903915
3	0	1	0.2220640569395018
3	1	2	0.9338078291814947
3	1	1	0.18505338078291814
3	1	0	0.08540925266903915
3	0	3	0.1708185053380783
3	3	3	0.10676156583629894
3	0	0	0.27452974072191155
3	1	3	0.20964089291491428
3	0	2	0.4156583629893238
3	3	2	0.08540925266903915
4	0	1	0.16132858837485173
4	2	1	0.12811387900355872
4	2	3	0.13421453990849008
4	3	0	0.08540925266903915
4	2	0	0.08540925266903915
4	1	2	0.6222674123029995
4	3	3	0.12811387900355872
4	1	1	0.14946619217081852
4	0	2	0.18634746036881267
4	1	3	0.18790035587188614
4	2	2	0.3022173555981385
4	0	0	0.2806304016268429
4	0	3	0.09608540925266904
5	1	1	0.14946619217081852
5	2	1	0.12811387900355872
5	2	2	0.3022173555981385
5	2	3	0.13421453990849008
5	2	0	0.08540925266903915
5	3	0	0.08540925266903915
5	1	3	0.18790035587188614
5	1	2	0.6222674123029995
5	0	0	0.2806304016268429
5	3	3	0.12811387900355872
5	0	1	0.16132858837485173
5	0	3	0.09608540925266904
5	0	2	0.18634746036881267
6	1	3	0.18790035587188614
6	0	1	0.16132858837485173
6	0	2	0.18634746036881267
6	3	3	0.12811387900355872
6	0	3	0.09608540925266904
6	2	3	0.13421453990849008
6	3	0	0.08540925266903915
6	1	1	0.14946619217081852
6	0	0	0.2806304016268429
6	2	0	0.08540925266903915
6	1	2	0.6222674123029995
6	2	2	0.3022173555981385
6	2	1	0.12811387900355872
7	0	2	0.18634746036881267
