T	Origin	Destination	Count
0	0	0	0.9166286487851528
0	1	1	0.6209419878867164
0	2	0	0.5280118944614935
0	2	1	0.808210206455726
0	2	2	0.3411769164212727
0	2	3	0.1774119965390618
0	3	0	0.3745364371380194
0	3	1	1.2418839757734328
0	3	2	0.14784333044921819
0	3	3	0.3942488811979151
0	1	0	1.232027753743485
0	0	3	0.19712444059895756
0	1	3	0.1872682185690097
0	0	2	0.5491323702399533
0	1	2	0.14784333044921819
0	0	1	0.7983539844257782
1	3	2	0.14784333044921819
1	3	1	1.2418839757734328
1	3	0	0.3745364371380194
1	2	2	0.3411769164212727
1	2	1	0.808210206455726
1	2	0	0.5280118944614935
1	3	3	0.3942488811979151
1	2	3	0.1774119965390618
1	1	1	0.6209419878867164
1	1	0	1.232027753743485
1	0	3	0.19712444059895756
1	0	2	0.5491323702399533
1	0	1	0.7983539844257782
1	0	0	0.9166286487851528
1	1	2	0.14784333044921819
1	1	3	0.1872682185690097
2	3	3	0.3942488811979151
2	0	2	0.5491323702399533
2	3	2	0.14784333044921819
2	3	1	1.2418839757734328
2	3	0	0.3745364371380194
2	0	0	0.9166286487851528
2	2	2	0.3411769164212727
2	2	1	0.808210206455726
2	2	0	0.5280118944614935
2	1	3	0.1872682185690097
2	2	3	0.1774119965390618
2	1	2	0.14784333044921819
2	0	3	0.19712444059895756
2	1	0	1.232027753743485
2	1	1	0.6209419878867164
2	0	1	0.7983539844257782
3	0	2	0.5491323702399533
3	0	1	0.7983539844257782
3	3	2	0.14784333044921819
3	3	3	0.3942488811979151
3	3	1	1.2418839757734328
3	1	0	1.232027753743485
3	1	1	0.6209419878867164
3	1	2	0.14784333044921819
3	1	3	0.1872682185690097
3	2	0	0.5280118944614935
3	2	1	0.808210206455726
3	2	2	0.3411769164212727
3	2	3	0.1774119965390618
3	0	0	0.9166286487851528
3	0	3	0.19712444059895756
3	3	0	0.3745364371380194
4	3	1	1.0151908690846314
4	2	0	0.5280118944614935
4	2	1	0.7884977623958302
4	1	3	0.1806974038823778
4	1	1	0.5702528460184131
4	0	0	0.9363410928450485
4	0	3	0.14784333044921819
4	2	2	0.3168071366768961
4	1	0	1.2714526418632763
4	2	3	0.16632374675537046
4	0	2	0.3613948077647556
4	3	3	0.4435299913476546
4	0	1	0.8236985553599299
4	3	2	0.246405550748697
4	3	0	0.4838508996519868
4	1	2	0.246405550748697
5	1	2	0.246405550748697
5	3	0	0.4838508996519868
5	0	0	0.9363410928450485
5	3	1	1.0151908690846314
5	2	3	0.16632374675537046
5	3	2	0.246405550748697
5	0	1	0.8236985553599299
5	1	3	0.1806974038823778
5	3	3	0.4435299913476546
5	2	2	0.3168071366768961
5	1	1	0.5702528460184131
5	1	0	1.2714526418632763
5	0	3	0.14784333044921819
5	2	0	0.5280118944614935
5	0	2	0.3613948077647556
5	2	1	0.7884977623958302
6	1	3	0.1806974038823778
6	0	3	0.14784333044921819
6	3	3	0.4435299913476546
6	3	0	0.4838508996519868
6	0	2	0.3613948077647556
6	2	1	0.7884977623958302
6	2	0	0.5280118944614935
6	3	2	0.246405550748697
6	0	1	0.8236985553599299
6	3	1	1.0151908690846314
6	0	0	0.9363410928450485
6	2	2	0.3168071366768961
6	1	0	1.2714526418632763
6	1	2	0.246405550748697
6	1	1	0.5702528460184131
6	2	3	0.16632374675537046
7	0	3	0.14784333044921819
7	2	0	0.5280118944614935
7	2	2	0.3168071366768961
7	3	3	0.4435299913476546
7	1	2	0.246405550748697
7	0	0	0.9363410928450485
7	1	1	0.5702528460184131
7	0	2	0.3613948077647556
7	3	2	0.246405550748697
7	2	1	0.7884977623958302
7	1	0	1.2714526418632763
7	1	3	0.1806974038823778
7	2	3	0.16632374675537046
7	0	1	0.8236985553599299
7	3	1	1.0151908690846314
