T	Origin	Destination	Count
0	0	0	1.0377358490566038
0	8	8	0.8931832014607426
0	8	7	1.433353621424224
0	8	6	0.6405964698721851
0	8	5	1.0909920876445527
0	1	8	0.06390748630553865
0	8	4	0.6603773584905661
0	8	3	0.6116859403530128
0	8	2	0.23737066342057214
0	8	1	0.3895313451004261
0	8	9	1.9704808277541084
0	8	0	0.1475958612294583
0	7	8	1.02099817407182
0	7	7	1.720937309799148
0	7	6	1.0544735240413878
0	7	5	1.182288496652465
0	7	4	0.8520998174071821
0	7	3	1.1838101034692636
0	7	2	0.41235544735240415
0	7	1	0.6466828971393792
0	7	0	0.2480219111381619
0	7	9	1.5809494826536823
0	6	9	1.252282410225198
0	9	0	0.2008520998174072
0	9	2	0.3438831405964699
0	0	6	0.038040170419963486
0	0	7	0.052169376575949916
0	0	8	0.05187295966358657
0	0	9	0.042136804157498015
0	1	0	0.7471089470480828
0	2	2	0.27084601339014003
0	1	1	2.3326232501521607
0	1	2	0.3834449178332319
0	1	3	0.16433353621424227
0	9	1	0.39409616555082166
0	1	4	0.4686548995739502
0	1	6	0.06695069993913573
0	1	7	0.14150943396226418
0	9	9	2.897139379184419
0	9	8	1.6463785757760196
0	9	7	1.5976871576384664
0	9	6	0.6695069993913573
0	9	5	1.1685940353012783
0	9	4	0.772976262933658
0	9	3	0.6892878880097383
0	1	5	0.0928180158247109
0	6	8	1.1031649421789411
0	6	7	1.7757151552038954
0	6	6	0.6253804017041996
0	4	1	0.6299452221545954
0	4	0	0.12172854534388314
0	3	9	0.35453438831405965
0	2	0	0.24650030432136338
0	3	8	0.2571515520389532
0	3	7	0.6801582471089471
0	3	6	0.36670724284844797
0	3	5	0.4169202678027998
0	3	4	0.44583079732197206
0	4	2	0.3164942178940962
0	3	3	0.49147900182592824
0	3	1	0.4488740109555691
0	3	0	0.3225806451612903
0	2	9	0.07900650779530878
0	2	8	0.061951134683940534
0	2	7	0.11564211807668899
0	2	6	0.0852099817407182
0	2	5	0.09890444309190505
0	2	4	0.3012781497261108
0	2	3	0.20693852708460134
0	3	2	0.30279975654290936
0	4	3	0.3636640292148509
0	4	4	1.0757760194765673
0	4	5	0.3910529519172246
0	6	5	1.6068167985392576
0	6	4	1.1320754716981134
0	6	3	1.0499087035909922
0	6	2	0.46256847230675596
0	1	9	0.0928180158247109
0	6	1	0.4960438222763238
0	6	0	0.19628727936701157
0	5	9	0.6786366402921485
0	5	8	0.49147900182592824
0	5	7	0.7592818015824712
0	5	6	0.43061472915398663
0	5	5	0.6892878880097383
0	5	4	0.5416920267802801
0	5	3	0.4367011564211808
0	5	2	0.1628119293974437
0	5	1	0.21758977480219113
0	5	0	0.10194765672550214
0	4	9	0.2982349360925137
0	4	8	0.19020085209981744
0	4	7	0.2754108338405356
0	4	6	0.27693244065733413
0	0	5	0.03112377579815194
0	0	4	0.07303712720632989
0	2	1	0.4610468654899574
0	0	1	0.5325623858794888
0	0	2	0.10433875315189983
