T	Origin	Destination	Count
0	0	0	4.39615736505032
0	1	1	2.97804208600183
0	2	0	2.53234871258659
0	2	1	3.87618176273254
0	2	2	1.6362868604405656
0	2	3	0.8508691674290941
0	3	0	1.796279353461421
0	3	1	5.95608417200366
0	3	2	0.7090576395242452
0	3	3	1.8908203720646537
0	1	0	5.908813662702044
0	0	3	0.9454101860323268
0	1	3	0.8981396767307105
0	0	2	2.6336426610900534
0	1	2	0.7090576395242452
0	0	1	3.828911253430924
1	3	2	0.7090576395242452
1	3	1	5.95608417200366
1	3	0	1.796279353461421
1	2	2	1.6362868604405656
1	2	1	3.87618176273254
1	2	0	2.53234871258659
1	3	3	1.8908203720646537
1	2	3	0.8508691674290941
1	1	1	2.97804208600183
1	1	0	5.908813662702044
1	0	3	0.9454101860323268
1	0	2	2.6336426610900534
1	0	1	3.828911253430924
1	0	0	4.39615736505032
1	1	2	0.7090576395242452
1	1	3	0.8981396767307105
2	3	3	1.8908203720646537
2	0	2	2.6336426610900534
2	3	2	0.7090576395242452
2	3	1	5.95608417200366
2	3	0	1.796279353461421
2	0	0	4.39615736505032
2	2	2	1.6362868604405656
2	2	1	3.87618176273254
2	2	0	2.53234871258659
2	1	3	0.8981396767307105
2	2	3	0.8508691674290941
2	1	2	0.7090576395242452
2	0	3	0.9454101860323268
2	1	0	5.908813662702044
2	1	1	2.97804208600183
2	0	1	3.828911253430924
3	0	2	2.6336426610900534
3	0	1	3.828911253430924
3	3	2	0.7090576395242452
3	3	3	1.8908203720646537
3	3	1	5.95608417200366
3	1	0	5.908813662702044
3	1	1	2.97804208600183
3	1	2	0.7090576395242452
3	1	3	0.8981396767307105
3	2	0	2.53234871258659
3	2	1	3.87618176273254
3	2	2	1.6362868604405656
3	2	3	0.8508691674290941
3	0	0	4.39615736505032
3	0	3	0.9454101860323268
3	3	0	1.796279353461421
4	3	1	4.868862458066483
4	2	0	2.53234871258659
4	2	1	3.7816407441293074
4	1	3	0.8666260038629664
4	1	1	2.7349366095935173
4	0	0	4.490698383653553
4	0	3	0.7090576395242452
4	2	2	1.519409227551954
4	1	0	6.097895699908508
4	2	3	0.7976898444647758
