T	Origin	Destination	Count
0	0	0	0.01040915410552441
0	3	0	0.004048004374370604
0	3	2	0.4130043929691182
0	3	3	0.25669745072675454
0	3	4	0.14076260544478048
0	0	4	0.04339460689325288
0	5	5	0.2476299209281644
0	4	0	0.003238403499496483
0	4	1	0.003238403499496483
0	4	2	0.16170428140819104
0	4	3	0.06196145362369938
0	4	4	0.10406069911715365
0	4	5	0.12241165228096705
0	0	2	0.10470837981705296
0	5	0	0.0037781374160792305
0	5	2	0.1936565292698897
0	5	3	0.11010571898288044
0	5	4	0.11118518681604593
0	0	3	0.05721179515777121
0	1	0	0.005127472207536098
0	0	1	0.008537609225945273
0	2	5	0.5444835750486754
0	3	5	0.25281136652735875
0	2	4	0.3590310013108434
0	2	3	0.4348096431990612
0	0	5	0.07923293895434728
0	1	3	0.05548464662470641
0	2	2	0.7344699136858024
0	1	1	0.007016540915575713
0	2	1	0.004048004374370604
0	1	5	0.08117598105404518
0	1	4	0.0388608419939578
0	2	0	0.006476806998992966
0	1	2	0.11960503591473677
1	4	0	0.003238403499496483
1	1	4	0.0388608419939578
1	5	3	0.11010571898288044
1	1	3	0.05548464662470641
1	1	2	0.11960503591473677
1	1	0	0.005127472207536098
1	5	4	0.11118518681604593
1	0	5	0.07923293895434728
1	0	4	0.04339460689325288
1	0	3	0.05721179515777121
1	5	5	0.2476299209281644
1	0	2	0.10470837981705296
1	0	1	0.008537609225945273
1	1	1	0.007016540915575713
1	1	5	0.08117598105404518
1	2	0	0.006476806998992966
1	2	1	0.004048004374370604
1	4	1	0.003238403499496483
1	3	5	0.25281136652735875
1	4	2	0.16170428140819104
1	3	4	0.14076260544478048
1	3	3	0.25669745072675454
1	4	3	0.06196145362369938
1	3	2	0.4130043929691182
1	5	2	0.1936565292698897
1	4	4	0.10406069911715365
1	2	5	0.5444835750486754
1	4	5	0.12241165228096705
1	2	4	0.3590310013108434
1	2	3	0.4348096431990612
1	2	2	0.7344699136858024
1	5	0	0.0037781374160792305
1	3	0	0.004048004374370604
1	0	0	0.01040915410552441
2	5	5	0.2476299209281644
2	5	4	0.11118518681604593
2	5	0	0.0037781374160792305
2	5	2	0.1936565292698897
2	1	2	0.11960503591473677
2	1	4	0.0388608419939578
2	1	5	0.08117598105404518
2	1	1	0.007016540915575713
2	1	0	0.005127472207536098
2	2	0	0.006476806998992966
2	5	3	0.11010571898288044
2	2	1	0.004048004374370604
2	0	5	0.07923293895434728
2	2	2	0.7344699136858024
2	2	3	0.4348096431990612
2	2	4	0.3590310013108434
2	0	4	0.04339460689325288
2	2	5	0.5444835750486754
2	3	0	0.004048004374370604
2	0	3	0.05721179515777121
2	1	3	0.05548464662470641
2	0	2	0.10470837981705296
2	4	5	0.12241165228096705
2	3	3	0.25669745072675454
2	3	4	0.14076260544478048
2	4	4	0.10406069911715365
2	0	1	0.008537609225945273
2	3	5	0.25281136652735875
2	4	3	0.06196145362369938
2	0	0	0.01040915410552441
2	3	2	0.4130043929691182
2	4	0	0.003238403499496483
2	4	2	0.16170428140819104
2	4	1	0.003238403499496483
3	3	0	0.004048004374370604
3	3	4	0.14076260544478048
3	5	2	0.1936565292698897
3	4	0	0.003238403499496483
3	3	3	0.25669745072675454
3	3	5	0.25281136652735875
3	2	5	0.5444835750486754
3	4	1	0.003238403499496483
3	3	2	0.4130043929691182
3	5	5	0.2476299209281644
3	5	4	0.11118518681604593
3	0	0	0.01040915410552441
3	0	1	0.008537609225945273
3	0	2	0.10470837981705296
3	0	3	0.05721179515777121
3	0	4	0.04339460689325288
3	0	5	0.07923293895434728
3	1	0	0.005127472207536098
3	2	4	0.3590310013108434
3	1	1	0.007016540915575713
3	1	3	0.05548464662470641
3	1	4	0.0388608419939578
3	1	5	0.08117598105404518
3	2	0	0.006476806998992966
3	2	1	0.004048004374370604
3	2	2	0.7344699136858024
3	2	3	0.4348096431990612
3	1	2	0.11960503591473677
3	4	2	0.16170428140819104
3	5	3	0.11010571898288044
3	5	0	0.0037781374160792305
3	4	5	0.12241165228096705
3	4	3	0.06196145362369938
3	4	4	0.10406069911715365
4	5	5	0.12975203354649242
4	1	1	0.003238403499496483
4	0	3	0.020725782396777494
4	3	4	0.08182366175394447
4	0	4	0.017703272463914108
4	5	3	0.05548464662470641
4	3	5	0.1360129469788523
4	1	5	0.012953613997985933
4	5	2	0.10449248625041986
4	4	0	0.0038860841993957796
4	1	2	0.02169730344662644
4	5	1	0.003238403499496483
4	4	1	0.003238403499496483
4	0	0	0.01064046864120273
4	5	0	0.004533764899295076
4	4	2	0.10298123128398817
4	1	4	0.012953613997985933
4	0	5	0.02655490869587116
4	0	1	0.007691208311304147
4	4	3	0.0388608419939578
4	4	4	0.061097879357166984
4	4	5	0.05678000802450501
4	1	3	0.01064046864120273
4	2	0	0.0058291262990936695
4	3	3	0.13579705341221918
4	5	4	0.05138266885867753
4	3	2	0.233596839097013
4	2	2	0.4160269029019815
4	0	2	0.044905861859684565
4	1	0	0.004626290713566405
4	2	1	0.0053973391658274725
4	2	3	0.25777691855992
4	3	0	0.003238403499496483
4	2	5	0.31347745875125954
4	2	4	0.20941675963410591
5	0	2	0.044905861859684565
5	3	3	0.13579705341221918
5	4	3	0.0388608419939578
5	2	5	0.31347745875125954
5	2	3	0.25777691855992
5	3	5	0.1360129469788523
5	0	0	0.01064046864120273
5	1	3	0.01064046864120273
5	4	4	0.061097879357166984
5	5	0	0.004533764899295076
5	4	5	0.05678000802450501
5	3	0	0.003238403499496483
5	5	2	0.10449248625041986
5	0	3	0.020725782396777494
5	5	4	0.05138266885867753
5	1	2	0.02169730344662644
5	1	1	0.003238403499496483
5	2	1	0.0053973391658274725
5	5	5	0.12975203354649242
5	2	2	0.4160269029019815
5	3	4	0.08182366175394447
5	0	5	0.02655490869587116
5	4	1	0.003238403499496483
5	2	4	0.20941675963410591
5	1	5	0.012953613997985933
5	5	3	0.05548464662470641
5	4	2	0.10298123128398817
5	1	4	0.012953613997985933
5	3	2	0.233596839097013
5	0	1	0.007691208311304147
5	5	1	0.003238403499496483
5	1	0	0.004626290713566405
5	2	0	0.0058291262990936695
5	4	0	0.0038860841993957796
5	0	4	0.017703272463914108
6	3	2	0.233596839097013
6	1	5	0.012953613997985933
6	2	5	0.31347745875125954
6	1	2	0.02169730344662644
6	0	1	0.007691208311304147
6	2	0	0.0058291262990936695
6	3	4	0.08182366175394447
6	3	3	0.13579705341221918
6	1	0	0.004626290713566405
6	2	1	0.0053973391658274725
6	4	1	0.003238403499496483
6	3	5	0.1360129469788523
6	4	0	0.0038860841993957796
6	1	4	0.012953613997985933
6	0	2	0.044905861859684565
6	0	3	0.020725782396777494
6	5	5	0.12975203354649242
6	4	3	0.0388608419939578
6	1	3	0.01064046864120273
6	4	2	0.10298123128398817
6	2	3	0.25777691855992
6	5	4	0.05138266885867753
6	5	3	0.05548464662470641
6	0	4	0.017703272463914108
6	2	4	0.20941675963410591
6	2	2	0.4160269029019815
6	0	5	0.02655490869587116
6	4	4	0.061097879357166984
6	5	2	0.10449248625041986
6	4	5	0.05678000802450501
6	5	1	0.003238403499496483
6	0	0	0.01064046864120273
6	3	0	0.003238403499496483
6	5	0	0.004533764899295076
6	1	1	0.003238403499496483
7	2	2	0.4160269029019815
7	1	4	0.012953613997985933
7	2	5	0.31347745875125954
7	4	2	0.10298123128398817
7	5	0	0.004533764899295076
7	5	1	0.003238403499496483
7	3	0	0.003238403499496483
7	1	5	0.012953613997985933
7	3	2	0.233596839097013
7	4	3	0.0388608419939578
7	2	4	0.20941675963410591
7	4	1	0.003238403499496483
7	2	0	0.0058291262990936695
7	2	1	0.0053973391658274725
7	4	0	0.0038860841993957796
7	5	3	0.05548464662470641
7	5	2	0.10449248625041986
7	2	3	0.25777691855992
7	4	5	0.05678000802450501
7	0	0	0.01064046864120273
7	1	0	0.004626290713566405
7	0	5	0.02655490869587116
7	1	3	0.01064046864120273
7	1	1	0.003238403499496483
7	0	4	0.017703272463914108
7	3	4	0.08182366175394447
7	5	4	0.05138266885867753
7	0	2	0.044905861859684565
7	0	1	0.007691208311304147
7	4	4	0.061097879357166984
7	3	3	0.13579705341221918
7	5	5	0.12975203354649242
7	0	3	0.020725782396777494
7	3	5	0.1360129469788523
7	1	2	0.02169730344662644
8	4	5	0.036701906327626814
8	5	2	0.07318791908862052
8	4	2	0.06152966649043318
8	1	4	0.003238403499496483
8	3	1	0.004048004374370604
8	3	0	0.0037010325708531234
8	0	5	0.012144013123111811
8	0	0	0.016423332033160737
8	2	5	0.18480489303793265
8	3	5	0.07254023838872121
8	1	0	0.003238403499496483
8	0	1	0.00827592005426879
8	2	4	0.12845667214669382
8	4	3	0.020293995263511295
8	4	4	0.04037209696038949
8	2	3	0.1517731773430685
8	1	3	0.003238403499496483
8	2	2	0.2515160051275602
8	2	1	0.01017783956984609
8	5	0	0.0053973391658274725
8	0	2	0.017348590175874017
8	1	1	0.003238403499496483
8	1	5	0.003238403499496483
8	1	2	0.006476806998992966
8	0	4	0.009985077456780823
8	0	3	0.008469670690990803
8	3	2	0.12370701368076567
8	4	1	0.004533764899295076
8	5	3	0.030009205762000748
8	3	3	0.07880115182108109
8	2	0	0.008789952355776169
8	5	5	0.07621042902148391
8	4	0	0.007286407873867087
8	3	4	0.05418928522490782
8	5	1	0.00498215922999459
8	5	4	0.02914563149546835
9	3	5	0.07254023838872121
9	0	0	0.016423332033160737
9	4	3	0.020293995263511295
9	5	0	0.0053973391658274725
9	1	0	0.003238403499496483
9	1	4	0.003238403499496483
9	0	3	0.008469670690990803
9	3	1	0.004048004374370604
9	0	4	0.009985077456780823
9	1	2	0.006476806998992966
9	3	0	0.0037010325708531234
9	5	2	0.07318791908862052
9	0	2	0.017348590175874017
9	0	1	0.00827592005426879
9	3	2	0.12370701368076567
9	2	0	0.008789952355776169
9	2	5	0.18480489303793265
9	4	4	0.04037209696038949
9	1	1	0.003238403499496483
9	4	2	0.06152966649043318
9	5	3	0.030009205762000748
9	4	5	0.036701906327626814
9	1	3	0.003238403499496483
9	3	4	0.05418928522490782
9	0	5	0.012144013123111811
9	3	3	0.07880115182108109
9	1	5	0.003238403499496483
9	5	1	0.00498215922999459
9	2	2	0.2515160051275602
9	5	5	0.07621042902148391
9	4	1	0.004533764899295076
9	2	3	0.1517731773430685
9	5	4	0.02914563149546835
9	4	0	0.007286407873867087
9	2	4	0.12845667214669382
9	2	1	0.01017783956984609
10	2	2	0.2515160051275602
10	5	3	0.030009205762000748
10	4	2	0.06152966649043318
10	2	4	0.12845667214669382
10	0	5	0.012144013123111811
10	5	2	0.07318791908862052
10	0	2	0.017348590175874017
10	0	4	0.009985077456780823
10	2	1	0.01017783956984609
10	5	4	0.02914563149546835
10	1	5	0.003238403499496483
10	2	3	0.1517731773430685
10	4	0	0.007286407873867087
10	4	3	0.020293995263511295
10	0	0	0.016423332033160737
10	1	3	0.003238403499496483
10	5	5	0.07621042902148391
10	3	1	0.004048004374370604
10	4	1	0.004533764899295076
10	3	4	0.05418928522490782
10	0	1	0.00827592005426879
10	3	5	0.07254023838872121
10	2	5	0.18480489303793265
10	4	4	0.04037209696038949
10	3	0	0.0037010325708531234
10	1	0	0.003238403499496483
10	5	0	0.0053973391658274725
10	3	2	0.12370701368076567
10	2	0	0.008789952355776169
10	1	2	0.006476806998992966
10	1	4	0.003238403499496483
10	0	3	0.008469670690990803
10	5	1	0.00498215922999459
10	4	5	0.036701906327626814
10	3	3	0.07880115182108109
10	1	1	0.003238403499496483
11	2	1	0.01017783956984609
11	4	0	0.007286407873867087
11	3	4	0.05418928522490782
11	0	4	0.009985077456780823
11	5	1	0.00498215922999459
11	3	5	0.07254023838872121
11	4	2	0.06152966649043318
11	0	5	0.012144013123111811
11	2	3	0.1517731773430685
11	0	0	0.016423332033160737
11	2	5	0.18480489303793265
11	1	5	0.003238403499496483
11	0	1	0.00827592005426879
11	5	5	0.07621042902148391
11	1	3	0.003238403499496483
11	3	0	0.0037010325708531234
11	5	4	0.02914563149546835
11	2	0	0.008789952355776169
11	2	4	0.12845667214669382
11	3	3	0.07880115182108109
11	4	3	0.020293995263511295
11	5	3	0.030009205762000748
11	1	2	0.006476806998992966
11	5	0	0.0053973391658274725
11	2	2	0.2515160051275602
11	4	5	0.036701906327626814
11	5	2	0.07318791908862052
11	3	1	0.004048004374370604
11	1	4	0.003238403499496483
11	1	1	0.003238403499496483
11	4	4	0.04037209696038949
11	0	3	0.008469670690990803
11	3	2	0.12370701368076567
11	0	2	0.017348590175874017
11	1	0	0.003238403499496483
11	4	1	0.004533764899295076
12	0	1	0.007556274832158461
12	4	3	0.015112549664316922
12	0	5	0.006881607436430027
12	1	3	0.003238403499496483
12	3	1	0.015760230364216216
12	4	4	0.026123121562604965
12	4	2	0.04317871332661978
12	1	4	0.003238403499496483
12	4	1	0.026770802262504265
12	4	0	0.0194304209969789
12	0	2	0.008096008748741208
12	3	5	0.04231513906008738
12	1	5	0.003238403499496483
12	2	0	0.03324760926149723
12	3	3	0.05267803025847612
12	3	4	0.027634376529036657
12	4	5	0.025691334429338766
12	3	2	0.06304092145686487
12	0	4	0.0053973391658274725
12	1	1	0.003238403499496483
12	1	0	0.0037781374160792305
12	0	3	0.006116984387937801
12	2	2	0.15868177147532767
12	5	3	0.017919166030547207
12	0	0	0.033679396394763424
12	2	3	0.07448328048841911
12	2	1	0.054836965924807114
12	5	2	0.06131377292380008
12	2	4	0.06692700565626065
12	5	4	0.016623804630748616
12	5	5	0.06131377292380008
12	5	1	0.03281582212823103
12	3	0	0.015544336797583118
12	5	0	0.023100611629741582
12	2	5	0.10319712485062127
13	0	2	0.008096008748741208
13	2	1	0.054836965924807114
13	5	4	0.016623804630748616
13	4	5	0.025691334429338766
13	4	3	0.015112549664316922
13	2	2	0.15868177147532767
13	0	5	0.006881607436430027
13	5	2	0.06131377292380008
13	3	4	0.027634376529036657
13	0	0	0.033679396394763424
13	1	4	0.003238403499496483
13	3	0	0.015544336797583118
13	4	1	0.026770802262504265
13	3	5	0.04231513906008738
13	5	3	0.017919166030547207
13	1	3	0.003238403499496483
13	3	3	0.05267803025847612
13	0	1	0.007556274832158461
13	5	0	0.023100611629741582
13	2	4	0.06692700565626065
13	1	1	0.003238403499496483
13	4	2	0.04317871332661978
13	4	4	0.026123121562604965
13	3	1	0.015760230364216216
13	5	1	0.03281582212823103
13	4	0	0.0194304209969789
13	2	0	0.03324760926149723
13	1	0	0.0037781374160792305
13	3	2	0.06304092145686487
13	0	3	0.006116984387937801
13	2	3	0.07448328048841911
13	1	5	0.003238403499496483
13	5	5	0.06131377292380008
13	2	5	0.10319712485062127
13	0	4	0.0053973391658274725
14	2	0	0.03324760926149723
14	4	4	0.026123121562604965
14	4	5	0.025691334429338766
14	5	0	0.023100611629741582
14	5	1	0.03281582212823103
14	2	2	0.15868177147532767
14	2	4	0.06692700565626065
14	3	5	0.04231513906008738
14	0	3	0.006116984387937801
14	1	3	0.003238403499496483
14	4	1	0.026770802262504265
14	5	5	0.06131377292380008
14	3	1	0.015760230364216216
14	4	0	0.0194304209969789
14	4	3	0.015112549664316922
14	3	0	0.015544336797583118
14	5	4	0.016623804630748616
14	2	3	0.07448328048841911
14	2	1	0.054836965924807114
14	0	5	0.006881607436430027
14	5	3	0.017919166030547207
14	0	4	0.0053973391658274725
14	5	2	0.06131377292380008
14	0	2	0.008096008748741208
14	0	0	0.033679396394763424
14	4	2	0.04317871332661978
14	1	1	0.003238403499496483
14	0	1	0.007556274832158461
14	1	0	0.0037781374160792305
14	3	4	0.027634376529036657
14	1	5	0.003238403499496483
14	1	4	0.003238403499496483
14	3	2	0.06304092145686487
14	3	3	0.05267803025847612
14	2	5	0.10319712485062127
15	5	3	0.017919166030547207
15	5	0	0.023100611629741582
15	4	2	0.04317871332661978
15	2	2	0.15868177147532767
15	3	3	0.05267803025847612
15	0	4	0.0053973391658274725
15	2	4	0.06692700565626065
15	0	0	0.033679396394763424
15	4	0	0.0194304209969789
15	1	3	0.003238403499496483
15	0	1	0.007556274832158461
15	1	5	0.003238403499496483
15	5	4	0.016623804630748616
15	0	2	0.008096008748741208
15	1	1	0.003238403499496483
15	5	1	0.03281582212823103
15	3	5	0.04231513906008738
15	0	3	0.006116984387937801
15	2	0	0.03324760926149723
15	3	1	0.015760230364216216
15	4	4	0.026123121562604965
15	2	5	0.10319712485062127
15	2	1	0.054836965924807114
15	1	0	0.0037781374160792305
15	3	4	0.027634376529036657
15	4	3	0.015112549664316922
15	0	5	0.006881607436430027
15	4	5	0.025691334429338766
15	5	5	0.06131377292380008
15	5	2	0.06131377292380008
15	1	4	0.003238403499496483
15	3	0	0.015544336797583118
15	3	2	0.06304092145686487
15	2	3	0.07448328048841911
15	4	1	0.026770802262504265
16	0	0	0.0379972677274254
16	4	1	0.08355081028700927
16	2	4	0.04058799052702259
16	5	4	0.018566846730446503
16	0	5	0.005127472207536098
16	1	2	0.004048004374370604
16	3	1	0.09067529798590153
16	1	0	0.007124487698892263
16	4	2	0.059802517957368385
16	1	4	0.003238403499496483
16	0	4	0.003238403499496483
16	3	3	0.024611866596173267
16	0	2	0.010871783176881051
16	2	0	0.09585674358509591
16	3	4	0.01360129469788523
16	5	1	0.1530685387428671
16	4	5	0.01316950756461903
16	4	0	0.04317871332661978
16	5	5	0.04382639402651907
16	0	1	0.010213426421488907
16	2	1	0.1755214696727094
16	3	5	0.020078101696878195
16	5	3	0.010871783176881051
16	4	3	0.009483895962811129
16	2	2	0.10686731548338395
16	2	5	0.05073498815877824
16	0	3	0.005505285949144022
16	3	0	0.04749658465928175
16	2	3	0.042099245493454285
16	3	2	0.07102898342228953
16	5	0	0.08290312958710998
16	1	5	0.003238403499496483
16	4	4	0.016839698197381712
16	5	2	0.06174556005706628
16	1	1	0.005937073082410219
17	5	2	0.06174556005706628
17	2	1	0.1755214696727094
17	4	0	0.04317871332661978
17	0	4	0.003238403499496483
17	4	3	0.009483895962811129
17	3	2	0.07102898342228953
17	3	4	0.01360129469788523
17	1	5	0.003238403499496483
17	5	5	0.04382639402651907
17	1	2	0.004048004374370604
17	5	0	0.08290312958710998
17	2	5	0.05073498815877824
17	5	4	0.018566846730446503
17	3	0	0.04749658465928175
17	4	4	0.016839698197381712
17	0	1	0.010213426421488907
17	4	1	0.08355081028700927
17	2	3	0.042099245493454285
17	3	3	0.024611866596173267
17	2	0	0.09585674358509591
17	0	5	0.005127472207536098
17	3	1	0.09067529798590153
17	0	2	0.010871783176881051
17	0	3	0.005505285949144022
17	4	2	0.059802517957368385
17	5	3	0.010871783176881051
17	5	1	0.1530685387428671
17	1	4	0.003238403499496483
17	3	5	0.020078101696878195
17	1	1	0.005937073082410219
17	1	0	0.007124487698892263
17	4	5	0.01316950756461903
17	0	0	0.0379972677274254
17	2	4	0.04058799052702259
17	2	2	0.10686731548338395
18	1	5	0.003238403499496483
18	0	4	0.003238403499496483
18	3	1	0.09067529798590153
18	5	5	0.04382639402651907
18	1	0	0.007124487698892263
18	0	5	0.005127472207536098
18	2	5	0.05073498815877824
18	3	3	0.024611866596173267
18	0	1	0.010213426421488907
18	4	2	0.059802517957368385
18	5	1	0.1530685387428671
18	4	1	0.08355081028700927
18	1	2	0.004048004374370604
18	3	0	0.04749658465928175
18	4	4	0.016839698197381712
18	2	3	0.042099245493454285
18	4	3	0.009483895962811129
18	2	2	0.10686731548338395
18	5	4	0.018566846730446503
18	0	3	0.005505285949144022
18	5	2	0.06174556005706628
18	2	4	0.04058799052702259
18	5	3	0.010871783176881051
18	3	2	0.07102898342228953
18	2	1	0.1755214696727094
18	3	5	0.020078101696878195
18	4	0	0.04317871332661978
18	4	5	0.01316950756461903
18	3	4	0.01360129469788523
18	1	4	0.003238403499496483
18	1	1	0.005937073082410219
18	0	0	0.0379972677274254
18	2	0	0.09585674358509591
18	5	0	0.08290312958710998
18	0	2	0.010871783176881051
19	2	0	0.09585674358509591
19	4	2	0.059802517957368385
19	2	4	0.04058799052702259
19	4	1	0.08355081028700927
19	4	5	0.01316950756461903
19	0	0	0.0379972677274254
19	2	1	0.1755214696727094
19	2	2	0.10686731548338395
19	0	3	0.005505285949144022
19	2	5	0.05073498815877824
19	0	1	0.010213426421488907
19	5	1	0.1530685387428671
19	1	2	0.004048004374370604
19	3	5	0.020078101696878195
19	5	4	0.018566846730446503
19	1	1	0.005937073082410219
19	5	0	0.08290312958710998
19	0	2	0.010871783176881051
19	3	1	0.09067529798590153
19	4	0	0.04317871332661978
19	3	3	0.024611866596173267
19	1	0	0.007124487698892263
19	4	3	0.009483895962811129
19	1	4	0.003238403499496483
19	5	2	0.06174556005706628
19	3	0	0.04749658465928175
19	1	5	0.003238403499496483
19	3	4	0.01360129469788523
19	5	3	0.010871783176881051
19	4	4	0.016839698197381712
19	5	5	0.04382639402651907
19	0	5	0.005127472207536098
19	0	4	0.003238403499496483
19	3	2	0.07102898342228953
19	2	3	0.042099245493454285
20	1	1	0.007286407873867087
20	3	3	0.04296281975998668
20	5	1	0.22301805433199112
20	3	4	0.02094167596341059
20	1	0	0.006476806998992966
20	1	2	0.004533764899295076
20	5	5	0.14011492474488116
20	2	4	0.04015620339375639
20	1	5	0.0036432039369335436
20	0	4	0.022021143796576086
20	0	5	0.026770802262504265
20	2	1	0.24309615602886933
20	2	5	0.09564085001846281
20	4	0	0.06563164425646206
20	5	2	0.28066163662302857
20	2	0	0.16299964280798965
20	3	5	0.0587230501242029
20	0	3	0.026601171603006825
20	0	1	0.01040915410552441
20	5	3	0.0373495870275261
20	3	2	0.209632653200739
20	5	4	0.03065688646190004
20	4	1	0.10298123128398817
20	0	0	0.025691334429338766
20	1	3	0.003238403499496483
20	5	0	0.13730830837865088
20	4	3	0.018566846730446503
20	4	2	0.1519890709097016
20	2	2	0.26231068345921515
20	4	4	0.028497950795569053
20	3	0	0.08355081028700927
20	4	5	0.05138266885867753
20	1	4	0.003238403499496483
20	0	2	0.03519065136119512
20	2	3	0.050950881725411325
20	3	1	0.12629773648036285
21	3	2	0.209632653200739
21	0	4	0.022021143796576086
21	1	0	0.006476806998992966
21	1	5	0.0036432039369335436
21	0	3	0.026601171603006825
21	5	1	0.22301805433199112
21	3	3	0.04296281975998668
21	0	0	0.025691334429338766
21	3	4	0.02094167596341059
21	5	0	0.13730830837865088
21	4	2	0.1519890709097016
21	2	3	0.050950881725411325
